"Event.Number","Record","Event.Time..s.","Baseline..pA.","Peak..pA.","Amplitude..pA.","Rise.Time..ms.","Half.Width..ms.","Decay.Time..ms.","Decay.Fit.b0","Decay.Fit.b1","Decay.Fit.Tau..ms.","AUC..pA.ms.","rise_max_time","baseline_time","event_index","file_prefix","event_id","noise","event_entry_number"
1,0,0.00584999999999999,270.716516340564,278.645642175457,7.92912583489357,0.100000000000003,0.0500000000000014,0,264.808540166747,8.5991540801698,8.51157581689732,-105.793356377688,0.00584999999999999,0.00564999999999999,117,"2026_01_20_0027","2026_01_20_0027_ev00001_rec0","no",329263
2,0,0.05015,267.807244316409,291.144014547251,23.3367702308421,11.35,32.3,30,-83088.1741731266,83383.4843416014,140323.658059053,701.273947481051,0.049,0.03735,1003,"2026_01_20_0027","2026_01_20_0027_ev00002_rec0","no",329264
3,0,0.2255,279.280544433928,281.768134893264,2.48759045933616,1.95000000000001,3.69999999999998,3.55000000000003,-16921.2640617453,17202.3949306472,65518.2632527736,-61.556756264775,0.2255,0.2235,4510,"2026_01_20_0027","2026_01_20_0027_ev00003_rec0","no",329265
4,0,0.3874,270.027604446689,286.14216466001,16.1145602133208,10.75,20,22.65,271.924284033413,11.9425771515014,21.0242014080721,384.57535131269,0.38535,0.37395,7748,"2026_01_20_0027","2026_01_20_0027_ev00004_rec0","no",329266
5,0,0.5488,268.110578921245,281.246787472026,13.1362085507807,3.24999999999998,20.2,15.85,-115662.81566276,115946.371981073,173391.886888737,246.150692208812,0.5432,0.5386,10976,"2026_01_20_0027","2026_01_20_0027_ev00005_rec0","no",329267
6,0,0.6151,275.073865415883,280.252171267173,5.17830585128974,4.29999999999997,3.09999999999999,0,268.382740938132,2.74729028843858,3.12906805902093,-186.286459661113,0.6136,0.60925,12302,"2026_01_20_0027","2026_01_20_0027_ev00006_rec0","no",329268
7,0,0.6572,264.078404844544,267.525174116129,3.44676927158525,0.349999999999961,18.05,15.75,208071.005736885,-207809.197854156,921805.530945682,41.1365621943509,0.6562,0.65585,13144,"2026_01_20_0027","2026_01_20_0027_ev00007_rec0","no",329269
8,0,0.6929,268.153791022248,278.856993550986,10.7032025287384,1.30000000000008,4.29999999999997,0,-5768.33808197361,6036.96346384395,17733.0805090042,-121.970258954378,0.6887,0.68685,13858,"2026_01_20_0027","2026_01_20_0027_ev00008_rec0","no",329270
9,0,0.78075,262.776108607538,267.435440619472,4.65933201193423,1.09999999999999,6.75000000000003,5.39999999999996,240.990798535641,34.9939217008127,13.5699314695489,-217.718519743737,0.78005,0.7789,15615,"2026_01_20_0027","2026_01_20_0027_ev00009_rec0","no",329271
10,0,0.8091,248.693073533413,252.948791203493,4.25571767008,0.349999999999961,1.05,0.900000000000012,241.374376213718,11.2768976914108,3.71929747735107,-176.319218795768,0.8091,0.8086,16182,"2026_01_20_0027","2026_01_20_0027_ev00010_rec0","no",329272
11,0,0.8824,262.668388658421,266.582848506799,3.9144598483785,0.250000000000083,30.0499999999999,29.9999999999999,262.129104732885,-0.824114804407865,82.0577237625747,-35.6766104215754,0.8823,0.8818,17648,"2026_01_20_0027","2026_01_20_0027_ev00011_rec0","no",329273
12,0,0.92175,265.145858835708,272.635045150605,7.48918631489744,0.599999999999934,5.35000000000008,3.24999999999998,264.783854583125,5.95195673516118,5.09505149354277,27.6583212452972,0.91835,0.91745,18435,"2026_01_20_0027","2026_01_20_0027_ev00012_rec0","no",329274
13,0,1.0186,279.331523751124,284.454873907674,5.12335015654941,0.650000000000039,4.74999999999981,4.8999999999999,-286450.369683521,286735.870142368,329926.473492517,-204.234429784328,1.0186,1.01795,20372,"2026_01_20_0027","2026_01_20_0027_ev00013_rec0","no",329275
14,0,1.1003,273.11036527976,282.045446249865,8.93508097010442,0.150000000000095,5.50000000000006,6.65000000000004,271.074580878632,10.7298897767498,9.53234277796517,62.6558361590475,1.09665,1.09365,22006,"2026_01_20_0027","2026_01_20_0027_ev00014_rec0","no",329276
15,0,1.23165,280.163583052897,283.448398444299,3.28481539140137,0.299999999999967,17.6500000000002,16.4500000000001,118632.81160104,-118358.711823058,267455.975455902,18.0291554056167,1.2316,1.23105,24633,"2026_01_20_0027","2026_01_20_0027_ev00015_rec0","no",329277
16,0,1.2541,277.756505014399,289.63366893939,11.8771639249903,3.05,11.1999999999999,12.2499999999999,274.945588031987,15.6129175789231,15.8530412236029,165.684044134552,1.2527,1.2486,25082,"2026_01_20_0027","2026_01_20_0027_ev00016_rec0","no",329278
17,0,1.3158,269.794872483875,273.239462615351,3.44459013147588,0.299999999999967,6.69999999999993,8.79999999999992,268.203707120688,4.87883033392622,16.5656006282441,21.5360866165904,1.3158,1.3155,26316,"2026_01_20_0027","2026_01_20_0027_ev00017_rec0","no",329279
18,0,1.44945,258.407550038691,280.736679766824,22.3291297281331,3.20000000000009,9.80000000000003,11.0999999999999,238.146574045221,40.0024145945096,32.7925381178953,225.432215330992,1.44935,1.44585,28989,"2026_01_20_0027","2026_01_20_0027_ev00018_rec0","no",329280
19,0,1.5001,264.145826834671,269.57941803785,5.43359120317916,0.299999999999967,30.2,30,26225.6899772027,-25968.2816671198,317343.854222213,-165.121046869465,1.5001,1.49975,30002,"2026_01_20_0027","2026_01_20_0027_ev00019_rec0","no",329281
20,0,1.52965,256.566773661017,279.1895438732,22.6227702121822,2,19.8,29.9999999999998,266.321066578364,9.08622520224477,10.8732997060569,428.879303253929,1.5284,1.526,30593,"2026_01_20_0027","2026_01_20_0027_ev00020_rec0","no",329282
21,0,1.62755,267.641308190964,270.460513467544,2.81920527657968,0.099999999999989,0.149999999999872,0,240.675065587493,24.2032529544882,64.1482906578162,-228.989862343208,1.62755,1.62735,32551,"2026_01_20_0027","2026_01_20_0027_ev00021_rec0","no",329283
22,0,1.73605,272.785636364463,276.083839564223,3.2982031997596,0.250000000000083,1.34999999999996,1.74999999999992,265.687678233777,9.83863156048181,10.4936597554486,-115.204637871086,1.73605,1.7354,34721,"2026_01_20_0027","2026_01_20_0027_ev00022_rec0","no",329284
23,0,1.7771,269.430473178005,271.782567869834,2.35209469182877,1.14999999999998,27.45,23.2999999999999,36520.2665285183,-36252.9258551599,285522.270059144,-2.18821789850276,1.7771,1.77525,35542,"2026_01_20_0027","2026_01_20_0027_ev00023_rec0","no",329285
24,0,1.86725,280.17057263907,288.519102213708,8.34852957463721,0.0500000000001055,4.75000000000003,4.75000000000003,276.062619006063,12.0154876112828,9.30160112403022,16.6097586400976,1.86665,1.8598,37345,"2026_01_20_0027","2026_01_20_0027_ev00024_rec0","no",329286
25,0,1.89375,270.798629960265,273.890826883503,3.09219692323762,1.19999999999987,30.3500000000001,30,272.012432289718,5.95828114438453,10.7641454335802,106.013793263533,1.8933,1.8921,37875,"2026_01_20_0027","2026_01_20_0027_ev00025_rec0","no",329287
26,0,1.93735,266.140144304133,273.035407170075,6.89526286594196,0.750000000000028,15.9,19.1999999999999,266.859704870888,9.08380865174377,12.0061251500591,134.024128654165,1.9366,1.93585,38747,"2026_01_20_0027","2026_01_20_0027_ev00026_rec0","no",329288
27,0,1.9683,271.817179264242,276.865584536467,5.04840527222456,0.099999999999989,1.84999999999991,2.14999999999987,247.612094382509,30.288267609796,14.4242876174207,-343.156106336402,1.96805,1.9679,39366,"2026_01_20_0027","2026_01_20_0027_ev00027_rec0","no",329289
28,0,2.1217,275.789180410592,281.112174127384,5.32299371679215,0.500000000000167,0.0999999999997669,0.100000000000211,273.08081908838,4.87163311114585,1.91188042961398,-70.1745894467681,2.12145,2.12095,42434,"2026_01_20_0027","2026_01_20_0027_ev00028_rec0","no",329290
29,0,2.21405,274.262762603451,280.11144879592,5.84868619246896,0.199999999999978,0.150000000000095,0.399999999999956,271.30095434201,5.86708517046204,2.83860437077868,-71.7657748152573,2.21405,2.21375,44281,"2026_01_20_0027","2026_01_20_0027_ev00029_rec0","no",329291
30,0,2.25,268.555423942784,277.171451977965,8.61602803518088,4,35.65,29.9999999999998,-23999.5490996378,24277.9767987745,117348.173424274,305.597135003392,2.24285,2.23685,45000,"2026_01_20_0027","2026_01_20_0027_ev00030_rec0","no",329292
31,0,2.3006,269.115664275164,275.498861513207,6.38319723804335,0.249999999999861,2.29999999999997,3.70000000000026,268.149084878411,5.4501142507434,7.47750069490744,13.0242974084157,2.30045,2.3002,46012,"2026_01_20_0027","2026_01_20_0027_ev00031_rec0","no",329293
32,0,2.3476,273.082948260792,283.663455499725,10.5805072389323,0.399999999999956,17.1999999999999,12.0999999999998,181033.974004558,-180760.802971618,572152.211520888,152.805540547499,2.34755,2.34555,46952,"2026_01_20_0027","2026_01_20_0027_ev00032_rec0","no",329294
33,0,2.391,286.639748692995,293.113610623963,6.47386193096855,1.74999999999992,2.34999999999985,2.10000000000043,278.072307104951,14.1143455212869,8.36454201811358,-138.117620806383,2.3909,2.3889,47820,"2026_01_20_0027","2026_01_20_0027_ev00033_rec0","no",329295
34,0,2.43425,279.385326724818,288.141345709862,8.7560189850438,0.299999999999745,0.0499999999998835,0.100000000000211,274.973281997484,7.88726972044747,2.85938219429076,-108.57264468504,2.43425,2.43395,48685,"2026_01_20_0027","2026_01_20_0027_ev00034_rec0","no",329296
35,0,2.45425,276.057540446604,282.671128882317,6.61358843571372,0.150000000000095,30.0500000000001,27.1000000000003,221102.050869624,-220831.69766504,733686.957407157,-34.951748939008,2.4542,2.45405,49085,"2026_01_20_0027","2026_01_20_0027_ev00035_rec0","no",329297
36,0,2.47975,267.0054074986,289.985753976315,22.9803464777156,0.350000000000072,32.5500000000001,30.0000000000002,280.275690699127,7.61469192927414,2.85212821927267,480.444751675326,2.47645,2.4761,49595,"2026_01_20_0027","2026_01_20_0027_ev00036_rec0","no",329298
37,0,2.5117,278.39689291181,286.858200089573,8.46130717776271,4.24999999999986,11.25,12,-81846.2107264457,82133.1899310427,180606.151197114,115.356909484223,2.51085,2.50265,50234,"2026_01_20_0027","2026_01_20_0027_ev00037_rec0","no",329299
38,0,2.8375,272.586713533202,275.206294136232,2.61958060303061,0.649999999999817,2.85000000000002,2.69999999999992,269.269453940068,5.72940983343384,9.27942354111203,-45.7779373745573,2.8372,2.83655,56750,"2026_01_20_0027","2026_01_20_0027_ev00038_rec0","no",329300
39,0,2.91955,275.469808343801,278.318910061244,2.84910171744315,8.8499999999998,4.04999999999989,4.04999999999989,257.621924349677,22.3086360388729,24.4864975142154,-105.339326357192,2.9175,2.90865,58391,"2026_01_20_0027","2026_01_20_0027_ev00039_rec0","no",329301
40,0,3.00115,275.608637455481,280.236892966024,4.62825551054368,0.0499999999998835,2.65000000000004,3.90000000000024,-83095.6773006081,83374.3897631467,233309.659770977,-65.9198103596189,3.00085,3.00065,60023,"2026_01_20_0027","2026_01_20_0027_ev00040_rec0","no",329302
