"Event.Number","Record","Event.Time..s.","Baseline..pA.","Peak..pA.","Amplitude..pA.","Rise.Time..ms.","Half.Width..ms.","Decay.Time..ms.","Decay.Fit.b0","Decay.Fit.b1","Decay.Fit.Tau..ms.","AUC..pA.ms.","rise_max_time","baseline_time","event_index","file_prefix","event_id","noise","event_entry_number"
1,0,0.02725,125.139857073429,128.69189968379,3.55204261036049,0.25,0.0999999999999959,0,118.812609628899,7.36071995798528,6.52238236391939,-141.933502573259,0.02725,0.0269,545,"2023_08_23_0006","2023_08_23_0006_ev00001_rec0","no",30232
2,0,0.08735,122.868437187207,126.41413140762,3.54569422041357,1.3,1.25,3.89999999999999,-38260.7042844104,38385.4461124928,267763.09636552,-5.03668918443116,0.0846,0.0823,1747,"2023_08_23_0006","2023_08_23_0006_ev00002_rec0","no",30233
3,0,0.1087,123.237950173235,127.924868243152,4.686918069917,1,31.6,30,49961.8781874993,-49843.006703277,349000.968301635,-62.2232719251952,0.1083,0.10585,2174,"2023_08_23_0006","2023_08_23_0006_ev00003_rec0","no",30234
4,0,0.13795,122.12233725069,127.776511240957,5.65417399026627,0.549999999999995,30.75,30,20272.7217501746,-20151.9961427248,249323.087790474,2.15994521939803,0.13665,0.1344,2759,"2023_08_23_0006","2023_08_23_0006_ev00004_rec0","no",30235
5,0,0.17605,124.005722492421,126.665904182404,2.66018168998285,0.099999999999989,0.200000000000006,0,-55782.8782349474,55906.8402776104,465226.540017759,-54.4881327781321,0.1758,0.1757,3521,"2023_08_23_0006","2023_08_23_0006_ev00005_rec0","no",30236
6,0,0.19225,122.172275807469,124.323609911667,2.15133410419814,0.25,2.85000000000002,3.10000000000002,114.551183759748,10.3997439808139,14.5646381681939,-95.7043357235706,0.1922,0.19195,3845,"2023_08_23_0006","2023_08_23_0006_ev00006_rec0","no",30237
7,0,0.2606,121.526466208365,127.932142522856,6.40567631449117,4.45000000000001,11,17.9,123.605718852573,6.1925059054494,5.8463911045951,131.142564109677,0.25855,0.25325,5212,"2023_08_23_0006","2023_08_23_0006_ev00007_rec0","no",30238
8,0,0.30045,124.076324228824,130.396244089769,6.31991986094539,11.25,1.95000000000001,0,127.959441549009,-0.522338193836486,11.9369512279335,170.060181777864,0.2994,0.28775,6009,"2023_08_23_0006","2023_08_23_0006_ev00008_rec0","no",30239
9,0,0.33785,129.447585522561,132.183152743142,2.73556722058089,0.400000000000011,0.5,1.19999999999998,126.651172286091,4.25538567522512,10.6666165965268,-40.6303959505803,0.3378,0.33735,6757,"2023_08_23_0006","2023_08_23_0006_ev00009_rec0","no",30240
10,0,0.4852,115.85178986284,119.365776569648,3.51398670680804,0.150000000000095,0.500000000000056,0.399999999999956,114.175426133019,4.47001199758651,0.990368314407503,-45.0725964906825,0.4851,0.4849,9704,"2023_08_23_0006","2023_08_23_0006_ev00010_rec0","no",30241
11,0,0.53335,118.131234891445,122.362689325503,4.23145443405727,2.95000000000001,13.25,2.54999999999994,30320.1824773699,-30200.6827649714,390355.49547014,87.6941824460488,0.53285,0.5292,10667,"2023_08_23_0006","2023_08_23_0006_ev00011_rec0","no",30242
12,0,0.6422,130.581121764679,134.343232828925,3.76211106424628,0.600000000000045,1.55000000000005,1.39999999999996,130.031291741614,4.71125102731708,1.59497710398541,-7.43271315508837,0.64215,0.6415,12844,"2023_08_23_0006","2023_08_23_0006_ev00012_rec0","no",30243
13,0,0.65955,130.436748121945,132.705125674581,2.26837755263571,0.200000000000089,0.199999999999978,0,129.043627292114,1.90964026849893,7.2708383137975,-27.6614018244816,0.65945,0.65925,13191,"2023_08_23_0006","2023_08_23_0006_ev00013_rec0","no",30244
