"Event.Number","Record","Event.Time..s.","Baseline..pA.","Peak..pA.","Amplitude..pA.","Rise.Time..ms.","Half.Width..ms.","Decay.Time..ms.","Decay.Fit.b0","Decay.Fit.b1","Decay.Fit.Tau..ms.","AUC..pA.ms.","rise_max_time","baseline_time","event_index","file_prefix","event_id","noise","event_entry_number"
1,0,0.01045,-743.152608678075,-756.382863848825,-13.2302551707495,0.200000000000002,2.4,2.95,-739.330419069764,-15.8791657982269,4.89095000033692,32.5622149152703,0.0102,0.00999999999999999,209,"2026_06_04_0044","2026_06_04_0044_ev00001_rec0","no",465261
2,0,0.05375,-740.676921608935,-760.443669765552,-19.7667481566166,1.35,4.25,4.10000000000001,-737.810407090626,-22.3968981104738,5.20570858579595,-70.3420990483088,0.05255,0.05105,1075,"2026_06_04_0044","2026_06_04_0044_ev00002_rec0","no",465262
3,0,0.31085,-737.515301422869,-763.90872135035,-26.3934199274818,1.55,4.45000000000001,4.20000000000004,-736.409562242549,-23.6033226928349,5.41280743475066,-135.211868972429,0.3104,0.3087,6217,"2026_06_04_0044","2026_06_04_0044_ev00003_rec0","no",465263
4,0,0.51495,-737.348710119727,-767.323001127853,-29.9742910081258,1.75000000000003,4.65000000000004,6.25000000000009,-737.356568765189,-18.7475815368328,11.9341818078748,-250.959777110467,0.51425,0.51205,10299,"2026_06_04_0044","2026_06_04_0044_ev00004_rec0","no",465264
5,0,0.62745,-739.137666156496,-752.77973727182,-13.6420711153241,0.400000000000067,3,3.80000000000003,-739.614592266066,-13.3939391327834,3.52544898109362,-68.8608354156415,0.6273,0.6269,12549,"2026_06_04_0044","2026_06_04_0044_ev00005_rec0","no",465265
6,0,0.6783,-741.800928864189,-752.85941237584,-11.0584835116512,0.549999999999939,3.85000000000002,7.45000000000007,-745.626718746315,-9.10929356301537,2.10657021500161,-139.55404598646,0.6781,0.67755,13566,"2026_06_04_0044","2026_06_04_0044_ev00006_rec0","no",465266
7,0,0.699,-744.504852973881,-753.361882341522,-8.85702936764096,0.349999999999961,4.24999999999998,5.09999999999999,-739.660034463595,-14.4149333674695,8.90041752275137,17.5631165696135,0.699,0.69865,13980,"2026_06_04_0044","2026_06_04_0044_ev00007_rec0","no",465267
8,0,0.7383,-740.003635751739,-761.994173160724,-21.9905374089851,0.800000000000023,5.65000000000004,5.75000000000003,-742.408482851249,-28.2580470219564,3.60721321580208,-205.147601629829,0.7375,0.73655,14766,"2026_06_04_0044","2026_06_04_0044_ev00008_rec0","no",465268
9,0,0.79295,-740.977809782409,-784.0983327034,-43.1205229209911,1.80000000000002,4.95000000000001,6.09999999999999,-746.404926721063,-35.8919239837203,4.97396699288183,-397.006605720919,0.7928,0.7909,15859,"2026_06_04_0044","2026_06_04_0044_ev00009_rec0","no",465269
10,0,0.84285,-742.713089581341,-748.297900353643,-5.58481077230135,0.199999999999978,7.1,9.1,-743.734298858145,-9.83850241747352,4.06065095150619,-72.8607068574073,0.84285,0.84265,16857,"2026_06_04_0044","2026_06_04_0044_ev00010_rec0","no",465270
11,0,0.882,-741.880585684514,-756.319739920652,-14.4391542361384,0.44999999999995,1.49999999999995,1.85000000000002,-744.597695772935,-12.34242950446,1.20098765988492,-105.266905740533,0.88185,0.8813,17640,"2026_06_04_0044","2026_06_04_0044_ev00011_rec0","no",465271
12,0,0.9057,-747.188019549353,-750.589486947495,-3.40146739814134,0,1.24999999999997,1.74999999999992,-743.529921882374,-6.63510821216176,5.78699103845593,71.4353327131145,0.9057,0.9056,18114,"2026_06_04_0044","2026_06_04_0044_ev00012_rec0","no",465272
13,0,0.96035,-737.482052370806,-770.205458286847,-32.723405916041,0.500000000000056,1.45000000000006,0.499999999999945,-745.774824370743,-4.40409885567189,3.56738140783549,-309.917371238078,0.95925,0.95865,19207,"2026_06_04_0044","2026_06_04_0044_ev00013_rec0","no",465273
14,0,0.98425,-739.424483516396,-760.374731622935,-20.9502481065391,0.99999999999989,4.95000000000001,5.19999999999987,-739.937997439091,-22.7181331284733,4.5672909360113,-143.035584554189,0.98395,0.9829,19685,"2026_06_04_0044","2026_06_04_0044_ev00014_rec0","no",465274
15,0,1.13685,-741.620876096842,-758.071605114223,-16.4507290173811,0.699999999999923,2.95000000000001,2.95000000000001,-739.319451708294,-22.3647742329028,3.00635618570656,-11.8170646015112,1.1367,1.136,22737,"2026_06_04_0044","2026_06_04_0044_ev00015_rec0","no",465275
16,0,1.16385,-739.566793983149,-742.066377286377,-2.49958330322795,0.199999999999978,4.39999999999996,4.75000000000003,-733.223086609192,-10.5566120589694,12.7821411910538,66.1704893506547,1.16385,1.16345,23277,"2026_06_04_0044","2026_06_04_0044_ev00016_rec0","no",465276
17,0,1.3944,-739.382111254236,-761.332563620576,-21.9504523663398,0.599999999999934,1.24999999999997,0,-733.3311995711,-13.5817367609394,7.94746478871076,56.4746756599839,1.39345,1.39275,27888,"2026_06_04_0044","2026_06_04_0044_ev00017_rec0","no",465277
18,0,1.4277,-743.460710409532,-751.403346652394,-7.94263624286191,0.55000000000005,2.34999999999985,2.14999999999987,-734.254835300301,-20.5907584397051,4.03000758604183,178.383697856374,1.42655,1.426,28554,"2026_06_04_0044","2026_06_04_0044_ev00018_rec0","no",465278
19,0,1.49535,-736.279184262282,-753.577422443735,-17.2982381814526,0.799999999999912,4.2000000000002,3.59999999999983,-735.668823045582,-26.0979938728511,2.73766434563391,-80.0795757760142,1.49475,1.49395,29907,"2026_06_04_0044","2026_06_04_0044_ev00019_rec0","no",465279
20,0,1.6378,-733.664804805837,-755.226011790667,-21.5612069848301,0.500000000000167,5.65000000000015,5.64999999999993,-734.248597287305,-26.2674093839132,4.46076661794811,-169.561994913423,1.63655,1.6358,32756,"2026_06_04_0044","2026_06_04_0044_ev00020_rec0","no",465280
21,0,1.7614,-736.843911067259,-744.118779085076,-7.27486801781708,0.399999999999956,0.800000000000134,1.30000000000008,-733.555164348449,-7.4930785355832,5.72031923626235,53.6936915010432,1.7614,1.761,35228,"2026_06_04_0044","2026_06_04_0044_ev00021_rec0","no",465281
22,0,1.81135,-731.122486215195,-758.360633219358,-27.2381470041628,1.64999999999993,6.65000000000004,4.85000000000002,-732.621494216831,-29.4999559247546,3.93450497464693,-218.927409711342,1.81065,1.80785,36227,"2026_06_04_0044","2026_06_04_0044_ev00022_rec0","no",465282
23,0,1.8728,-737.070321338815,-758.740620484282,-21.6702991454662,0.800000000000134,2.04999999999989,1.80000000000002,-737.879011671125,-15.5741604787095,2.36434882679859,-76.3646443887321,1.87265,1.87155,37456,"2026_06_04_0044","2026_06_04_0044_ev00023_rec0","no",465283
24,0,1.91195,-735.068133560656,-762.850030208161,-27.7818966475051,2.59999999999994,4.99999999999989,4.1500000000001,-739.232293138049,-34.4754384621125,2.39507429016697,-258.295707463743,1.91185,1.9085,38239,"2026_06_04_0044","2026_06_04_0044_ev00024_rec0","no",465284
