corrected_baseline_pA,event_id,Record,Peak..pA.,corrected_amplitude_pA,Decay.Fit.b0,rise_max_time,event_entry_number,Event.Time..s.,file_prefix,Event.Number,corrected_baseline_index,corrected_baseline_time,Decay.Fit.Tau..ms.,event_index,baseline_time,Rise.Time..ms.,noise,Amplitude..pA.,Half.Width..ms.,Decay.Fit.b1,AUC..pA.ms.,Decay.Time..ms.,Baseline..pA.
,2024_05_17_0025_ev00001_rec0,0,131.389777213849,,-34947.9258112425,0.00254999999999999,99927,0.00254999999999999,2024_05_17_0025,1,,,115110.466390034,51,0.00219999999999999,0.300000000000002,no,2.22821380926462,0.0999999999999994,35077.2207735075,-132.764273051183,0,129.161563404584
,2024_05_17_0025_ev00002_rec0,0,128.928892381725,,9451.40199441196,0.06855,99928,0.06855,2024_05_17_0025,2,,,194394.582408883,1371,0.06625,0.750000000000001,no,5.77813897928836,30.55,-9328.64170504293,11.5743180232475,30,123.150753402437
,2024_05_17_0025_ev00003_rec0,0,131.483951171664,,112.924275920813,0.0916,99929,0.0943,2024_05_17_0025,3,,,17.9355350583335,1886,0.0885,2.59999999999999,no,11.119511683747,3.75,13.8844834833397,6.95245477414753,3.3,120.364439487918
,2024_05_17_0025_ev00004_rec0,0,129.287116627576,,109.073372808247,0.14755,99930,0.15175,2024_05_17_0025,4,,,13.3591261791015,3035,0.13915,8.14999999999999,no,10.3534326577548,11.1,17.4492072855673,-35.6964837610301,3.25,118.933683969821
,2024_05_17_0025_ev00005_rec0,0,117.157398528042,,110.27269755104,0.24045,99931,0.24075,2024_05_17_0025,5,,,7.78182680433885,4815,0.2332,0.349999999999961,no,7.89619394843263,7.29999999999997,6.53135444132713,105.249324146795,9.54999999999998,109.261204579609
,2024_05_17_0025_ev00006_rec0,0,113.909335887109,,107.637718911803,0.26965,99932,0.26965,2024_05_17_0025,6,,,9.63433001728257,5393,0.26935,0.300000000000022,no,2.39691573260546,0.800000000000023,5.48135183104335,-65.1387021630773,1.34999999999996,111.512420154503
,2024_05_17_0025_ev00007_rec0,0,133.675465536378,,128.002218572484,0.3267,99933,0.32935,2024_05_17_0025,7,,,7.45692912802077,6587,0.3224,4.20000000000004,no,24.0451646026851,34.65,7.01757335594557,713.310789355602,30,109.630300933693
,2024_05_17_0025_ev00008_rec0,0,136.276972627922,,95.1870501919503,0.3576,99934,0.35765,2024_05_17_0025,8,,,58.1863247765709,7153,0.357,0.350000000000017,no,6.67410101134729,0.249999999999972,36.6954252917151,-169.86918822537,0,129.602871616574
,2024_05_17_0025_ev00009_rec0,0,131.795227137496,,-27234.7722613309,0.454,99935,0.45425,2024_05_17_0025,9,,,129922.672314064,9085,0.4446,6.74999999999998,no,17.8440459438007,34.45,27364.6727947062,466.594065025681,30,113.951181193695
,2024_05_17_0025_ev00010_rec0,0,130.386148019005,,-340.085777827016,0.4713,99936,0.47145,2024_05_17_0025,10,,,930.530445613532,9429,0.47115,0.149999999999983,no,2.57049351279065,0.250000000000028,468.739677387383,-198.522721135296,0,127.815654506215
,2024_05_17_0025_ev00011_rec0,0,136.496716483364,,-364762.366073735,0.55845,99937,0.5598,2024_05_17_0025,11,,,854305.481833622,11196,0.54925,7.95000000000001,no,21.2518859891586,24.1,364896.040546073,477.384286985458,24.7499999999999,115.244830494205
