corrected_baseline_pA,event_id,Record,Peak..pA.,corrected_amplitude_pA,Decay.Fit.b0,rise_max_time,event_entry_number,Event.Time..s.,file_prefix,Event.Number,corrected_baseline_index,corrected_baseline_time,Decay.Fit.Tau..ms.,event_index,baseline_time,Rise.Time..ms.,noise,Amplitude..pA.,Half.Width..ms.,Decay.Fit.b1,AUC..pA.ms.,Decay.Time..ms.,Baseline..pA.
,2024_06_20_0009_ev00001_rec0,0,190.970739974023,,179.405290525461,0.02395,155945,0.02405,2024_06_20_0009,1,,,19.5493756659511,481,0.02385,0.100000000000003,no,7.88652106469672,0.149999999999997,7.21333993826892,1.40317396350709,1.75,183.084218909326
,2024_06_20_0009_ev00002_rec0,0,187.069570896952,,180.580814335717,0.0639,155946,0.0641,2024_06_20_0009,2,,,2.54076463733639,1282,0.0638,0.100000000000017,no,5.16515986995546,0.25,1.85994584230415,-33.6730734419971,0,181.904411026996
,2024_06_20_0009_ev00003_rec0,0,186.925674852617,,179.564795378506,0.1065,155947,0.10655,2024_06_20_0009,3,,,4.3187262098994,2131,0.1063,0.150000000000011,no,4.52435895060938,0.100000000000017,4.10448299703033,-66.9280269359247,0,182.401315902007
,2024_06_20_0009_ev00004_rec0,0,183.750182578009,,166.26907083755,0.12805,155948,0.12815,2024_06_20_0009,4,,,39.0863997277904,2563,0.1278,0.200000000000006,no,5.9231537388419,1.8,15.0987599315926,-29.2632424653687,3.65000000000001,177.827028839167
,2024_06_20_0009_ev00005_rec0,0,182.33195385509,,27016.1002958225,0.1831,155949,0.1831,2024_06_20_0009,5,,,167637.943438655,3662,0.18265,0.349999999999989,no,2.69531892219936,30.25,-26840.4789416352,-47.8703711626854,30,179.636634932891
,2024_06_20_0009_ev00006_rec0,0,188.89311984828,,35675.9394681119,0.3684,155950,0.3684,2024_06_20_0009,6,,,503563.791926859,7368,0.3679,0.199999999999978,no,5.21440328944382,30.45,-35493.0185537668,9.74440431146216,30,183.678716558836
,2024_06_20_0009_ev00007_rec0,0,210.081354853611,,201.966988750567,0.40265,155951,0.4031,2024_06_20_0009,7,,,2.72370528784941,8062,0.3946,7.00000000000001,no,28.8142486852013,35.4,4.9029542921243,777.027738401126,30,181.26710616841
,2024_06_20_0009_ev00008_rec0,0,207.712382495446,,185.157332742574,0.4296,155952,0.42965,2024_06_20_0009,8,,,26.824360762326,8593,0.42795,0.650000000000039,no,5.14929880586411,3.59999999999999,22.1501454873968,-117.850202350613,3.69999999999998,202.563083689582
,2024_06_20_0009_ev00009_rec0,0,190.635854926973,,22839.3312962706,0.4914,155953,0.4914,2024_06_20_0009,9,,,360115.562279471,9828,0.49105,0.299999999999967,no,5.30400861798,30.2,-22655.0669065354,-2.99072859458273,30,185.331846308993
,2024_06_20_0009_ev00010_rec0,0,198.513841234218,,182.822150209598,0.52985,155954,0.5317,2024_06_20_0009,10,,,23.7195300314559,10634,0.52565,3.29999999999997,no,8.34246126082158,1.29999999999997,11.9094167439344,2.36863976551138,3.14999999999999,190.171379973396
,2024_06_20_0009_ev00011_rec0,0,191.204308671626,,202659.948846088,0.57075,155955,0.57175,2024_06_20_0009,11,,,497863.530341467,11435,0.56805,2.65000000000004,no,2.49023741246597,8.24999999999998,-202472.898100384,147.328744490891,6.34999999999997,188.71407125916
,2024_06_20_0009_ev00012_rec0,0,202.477104875386,,169.771496680012,0.59175,155956,0.5918,2024_06_20_0009,12,,,48.1317107092882,11836,0.5896,1.35000000000007,no,7.8390700105704,6.44999999999996,31.8306482748434,-27.991978287517,6.54999999999994,194.638034864816
