Amplitude..pA.,Decay.Fit.b1,corrected_peak_amp_pA,event_index,corrected_peak_pA,corrected_peak_index,AUC..pA.ms.,Baseline..pA.,Rise.Time..ms.,noise,Decay.Time..ms.,event_id,corrected_peak_time,event_entry_number,Event.Time..s.,Decay.Fit.b0,rise_max_time,Half.Width..ms.,Event.Number,baseline_time,file_prefix,Record,Decay.Fit.Tau..ms.,Peak..pA.
-10.8679135534938,-63.994919424916,,126,,,315.04959476255,-76.3662870988686,0.150000000000001,no,0,2026_04_28_0023_ev00001_rec0,,409570,0.00629999999999999,-14.1912485775711,0.00609999999999999,0.150000000000001,1,0.00594999999999999,2026_04_28_0023,0,67.3338451718448,-87.2342006523623
-22.1167382564735,-110262.729854473,,2108,,,-445.726064791509,-60.5057663013268,2.14999999999999,no,21.3,2026_04_28_0023_ev00002_rec0,,409571,0.1054,110176.90203074,0.10495,19.95,2,0.1028,2026_04_28_0023,0,136978.445067001,-82.6225045578003
-26.0263594175065,-38.8531094514871,,5679,,,-144.655097854186,-64.0925359521552,1.59999999999999,no,7.34999999999997,2026_04_28_0023_ev00003_rec0,,409572,0.28395,-54.4687674583792,0.28305,7.79999999999997,3,0.28145,2026_04_28_0023,0,10.4801222537814,-90.1188953696617
-35.9944599014716,-40.7727510815705,,6621,,,-507.067150736629,-58.2401799103447,2.5,no,13.25,2026_04_28_0023_ev00004_rec0,,409573,0.33105,-53.7883863926314,0.32985,12.35,4,0.3273,2026_04_28_0023,0,15.9488616394056,-94.2346398118163
-24.2436036815288,-20.8086895882999,,11867,,,-124.116046017807,-58.2233188137349,0.799999999999912,no,5.29999999999997,2026_04_28_0023_ev00005_rec0,,409574,0.59335,-55.6058839949012,0.5926,4.44999999999995,5,0.5918,2026_04_28_0023,0,9.01074822877469,-82.4669224952637
-21.4333215545318,-27.9244746126722,,13741,,,-193.777525622034,-60.8747082595593,3,no,8.34999999999997,2026_04_28_0023_ev00006_rec0,,409575,0.68705,-53.5070925701557,0.68565,10.2,6,0.68265,2026_04_28_0023,0,13.8448373452854,-82.3080298140912
-13.6332365919142,-9.95998317619371,,16177,,,-24.268003783261,-57.6030005429056,0.750000000000028,no,1.95000000000001,2026_04_28_0023_ev00007_rec0,,409576,0.80885,-56.4237175772921,0.80675,1.20000000000009,7,0.80575,2026_04_28_0023,0,4.10139721463137,-71.2362371348198
-7.67636567330916,-27.6140267313479,,19270,,,79.1571877362548,-69.1525990385837,3.09999999999999,no,6.09999999999999,2026_04_28_0023_ev00008_rec0,,409577,0.9635,-54.8314714214723,0.96315,5.89999999999991,8,0.9594,2026_04_28_0023,0,12.8432552991464,-76.8289647118928
-77.0329062966806,-120.126467440885,,21992,,,-1526.9636714265,-62.4113513178557,2.95000000000001,no,15.5000000000001,2026_04_28_0023_ev00009_rec0,,409578,1.0996,-30.4156783657131,1.09455,18.3,9,1.0911,2026_04_28_0023,0,22.5717462262731,-139.444257614536
-18.7014480275552,1099851.29389033,,23515,,,-475.461419729651,-59.111888687453,0.600000000000156,no,8.65000000000005,2026_04_28_0023_ev00010_rec0,,409579,1.17575,-1099905.53452305,1.1755,10.8999999999999,10,1.1749,2026_04_28_0023,0,805346.091885067,-77.8133367150081
