Amplitude..pA.,Decay.Fit.b1,corrected_peak_amp_pA,event_index,corrected_peak_pA,corrected_peak_index,AUC..pA.ms.,Baseline..pA.,Rise.Time..ms.,noise,Decay.Time..ms.,event_id,corrected_peak_time,event_entry_number,Event.Time..s.,Decay.Fit.b0,rise_max_time,Half.Width..ms.,Event.Number,baseline_time,file_prefix,Record,Decay.Fit.Tau..ms.,Peak..pA.
-42.8056176894842,-77.6189567742294,,1130,,,-176.098233667542,-281.569256417882,3.49999999999999,no,6.40000000000002,2026_04_28_0062_ev00001_rec0,,422748,0.0565,-249.548467663541,0.05425,11.85,1,0.0471,2026_04_28_0062,0,13.27543350472,-324.374874107366
-10.2599778468868,-48.454630587786,,2252,,,374.764191433424,-288.887060634473,1.59999999999999,no,3.14999999999999,2026_04_28_0062_ev00002_rec0,,422749,0.1126,-267.528274377165,0.1107,4.94999999999998,2,0.1086,2026_04_28_0062,0,4.80721267637432,-299.14703848136
-2.10726524038313,-87143.9634113567,,2794,,,28.4420237474944,-264.872693334232,1.05,no,10.25,2026_04_28_0062_ev00003_rec0,,422750,0.1397,86872.6230154109,0.13825,13.45,3,0.136,2026_04_28_0062,0,156847.473632847,-266.979958574615
-68.1991285158393,-58.8472804504179,,3786,,,-1374.22776838198,-254.407600440818,12.4,no,7.94999999999999,2026_04_28_0062_ev00004_rec0,,422751,0.1893,-272.560850733397,0.18845,16.5,4,0.17535,2026_04_28_0062,0,3.75844675085503,-322.606728956657
-46.827932567576,-58.8304608066469,,5249,,,-538.794173046925,-254.444401310693,3.45000000000001,no,9.64999999999999,2026_04_28_0062_ev00005_rec0,,422752,0.26245,-247.871078435079,0.2619,9.50000000000001,5,0.25785,2026_04_28_0062,0,10.7327358313986,-301.272333878269
-41.6560161280354,-36.2563536204166,,6331,,,-886.368174509338,-252.844959820327,6.19999999999998,no,30,2026_04_28_0062_ev00006_rec0,,422753,0.31655,-270.098263876198,0.31545,13.35,6,0.30895,2026_04_28_0062,0,3.06637416562293,-294.500975948363
-25.5235170115271,477463.151730956,,6771,,,-986.365716159444,-257.119129031945,2.75000000000003,no,2.5,2026_04_28_0062_ev00007_rec0,,422754,0.33855,-477725.488247711,0.33775,6.64999999999999,7,0.33495,2026_04_28_0062,0,283861.572425514,-282.642646043472
-52.7781553243909,-469.536823358279,,7270,,,-939.093118284811,-268.620077276435,6.79999999999997,no,17,2026_04_28_0062_ev00008_rec0,,422755,0.3635,144.362937528886,0.3629,18.75,8,0.356,2026_04_28_0062,0,207.217867489383,-321.398232600826
-64.2182286454402,-91.5567960288369,,8003,,,-455.882290731546,-269.777676108636,1.45000000000001,no,7.90000000000002,2026_04_28_0062_ev00009_rec0,,422756,0.40015,-247.0111926845,0.3986,8.55,9,0.39705,2026_04_28_0062,0,11.6627622526519,-333.995904754076
-30.5491192483142,-32.7082881763385,,9289,,,-269.956272521133,-258.12979917357,1.40000000000001,no,7.79999999999997,2026_04_28_0062_ev00010_rec0,,422757,0.46445,-255.671049754481,0.4632,7.20000000000004,10,0.46135,2026_04_28_0062,0,8.98798811729241,-288.678918421884
-2.88229671804589,-16.6574978238291,,10455,,,321.893357377671,-268.19210835104,0.199999999999978,no,0.299999999999967,2026_04_28_0062_ev00011_rec0,,422758,0.52275,-253.247511674783,0.52275,0.399999999999956,11,0.5221,2026_04_28_0062,0,7.72942002898484,-271.074405069086
-22.9094463169524,-30.1141491483812,,11264,,,85.5867211604917,-272.417174206154,2.49999999999995,no,3.19999999999998,2026_04_28_0062_ev00012_rec0,,422759,0.5632,-261.369815507364,0.563,3.95000000000001,12,0.5601,2026_04_28_0062,0,7.42827876316061,-295.326620523106
-36.1825205153563,-50.5700539639929,,12091,,,-497.348892844148,-253.004217772658,3.40000000000007,no,9.80000000000003,2026_04_28_0062_ev00013_rec0,,422760,0.60455,-249.38088012278,0.603,11.85,13,0.5995,2026_04_28_0062,0,8.97426982496078,-289.186738288015
-8.28558537544052,-6.08039021418176,,12640,,,51.6564969531835,-253.448045735955,0.149999999999983,no,0.350000000000072,2026_04_28_0062_ev00014_rec0,,422761,0.632,-251.052281117973,0.632,0.149999999999983,14,0.6318,2026_04_28_0062,0,3.05678728749382,-261.733631111395
-14.8601703706955,290192.662704967,,15088,,,-1.10438781538087,-260.227518732591,0.500000000000056,no,22.05,2026_04_28_0062_ev00015_rec0,,422762,0.7544,-290440.90785456,0.7544,24.55,15,0.75305,2026_04_28_0062,0,365832.622349789,-275.087689103286
-31.6602778598119,-143.551326088766,,15569,,,-349.373173908668,-253.903448049343,2.34999999999996,no,12.7499999999999,2026_04_28_0062_ev00016_rec0,,422763,0.77845,-137.272292272363,0.7779,11.2,16,0.7751,2026_04_28_0062,0,113.783250974504,-285.563725909155
-9.97358541325812,-7.9470787896874,,16860,,,-101.565822550355,-249.358888061167,0.300000000000078,no,9.39999999999996,2026_04_28_0062_ev00017_rec0,,422764,0.843,-250.424020128537,0.843,6.00000000000001,17,0.8427,2026_04_28_0062,0,8.46881291486869,-259.332473474426
