"Event.Number","Record","Event.Time..s.","Baseline..pA.","Peak..pA.","Amplitude..pA.","Rise.Time..ms.","Half.Width..ms.","Decay.Time..ms.","Decay.Fit.b0","Decay.Fit.b1","Decay.Fit.Tau..ms.","AUC..pA.ms.","rise_max_time","baseline_time","event_index","file_prefix","event_id","noise","event_entry_number"
1,0,0.07845,45.5329846576402,54.338704713501,8.80572005586083,0.449999999999978,1,1.35000000000002,44.0399328262677,7.29241804618121,3.18651730760082,-18.23266921129,0.07845,0.0779,1569,"2024_05_23_0016","2024_05_23_0016_ev00001_rec0","no",112370
2,0,0.24525,47.0786657787123,54.2883427580822,7.20967697936986,0.350000000000017,0.400000000000011,0,44.4905928585931,1.89490328037422,3.24481826478488,-69.9755889482438,0.24505,0.2447,4905,"2024_05_23_0016","2024_05_23_0016_ev00002_rec0","no",112371
4,0,1.19505,49.5825391408035,56.9507284470067,7.36818930620326,0.099999999999989,0.950000000000006,2.19999999999998,36.3936080622768,17.3336036712658,25.8103775153118,-86.1670800546521,1.19485,1.1947,23901,"2024_05_23_0016","2024_05_23_0016_ev00004_rec0","no",112373
5,0,1.2844,46.4373567989002,57.5573791672497,11.1200223683495,0.250000000000083,2.55000000000005,5.89999999999979,41.4391934283608,11.5633719802119,24.733095155919,54.2047875993559,1.28425,1.28395,25688,"2024_05_23_0016","2024_05_23_0016_ev00005_rec0","no",112374
6,0,1.4336,48.108755453484,56.0545611395231,7.94580568603908,0.150000000000095,30.2,30,7346.73192464773,-7301.66694370613,187811.060093446,-71.7745570729995,1.43345,1.4328,28672,"2024_05_23_0016","2024_05_23_0016_ev00006_rec0","no",112375
8,0,2.2237,47.9414266414221,54.534207793055,6.59278115163292,0.350000000000072,30.2500000000001,29.9999999999998,8119.08989835364,-8072.1400210923,488013.702657437,-20.9487151575351,2.22365,2.2233,44474,"2024_05_23_0016","2024_05_23_0016_ev00008_rec0","no",112377
9,0,2.2597,48.9643918561456,55.368376156601,6.40398430045538,0.55000000000005,0.299999999999745,0,43.499129580416,7.84184224234976,20.5407597543678,-38.0346925435988,2.25965,2.2588,45194,"2024_05_23_0016","2024_05_23_0016_ev00009_rec0","no",112378
10,0,2.29305,44.1862028694628,54.8406382732331,10.6544354037703,0.399999999999956,1.30000000000008,3.80000000000003,46.3585097920887,3.72978146612224,5.11368054987241,89.2020678007126,2.2928,2.29235,45861,"2024_05_23_0016","2024_05_23_0016_ev00010_rec0","no",112379
11,0,2.36365,46.0717313072666,55.9460041413113,9.87427283404471,0.199999999999978,30.3,29.9999999999998,23936.6981633228,-23891.4441631067,312395.676683169,13.0038323713422,2.36345,2.36325,47273,"2024_05_23_0016","2024_05_23_0016_ev00011_rec0","no",112380
12,0,2.4768,47.7808801931812,56.6063454119965,8.82546521881531,0.150000000000095,0.300000000000189,1.04999999999977,47.9383508000356,3.91606036978709,4.50218429247084,24.8311023415764,2.4766,2.47645,49536,"2024_05_23_0016","2024_05_23_0016_ev00012_rec0","no",112381
13,0,2.9083,48.528939622628,52.4500363433854,3.92109672075738,0.499999999999723,0.199999999999978,0,44.4936664122183,3.51601055107834,6.66425008476233,-96.9687759887061,2.9083,2.9078,58166,"2024_05_23_0016","2024_05_23_0016_ev00013_rec0","no",112382
15,0,3.1125,48.3860363658132,56.6065803566779,8.22054399086466,0.500000000000167,0.55000000000005,0.249999999999861,47.4492011803505,11.1243793806698,0.222731943480686,-22.1519877980924,3.11235,3.11185,62250,"2024_05_23_0016","2024_05_23_0016_ev00015_rec0","no",112384
16,0,3.3923,50.2932731208974,56.4632726253048,6.16999950440744,0.449999999999839,0.249999999999861,0,47.5981909227524,3.55949116797102,4.09010576652781,-64.0845934971661,3.3921,3.39165,67846,"2024_05_23_0016","2024_05_23_0016_ev00016_rec0","no",112385
17,0,4.2024,47.1328197207377,55.607420810561,8.47460108982323,0.299999999999301,0.449999999999839,0.999999999999446,47.2574482268545,4.4724798869167,2.50508496572195,17.3488799906291,4.20225,4.20195,84048,"2024_05_23_0016","2024_05_23_0016_ev00017_rec0","no",112386
18,0,4.4598,48.9317843463725,55.3663472205342,6.43456287416169,0.399999999999956,0.350000000000072,0.899999999999679,47.6666382061992,4.83706610286497,3.11869830667959,-21.5270267871545,4.4598,4.45935,89196,"2024_05_23_0016","2024_05_23_0016_ev00018_rec0","no",112387
19,0,4.63145,51.3008355393072,57.3888702542442,6.08803471493708,0.249999999999417,0.14999999999965,0,48.5227329882839,2.96107118484339,2.9918250011512,-73.1582993118472,4.6314,4.63055,92629,"2024_05_23_0016","2024_05_23_0016_ev00019_rec0","no",112388
21,0,4.7339,49.5047371064112,55.7393827325298,6.23464562611862,0.0500000000007716,0.300000000000189,0,44.8831079628012,6.29330194156709,14.9354167096167,-55.4650614766224,4.73365,4.7336,94678,"2024_05_23_0016","2024_05_23_0016_ev00021_rec0","no",112390
22,0,5.0376,51.4632133157056,58.0178234488403,6.55461013313469,0.350000000000072,0.499999999999723,0.650000000000261,49.1505862823965,6.65451397571786,1.85189619869808,-55.8296445421502,5.0376,5.0372,100752,"2024_05_23_0016","2024_05_23_0016_ev00022_rec0","no",112391
23,0,5.0911,46.4879438862733,53.9997206924423,7.51177680616904,0.199999999999534,0.300000000000189,0,44.4507603460383,4.31928215805699,5.70649185080549,-34.4199265484281,5.09095,5.0907,101822,"2024_05_23_0016","2024_05_23_0016_ev00023_rec0","no",112392
24,0,5.17755,48.3518877762764,54.8228272080298,6.47093943175341,0.299999999999301,30.1999999999998,30.0000000000002,43.1909626384918,-0.201376260633723,92.8220606461952,-159.535588527826,5.17755,5.1767,103551,"2024_05_23_0016","2024_05_23_0016_ev00024_rec0","no",112393
25,0,5.1977,43.0202780988732,55.4331209616896,12.4128428628164,1.00000000000033,3.14999999999976,0.550000000000495,42.3929590791767,11.3387143285837,0.692490347370557,1.35841727640728,5.19765,5.1945,103954,"2024_05_23_0016","2024_05_23_0016_ev00025_rec0","no",112394
26,0,5.3377,49.0026399509903,55.6576389009867,6.65499894999637,0.999999999999446,0.300000000000189,0.699999999999257,48.5929578897941,3.5263741834326,3.38441940119554,3.27061051762052,5.33765,5.3366,106754,"2024_05_23_0016","2024_05_23_0016_ev00026_rec0","no",112395
27,0,5.40415,49.6490485100474,54.5450856634869,4.8960371534395,0.14999999999965,0.649999999999373,0.199999999999534,47.9738646272869,9.02279083713024,0.188878165484193,-45.4887996945113,5.40375,5.40355,108083,"2024_05_23_0016","2024_05_23_0016_ev00027_rec0","no",112396
28,0,5.4548,46.9166592352008,53.0922471427014,6.17558790750059,0.300000000000189,1.80000000000025,2.4999999999995,46.7137226302778,5.25099644451723,3.34749375977516,13.403578579182,5.4548,5.4545,109096,"2024_05_23_0016","2024_05_23_0016_ev00028_rec0","no",112397
29,0,5.61085,48.6785371961648,56.0031761834245,7.32463898725964,0.350000000000072,0.750000000000028,1.00000000000033,48.4572741594293,4.62617890528775,2.24311922860729,6.71485349252713,5.6106,5.61025,112217,"2024_05_23_0016","2024_05_23_0016_ev00029_rec0","no",112398
30,0,5.68135,48.6195560493459,54.6241119002807,6.0045558509348,0.100000000000655,0.299999999999301,0,47.2458087403999,2.28595879281959,7.44948831772744,-22.5304216891727,5.6811,5.681,113627,"2024_05_23_0016","2024_05_23_0016_ev00030_rec0","no",112399
31,0,5.9972,49.4452258003028,58.2300392794703,8.78481347916753,0.700000000000145,0.399999999999956,0.499999999999723,48.9418127771022,4.75360664084239,2.12212636549106,-1.49549447736511,5.99715,5.9961,119944,"2024_05_23_0016","2024_05_23_0016_ev00031_rec0","no",112400
32,0,6.1435,51.3394014190464,59.1840820046311,7.84468058558469,0.200000000000422,0.250000000000306,0,49.2980026953928,4.86589003007159,6.52271532972409,-27.827106369174,6.14335,6.14315,122870,"2024_05_23_0016","2024_05_23_0016_ev00032_rec0","no",112401
34,0,6.53675,50.0574538691767,53.0257032873344,2.96824941815778,0.399999999999956,0.549999999999606,0.649999999999373,47.7095766771463,5.24543688385921,1.59588110132249,-60.1347838203332,6.53655,6.5361,130735,"2024_05_23_0016","2024_05_23_0016_ev00034_rec0","no",112403
35,0,6.8767,48.2245355669714,54.10912473374,5.88458916676859,0.799999999999912,0.900000000000567,0.899999999999679,47.5310519680234,4.31052383366382,2.16461539541234,-8.8694358088224,6.87665,6.8758,137534,"2024_05_23_0016","2024_05_23_0016_ev00035_rec0","no",112404
36,0,7.0936,50.5511237491315,56.8117587366078,6.26063498747624,0.200000000000422,0.600000000000378,0.350000000000072,48.7768146057358,8.28369924869655,0.528458959118948,-47.0574543394565,7.09345,7.09325,141872,"2024_05_23_0016","2024_05_23_0016_ev00036_rec0","no",112405
38,0,7.4494,49.7717621532264,56.2317612237405,6.45999907051416,0.549999999999606,0.449999999999839,0,48.234095620765,3.22803486617452,1.87253319927072,-37.371192278868,7.4492,7.44845,148988,"2024_05_23_0016","2024_05_23_0016_ev00038_rec0","no",112407
39,0,7.6717,51.786499935092,59.2452835209338,7.45878358584174,0.200000000000422,30.1,30.0000000000002,9955.40073958863,-9905.4893814577,236879.856859644,-36.6729740503774,7.67165,7.67145,153434,"2024_05_23_0016","2024_05_23_0016_ev00039_rec0","no",112408
40,0,7.71575,49.642040633955,55.7804253650339,6.13838473107894,0.350000000000072,4.4499999999994,5.80000000000069,48.6541705748093,7.07066293972545,7.47689039868524,24.6462074585581,7.71575,7.71535,154315,"2024_05_23_0016","2024_05_23_0016_ev00040_rec0","no",112409
41,0,7.8223,51.8855191457834,56.9644628854844,5.07894373970103,0.199999999999534,0.700000000000145,0.750000000000028,50.6075492713365,4.94809626711599,1.71349060092512,-28.3456294775735,7.8221,7.8219,156446,"2024_05_23_0016","2024_05_23_0016_ev00041_rec0","no",112410
42,0,8.0222,48.5206885155734,53.3445135944028,4.82382507882943,0.300000000001077,30.2500000000006,29.9999999999994,20574.6876646328,-20528.0430208958,227756.09577091,-14.2128645842077,8.0222,8.0219,160444,"2024_05_23_0016","2024_05_23_0016_ev00042_rec0","no",112411
43,0,8.38865,48.7356450400638,58.0885942560747,9.35294921601092,0.599999999998602,0.199999999999534,1.45000000000017,46.6730074612289,6.35802509278668,10.4209596464247,4.12679360618622,8.3886,8.38795,167773,"2024_05_23_0016","2024_05_23_0016_ev00043_rec0","no",112412
44,0,8.54605,47.3149243471942,54.597912473287,7.28298812609282,0.400000000000844,0.599999999998602,0.450000000000728,47.2984845476849,6.83008577333973,0.460370302788106,5.09799521577797,8.54595,8.54555,170921,"2024_05_23_0016","2024_05_23_0016_ev00044_rec0","no",112413
45,0,8.6325,49.6292685424711,55.9435293180469,6.31426077557581,0.399999999999068,1.80000000000113,3.15000000000154,47.3290644000857,6.41765116331766,9.72335359983168,-8.2777374346462,8.6325,8.6321,172650,"2024_05_23_0016","2024_05_23_0016_ev00045_rec0","no",112414
46,0,8.69515,48.2639316192894,54.3846733724669,6.12074175317749,0.399999999999068,30.3000000000004,29.9999999999994,12479.8135260056,-12432.0854139592,266749.491842586,6.792199896957,8.69495,8.69455,173903,"2024_05_23_0016","2024_05_23_0016_ev00046_rec0","no",112415
47,0,8.7482,50.2655336055876,54.8256717589264,4.56013815333876,0.299999999999301,30.2500000000006,30.0000000000011,5734.68188809917,-5686.42230987716,146555.490142236,-41.0566936281953,8.7482,8.74765,174964,"2024_05_23_0016","2024_05_23_0016_ev00047_rec0","no",112416
48,0,8.77495,48.5476637618777,53.2141265038759,4.66646274199813,0.199999999999534,30.3500000000003,30.0000000000011,15238.1492524642,-15191.7951062336,198142.6917921,-29.4668585434893,8.7747,8.7745,175499,"2024_05_23_0016","2024_05_23_0016_ev00048_rec0","no",112417
49,0,9.1787,51.4499345353098,57.8568475001997,6.40691296488991,0.349999999999184,0.0999999999997669,0,43.7422313581548,9.42268711924173,28.8199322002358,-54.3545356210711,9.1787,9.17835,183574,"2024_05_23_0016","2024_05_23_0016_ev00049_rec0","no",112418
50,0,9.268,48.0096344257015,53.1121792220912,5.10254479638967,0.899999999999679,2.10000000000043,2.4999999999995,47.7945846602866,3.74013366478413,4.34978154653079,13.5173864454207,9.268,9.2671,185360,"2024_05_23_0016","2024_05_23_0016_ev00050_rec0","no",112419
51,0,9.33855,51.2706275126766,54.9290458941009,3.6584183814243,0.0999999999997669,0.950000000001339,1.09999999999921,49.2070891486031,4.72924316161128,3.36259714770421,-44.6302652105159,9.3383,9.3382,186771,"2024_05_23_0016","2024_05_23_0016_ev00051_rec0","no",112420
52,0,9.47845,50.8787237109709,55.1813886988409,4.30266498787001,0.349999999999184,0.299999999999301,0,48.9702684303106,2.95996806863948,5.22342038455683,-40.157686384141,9.47845,9.478,189569,"2024_05_23_0016","2024_05_23_0016_ev00052_rec0","no",112421
53,0,9.621,52.3531547755336,56.4635853986304,4.11043062309678,0.349999999999184,0.249999999999417,0,49.3827706399454,3.26592811942305,4.00106763151916,-74.6503589696553,9.621,9.6206,192420,"2024_05_23_0016","2024_05_23_0016_ev00053_rec0","no",112422
54,0,9.8807,51.4869916096707,56.7395836875314,5.25259207786066,0.0999999999997669,0.299999999999301,0,49.865249115254,1.65786347262934,2.99166045040049,-41.9980141884091,9.88045,9.88035,197614,"2024_05_23_0016","2024_05_23_0016_ev00054_rec0","no",112423
55,0,10.02485,49.6273910885765,55.4809532165527,5.85356212797619,0.299999999999301,0.299999999999301,0.450000000000728,47.9170802096334,4.17301458376969,5.85336305500046,-26.0841727211362,10.0248,10.0245,200497,"2024_05_23_0016","2024_05_23_0016_ev00055_rec0","no",112424
56,0,10.1579,47.5783537001837,55.9081993103027,8.32984561011905,0.350000000000961,0.950000000001339,2.64999999999915,49.2133283975575,3.0763667733744,3.51205110322431,61.5975516183037,10.15785,10.1575,203158,"2024_05_23_0016","2024_05_23_0016_ev00056_rec0","no",112425
57,0,10.2179,47.752739860898,59.7534141540527,12.0006742931548,0.399999999999068,0.400000000000844,0.799999999999912,49.3187239945109,4.80250664288713,1.57691134865267,57.492647861299,10.21785,10.21745,204358,"2024_05_23_0016","2024_05_23_0016_ev00057_rec0","no",112426
58,0,10.40035,50.7463689531599,56.7016563415527,5.95528738839285,0.249999999999417,0.300000000001077,0.14999999999965,49.297772610693,3.83711757967379,2.77647062123564,-30.6664603097099,10.40015,10.3999,208007,"2024_05_23_0016","2024_05_23_0016_ev00058_rec0","no",112427
59,0,10.51765,48.5345711481004,54.9316368103027,6.39706566220238,0.14999999999965,30.3500000000003,29.9999999999994,26375.5980313834,-26326.5524107523,436097.437020852,44.6221487862723,10.5174,10.51725,210353,"2024_05_23_0016","2024_05_23_0016_ev00059_rec0","no",112428
60,0,10.59335,52.8913187299456,56.8237266540527,3.93240792410715,0.199999999999534,0.14999999999965,0,49.7205000665406,2.06107182268131,4.3218053777818,-85.449000767299,10.59335,10.5931,211867,"2024_05_23_0016","2024_05_23_0016_ev00060_rec0","no",112429
61,0,10.6427,51.8188438415527,54.9926719665527,3.173828125,0.849999999999795,0.500000000000611,0,48.9486392536811,3.09247219056911,4.9073877071582,-70.3216552734375,10.64265,10.6415,212854,"2024_05_23_0016","2024_05_23_0016_ev00061_rec0","no",112430
62,0,10.7666,50.3714387076242,54.5043907165527,4.13295200892857,0.299999999999301,30.2500000000006,30.0000000000011,58918.1767666448,-58870.8523192937,403030.078000833,-24.2370605468751,10.7666,10.7663,215332,"2024_05_23_0016","2024_05_23_0016_ev00062_rec0","no",112431
63,0,10.9067,51.4351942879813,55.9081993103027,4.47300502232143,0.100000000001543,0.449999999998951,0.14999999999965,49.9327391445671,9.09262857413111,0.159101380472055,-41.8871198381696,10.9063,10.90615,218134,"2024_05_23_0016","2024_05_23_0016_ev00063_rec0","no",112432
64,0,10.9373,51.6095804486956,57.8002891540527,6.19070870535715,0.299999999999301,0.349999999999184,0,40.9804957941148,12.7487546216848,31.1770999194219,-71.1401803152901,10.9372,10.93685,218746,"2024_05_23_0016","2024_05_23_0016_ev00064_rec0","no",112433
65,0,11.4102,48.5956063043504,54.8095664978027,6.21396019345238,0.199999999999534,1.45000000000017,2.54999999999939,48.3635383393944,4.13171597974617,5.1580979856126,16.4788382393973,11.41,11.4098,228204,"2024_05_23_0016","2024_05_23_0016_ev00065_rec0","no",112434
66,0,11.6499,49.7698064531599,56.5795860290527,6.80977957589285,0.299999999999301,0.349999999999184,0.299999999999301,48.2009137611408,5.44103336746017,1.058967503831,-39.7827148437501,11.6499,11.6496,232998,"2024_05_23_0016","2024_05_23_0016_ev00066_rec0","no",112435
67,0,11.8306,50.2668070111956,55.2978477478027,5.03104073660715,0.499999999998835,0.600000000000378,0.899999999999679,47.9650441354123,4.66777098972825,7.99914923577251,-29.1163853236606,11.8299,11.82935,236612,"2024_05_23_0016","2024_05_23_0016_ev00067_rec0","no",112436
69,0,12.2561,55.321099235898,62.6831016540527,7.36200241815476,0.299999999999301,0.249999999999417,0,54.4032416753193,3.38985865499036,1.44587462360988,-20.593479701451,12.25605,12.25555,245122,"2024_05_23_0016","2024_05_23_0016_ev00069_rec0","no",112438
70,0,12.5053,50.6475501287551,58.2275352478027,7.57998511904762,0.999999999999446,0.899999999999679,0,47.4909538794598,5.72392696298233,16.6529383851673,-10.3373209635416,12.5051,12.5036,250106,"2024_05_23_0016","2024_05_23_0016_ev00070_rec0","no",112439
71,0,12.9687,48.8397469293504,53.9550743103027,5.11532738095238,0.399999999999068,1.1499999999991,1.45000000000017,46.8899908338249,5.74172262211254,3.5810950006662,-35.5490534918649,12.9687,12.9683,259374,"2024_05_23_0016","2024_05_23_0016_ev00071_rec0","no",112440
72,0,13.1953,49.3919697716123,57.3730430603027,7.98107328869048,0.500000000000611,0.150000000001427,0,-28668.8637463093,28719.7610887401,135688.509897212,-48.3936100505648,13.1953,13.1948,263906,"2024_05_23_0016","2024_05_23_0016_ev00072_rec0","no",112441
73,0,13.29515,47.6074180603027,57.7392539978027,10.1318359375,0.300000000001077,0.300000000001077,0.999999999999446,48.3009309694361,3.88840982417733,4.16206683954559,39.4409181594849,13.2951,13.29475,265903,"2024_05_23_0016","2024_05_23_0016_ev00073_rec0","no",112442
