corrected_baseline_pA,event_id,Record,Peak..pA.,corrected_amplitude_pA,Decay.Fit.b0,rise_max_time,event_entry_number,Event.Time..s.,file_prefix,Event.Number,corrected_baseline_index,corrected_baseline_time,Decay.Fit.Tau..ms.,event_index,baseline_time,Rise.Time..ms.,noise,Amplitude..pA.,Half.Width..ms.,Decay.Fit.b1,AUC..pA.ms.,Decay.Time..ms.,Baseline..pA.
,2026_06_04_0004_ev00001_rec0,0,-394.449071413209,,-378.180746664134,0.07815,431935,0.07835,2026_06_04_0004,1,,,3.25852429156301,1567,0.078,0.149999999999983,no,-9.81656924461885,0.25,-12.1126603750618,153.54468971635,0.599999999999989,-384.63250216859
,2026_06_04_0004_ev00002_rec0,0,-390.912114085343,,-379.50359550366,0.12215,431936,0.12215,2026_06_04_0004,2,,,3.30244534065716,2443,0.12145,0.650000000000012,no,-2.11148173164759,1.35000000000002,-13.10987192898,234.86592787123,0.84999999999999,-388.800632353695
,2026_06_04_0004_ev00003_rec0,0,-384.854967732456,,10002.4222524669,0.14575,431937,0.14575,2026_06_04_0004,3,,,284458.404743168,2915,0.1456,0,no,-2.76247218793401,0,-10380.4185619022,139.01765171066,0,-382.092495544522
,2026_06_04_0004_ev00004_rec0,0,-392.995922350385,,-25971.5485705884,0.20035,431938,0.20055,2026_06_04_0004,4,,,135497.536717666,4011,0.1995,0.84999999999999,no,-10.1333554560212,30.15,25590.3884118542,-37.7524448642364,28.85,-382.862566894363
,2026_06_04_0004_ev00005_rec0,0,-388.121437776103,,32275.6998078106,0.2388,431939,0.2425,2026_06_04_0004,5,,,285117.555928189,4850,0.23725,1.14999999999998,no,-8.91315070245037,34.7,-32663.5502686576,-269.293176081907,30,-379.208287073653
,2026_06_04_0004_ev00006_rec0,0,-578.640079185204,,-394.417100243572,0.3107,431940,0.3121,2026_06_04_0004,6,,,10.4416925130322,6242,0.3075,2.95000000000001,no,-197.703578505129,12.15,-199.835058704519,-2998.9523530383,12.6,-380.936500680075
,2026_06_04_0004_ev00007_rec0,0,-440.382785810152,,-388.027338521201,0.34755,431941,0.3479,2026_06_04_0004,7,,,19.6754698124705,6958,0.34605,1.30000000000002,no,-32.7428483718887,5.29999999999997,-43.8118029594498,-123.87950610584,6.34999999999997,-407.639937438263
,2026_06_04_0004_ev00008_rec0,0,-394.534422992133,,-20888.6988521996,0.42055,431942,0.4207,2026_06_04_0004,8,,,291861.489973417,8414,0.4204,0.150000000000039,no,-3.60224185435305,30.05,20503.4590882328,138.421897159522,30,-390.93218113778
,2026_06_04_0004_ev00009_rec0,0,-461.459414276704,,-393.465227107347,0.4632,431943,0.464,2026_06_04_0004,9,,,4.49460613175049,9280,0.45965,2.29999999999997,no,-66.6967713119378,5.30000000000003,-86.5107895622957,-464.059204216461,5.40000000000002,-394.762642964766
,2026_06_04_0004_ev00010_rec0,0,-400.970951763981,,-384.947439639481,0.5571,431944,0.5578,2026_06_04_0004,10,,,10.1901928196461,11156,0.55485,0.900000000000012,no,-7.91656217603821,3.75000000000003,-13.0969438126441,109.446525154842,1.75000000000003,-393.054389587942
,2026_06_04_0004_ev00011_rec0,0,-454.536787575881,,-384.318962970003,0.5898,431945,0.59025,2026_06_04_0004,11,,,9.6949089026914,11805,0.58835,1.25000000000008,no,-69.2164091409388,7.75000000000003,-69.6032363262315,-699.419513811982,9.29999999999998,-385.320378434942
,2026_06_04_0004_ev00012_rec0,0,-409.028317350074,,-389.632239888164,0.61955,431946,0.62055,2026_06_04_0004,12,,,2.65057234824044,12411,0.6184,1.09999999999999,no,-19.8767555199126,3.50000000000006,-17.2579635978667,-84.6989236552982,2.45000000000006,-389.151561830162
,2026_06_04_0004_ev00013_rec0,0,-398.911881593673,,-384.890177086744,0.64455,431947,0.64455,2026_06_04_0004,13,,,2.63961544398317,12891,0.64435,0.199999999999978,no,-2.65114645694729,0.499999999999945,-14.3288769209946,303.126783419088,0.399999999999956,-396.260735136725
,2026_06_04_0004_ev00014_rec0,0,-399.428608004511,,-388.445311202966,0.68875,431948,0.68975,2026_06_04_0004,14,,,3.96948209422089,13795,0.6861,2.35000000000007,no,-14.0065624037573,8.05,-15.5564473893802,-190.670503508023,7.84999999999991,-385.422045600754
