"Event.Number","Record","Event.Time..s.","Baseline..pA.","Peak..pA.","Amplitude..pA.","Rise.Time..ms.","Half.Width..ms.","Decay.Time..ms.","Decay.Fit.b0","Decay.Fit.b1","Decay.Fit.Tau..ms.","AUC..pA.ms.","rise_max_time","baseline_time","event_index","file_prefix","event_id","noise","event_entry_number"
1,0,0.00184999999999999,-95.2091872868571,-122.99807010134,-27.7888828144825,0.750000000000001,1.15,1.45,-89.6247430718172,-25.5814686286764,3.07214193127199,80.1143238208381,0.00184999999999999,0.00109999999999999,37,"2026_04_23_0001","2026_04_23_0001_ev00001_rec0","no",374524
2,0,0.11875,-89.185333222303,-107.614184584084,-18.4288513617808,0.300000000000022,2.40000000000001,4.05,-91.0662238566768,-11.8167105245526,4.63051026041512,-117.991194325971,0.11865,0.11815,2375,"2026_04_23_0001","2026_04_23_0001_ev00002_rec0","no",374525
3,0,0.23425,-92.4201768775433,-119.094824907394,-26.6746480298507,1.74999999999997,4.79999999999997,4.64999999999999,-87.6528012313111,-33.6861006398682,5.60464469319659,-82.2602414086339,0.23385,0.2321,4685,"2026_04_23_0001","2026_04_23_0001_ev00003_rec0","no",374526
4,0,0.2886,-89.8668151519552,-94.9982852889805,-5.13147013702533,0.599999999999989,7.6,7.00000000000001,-87.4755326672384,-10.9845659602992,7.46020877721981,-32.8887002053307,0.28675,0.28615,5772,"2026_04_23_0001","2026_04_23_0001_ev00004_rec0","no",374527
5,0,0.43585,-87.0575793551427,-106.021386517138,-18.9638071619952,2.14999999999999,10,12.45,-92.5102864561896,-17.2773171982057,5.1782510541323,-307.626399394976,0.43545,0.4333,8717,"2026_04_23_0001","2026_04_23_0001_ev00005_rec0","no",374528
6,0,0.5013,-94.9755711305836,-101.763673239395,-6.78810210881136,0.149999999999983,2.74999999999992,2.90000000000001,-90.87465617855,-16.0380807907424,3.25031174259546,62.897489848776,0.5009,0.50015,10026,"2026_04_23_0001","2026_04_23_0001_ev00006_rec0","no",374529
7,0,0.5248,-86.228011339127,-91.8671160843458,-5.63910474521875,0.0499999999999945,30.85,30,-90.5283992943792,-8.91202911176924,2.39251130355132,-159.611046549028,0.52395,0.5239,10496,"2026_04_23_0001","2026_04_23_0001_ev00007_rec0","no",374530
8,0,0.6302,-87.149345872173,-112.412456162459,-25.263110290286,1.64999999999993,4,4.44999999999995,-87.4207447322002,-20.9431196395815,5.29380574330362,-167.063335275893,0.62995,0.62635,12604,"2026_04_23_0001","2026_04_23_0001_ev00008_rec0","no",374531
9,0,0.9649,-89.9701720724687,-108.913913373106,-18.9437413006376,0.099999999999989,10.5499999999999,11.2000000000001,-93.2084445741802,-23.9501888075499,6.04772626223265,-288.144741719848,0.96235,0.96195,19298,"2026_04_23_0001","2026_04_23_0001_ev00009_rec0","no",374532
10,0,0.9967,-93.9421303853816,-116.847141825784,-22.905011440402,1.29999999999986,15.85,12.1000000000001,-1430132.61478084,1430048.57803103,941448.621091983,-424.988437837348,0.99575,0.9943,19934,"2026_04_23_0001","2026_04_23_0001_ev00010_rec0","no",374533
11,0,1.02525,-95.2765135856585,-205.67765391945,-110.401140333792,1.29999999999986,4.55000000000005,4.09999999999999,-93.3960055256541,-119.263176265048,3.9813373187066,-588.20212950905,1.02435,1.02285,20505,"2026_04_23_0001","2026_04_23_0001_ev00011_rec0","no",374534
12,0,1.0789,-91.6790723238613,-125.73761120822,-34.0585388843591,0.650000000000039,5.60000000000005,5.70000000000004,-89.4922431414221,-37.5974481594881,6.12446267306482,-214.786571162606,1.07765,1.077,21578,"2026_04_23_0001","2026_04_23_0001_ev00012_rec0","no",374535
13,0,1.25725,-91.812302186573,-116.872656183285,-25.0603539967118,2.14999999999987,6.59999999999994,4.99999999999989,-89.3400342458753,-26.2176318995176,6.23618986363023,-151.609910743347,1.2559,1.2537,25145,"2026_04_23_0001","2026_04_23_0001_ev00013_rec0","no",374536
14,0,1.32405,-94.4973771418485,-121.815763763811,-27.3183866219621,2.09999999999999,5.1000000000001,4.99999999999989,-90.7404464165341,-30.6922482832359,6.26678205181346,-122.276804777999,1.3237,1.32155,26481,"2026_04_23_0001","2026_04_23_0001_ev00014_rec0","no",374537
15,0,1.398,-98.1255445061508,-106.226659023779,-8.10111451762779,0.499999999999945,22,14.75,-103.217348878258,10.879541914314,8.94137358062998,-58.8693124018826,1.3979,1.3968,27960,"2026_04_23_0001","2026_04_23_0001_ev00015_rec0","no",374538
16,0,1.41355,-93.002140585933,-132.327411162643,-39.3252705767103,1.09999999999988,3.9499999999999,4.29999999999997,-90.8960231166526,-36.7800729429924,5.39748379612343,-175.8596767937,1.4133,1.4118,28271,"2026_04_23_0001","2026_04_23_0001_ev00016_rec0","no",374539
17,0,1.61455,-96.0680689014862,-106.309576448369,-10.2415075468826,2,8.05000000000011,7.44999999999996,-98.2054625776314,-14.3785451516411,3.45140600988597,-138.932397265682,1.6136,1.6116,32291,"2026_04_23_0001","2026_04_23_0001_ev00017_rec0","no",374540
18,0,1.64215,-97.2568713501883,-115.788010857228,-18.5311395070395,0.99999999999989,3.30000000000008,3.90000000000001,-90.0941815598177,-26.2397989455269,6.22610440784213,22.7826001124731,1.64145,1.63985,32843,"2026_04_23_0001","2026_04_23_0001_ev00018_rec0","no",374541
19,0,1.70445,-85.1650251759652,-98.1869543553243,-13.0219291793591,0.299999999999967,14.75,30,-89.7167950139179,-10.5153179482731,8.35895293706369,-232.987787082313,1.70395,1.70365,34089,"2026_04_23_0001","2026_04_23_0001_ev00019_rec0","no",374542
20,0,1.7472,-91.419976534672,-101.359868565552,-9.93989203088036,0.549999999999828,3.24999999999998,3.70000000000004,-91.101590653083,-12.291598674421,3.28134480111426,-37.0891133594113,1.74705,1.7465,34944,"2026_04_23_0001","2026_04_23_0001_ev00020_rec0","no",374543
21,0,1.83165,-90.4910837267873,-98.0043806934484,-7.51329696666104,0.899999999999901,5.79999999999981,7.2000000000001,-91.4387013765728,-9.57498241316851,4.35873203759582,-79.8894271452335,1.83135,1.83045,36633,"2026_04_23_0001","2026_04_23_0001_ev00021_rec0","no",374544
22,0,1.8951,-92.5346056577883,-119.372711652962,-26.8381059951739,1.80000000000002,5.79999999999981,3.60000000000005,-96.4196150068564,-23.3235713819972,2.65662916791706,-259.414913853752,1.8926,1.89035,37902,"2026_04_23_0001","2026_04_23_0001_ev00022_rec0","no",374545
23,0,1.91495,-96.2924144443926,-111.418996859612,-15.1265824152195,0.150000000000095,0.0500000000001055,0,-93.1945885031944,-6.67558766227423,1.87829153039805,79.5831534967098,1.91495,1.9148,38299,"2026_04_23_0001","2026_04_23_0001_ev00023_rec0","no",374546
24,0,1.9854,-92.52464752481,-109.00126125399,-16.47661372918,1.39999999999985,5.19999999999987,4.39999999999996,-93.272344406584,-16.3556444955181,3.92648210154421,-115.459579489692,1.9841,1.98235,39708,"2026_04_23_0001","2026_04_23_0001_ev00024_rec0","no",374547
25,0,2.045,-101.244411682208,-107.798231227969,-6.55381954576143,0.199999999999978,29.6500000000002,27.4000000000001,-220250.959079804,220160.575316561,453746.980090532,108.826627408794,2.0442,2.04385,40900,"2026_04_23_0001","2026_04_23_0001_ev00025_rec0","no",374548
26,0,2.0755,-96.2359799987173,-158.27766657527,-62.0416865765525,2.65000000000004,6.19999999999976,6.05000000000011,-92.3020253109808,-72.4546685686774,6.10317492783447,-435.211754741047,2.0752,2.0723,41510,"2026_04_23_0001","2026_04_23_0001_ev00026_rec0","no",374549
27,0,2.3403,-94.2882228310536,-120.894733931601,-26.6065111005474,1.1000000000001,4.99999999999989,4,-91.004507956874,-32.7357822159661,4.40395838193494,-79.4446401572496,2.33965,2.3382,46806,"2026_04_23_0001","2026_04_23_0001_ev00027_rec0","no",374550
28,0,2.39365,-93.5915589266725,-126.839666346535,-33.2481074198626,0.99999999999989,5.29999999999964,5.34999999999997,-91.7999422807033,-35.8635953469336,5.72196310930519,-208.059042466733,2.3926,2.39135,47873,"2026_04_23_0001","2026_04_23_0001_ev00028_rec0","no",374551
29,0,2.6567,-90.5497214670472,-145.59591912621,-55.0461976591627,1.34999999999996,4.39999999999996,4.09999999999977,-95.2590364967781,-66.3217712544234,2.84316874770252,-417.262342573842,2.6557,2.6542,53134,"2026_04_23_0001","2026_04_23_0001_ev00029_rec0","no",374552
30,0,2.68715,-92.239299552267,-123.726817517201,-31.4875179649335,1.30000000000008,6.3500000000003,7.49999999999984,-92.4193443627619,-32.9946450148472,7.12043382736025,-273.79544764647,2.687,2.68545,53743,"2026_04_23_0001","2026_04_23_0001_ev00030_rec0","no",374553
31,0,2.75865,-95.319016626028,-113.686358459556,-18.3673418335285,1.05000000000022,2.14999999999987,2.09999999999999,-92.0140819885108,-18.5460400238967,3.46583114696699,21.1159624878989,2.7586,2.75725,55173,"2026_04_23_0001","2026_04_23_0001_ev00031_rec0","no",374554
32,0,2.77625,-83.4146301658568,-93.0908971239424,-9.67626695808558,0.150000000000095,31.3500000000002,30.0000000000002,-90.7565684684118,-6.58116137472455,2.96386655342559,-255.805265536894,2.775,2.77485,55525,"2026_04_23_0001","2026_04_23_0001_ev00032_rec0","no",374555
33,0,2.79575,-81.6182338341273,-88.8377589777368,-7.21952514360942,0.99999999999989,2.3500000000003,0,-207953.774992441,207865.787053567,697174.543768366,-353.919922264649,2.7942,2.7932,55915,"2026_04_23_0001","2026_04_23_0001_ev00033_rec0","no",374556
34,0,2.8223,-101.43437508338,-117.059237387461,-15.6248623040808,0.100000000000211,0.649999999999817,0.55000000000005,-91.5346682183295,-26.2645863669042,1.04592417688235,261.14918987255,2.82155,2.8212,56446,"2026_04_23_0001","2026_04_23_0001_ev00034_rec0","no",374557
35,0,2.85775,-95.7776964413822,-100.416736259833,-4.63903981845041,0,11.8999999999998,11.6000000000001,-637415.070203016,637343.175021548,288878.609481798,-275.753354478418,2.85775,2.85745,57155,"2026_04_23_0001","2026_04_23_0001_ev00035_rec0","no",374558
36,0,2.8862,-91.4638940223933,-205.56506601037,-114.101171987977,2.00000000000022,6.09999999999999,5.60000000000027,-89.1311346632575,-118.633496033798,5.74297353206517,-825.271000494057,2.8855,2.8833,57724,"2026_04_23_0001","2026_04_23_0001_ev00036_rec0","no",374559
37,0,2.92115,-88.1993121701945,-90.4424681475357,-2.24315597734119,7.54999999999972,12,1.9499999999999,-92.6321780692079,4.75668518856634,7.02542581977245,-162.317963443636,2.91725,2.9096,58423,"2026_04_23_0001","2026_04_23_0001_ev00037_rec0","no",374560
38,0,2.966,-92.3625961388936,-100.808401610056,-8.44580547116233,2.8999999999999,9.70000000000004,10.6999999999999,-87.0941637023531,-15.7321147895755,17.0236571083705,-97.8077824647817,2.96565,2.96275,59320,"2026_04_23_0001","2026_04_23_0001_ev00038_rec0","no",374561
39,0,3.00645,-100.631997912123,-260.345784101398,-159.713786189275,2.25000000000009,4.55000000000005,4.45000000000029,-93.6561767685903,-159.774972772639,5.04071256546557,-844.438749070706,3.0058,3.0033,60129,"2026_04_23_0001","2026_04_23_0001_ev00039_rec0","no",374562
40,0,3.04175,-101.495674506615,-119.184461771872,-17.6887872652569,0.750000000000028,1.39999999999985,0.949999999999562,-96.5906107720218,-25.1539637103364,1.22073696100006,107.080835729531,3.04165,3.04085,60835,"2026_04_23_0001","2026_04_23_0001_ev00040_rec0","no",374563
41,0,3.06475,-94.0850442440604,-112.855885368699,-18.7708411246388,0.350000000000072,1.74999999999992,2.29999999999997,-93.4464869132243,-16.3415419113701,2.99573198474753,-34.4355550160026,3.06475,3.0644,61295,"2026_04_23_0001","2026_04_23_0001_ev00041_rec0","no",374564
42,0,3.09605,-97.530763718018,-102.463022472703,-4.93225875468498,0,0.100000000000211,0.350000000000072,-90.9944149405624,-9.25370767407112,3.57536133040676,162.537065153284,3.09605,3.09595,61921,"2026_04_23_0001","2026_04_23_0001_ev00042_rec0","no",374565
43,0,3.11695,-96.7177578763899,-100.271217908463,-3.55346003207295,0.300000000000189,0.799999999999912,0.350000000000072,-89.2722604457221,-10.1106528700876,2.55945126900274,196.994428968133,3.11685,3.11635,62339,"2026_04_23_0001","2026_04_23_0001_ev00043_rec0","no",374566
44,0,3.1643,-97.4839411161146,-141.730749551988,-44.2468084358737,0.99999999999989,5.65000000000015,5.04999999999978,-90.1442497013348,-53.8770934677802,6.13701160457895,-187.413554992229,3.1631,3.1618,63286,"2026_04_23_0001","2026_04_23_0001_ev00044_rec0","no",374567
45,0,3.27575,-93.2436320551842,-96.9790987628335,-3.73546670764932,0.0500000000003276,0.99999999999989,1.30000000000008,-90.3533299024561,-6.25229881389526,3.45851790581898,64.0126342239083,3.2756,3.27545,65515,"2026_04_23_0001","2026_04_23_0001_ev00045_rec0","no",374568
46,0,3.3109,-88.9920384825625,-104.176479640741,-15.1844411581783,0.199999999999978,8.70000000000015,9.85000000000014,-90.3252935188789,-20.5332804777906,6.27474330631263,-191.159023115079,3.309,3.30865,66218,"2026_04_23_0001","2026_04_23_0001_ev00046_rec0","no",374569
47,0,3.545,-88.0957395701338,-102.765341000829,-14.6696014306953,1.9499999999999,7.14999999999977,8.19999999999999,-92.0556562724451,-18.0073923192748,3.27237868909256,-205.673819307912,3.5446,3.5421,70900,"2026_04_23_0001","2026_04_23_0001_ev00047_rec0","no",374570
48,0,3.6363,-90.5156980322017,-112.064495510274,-21.5487974780726,0.549999999999606,4.99999999999989,4.99999999999989,-90.1638508421753,-26.8143653140534,4.2555125480044,-126.699796184293,3.6355,3.6348,72726,"2026_04_23_0001","2026_04_23_0001_ev00048_rec0","no",374571
49,0,3.7607,-88.4089074455504,-167.231087596663,-78.8221801511126,1.14999999999998,3.20000000000009,2.85000000000002,-99.9551649885165,-76.0311352316069,1.96084030196188,-588.601143526715,3.7603,3.7591,75214,"2026_04_23_0001","2026_04_23_0001_ev00049_rec0","no",374572
50,0,3.7761,-94.1011874981984,-124.95216017167,-30.8509726734713,0.99999999999989,3.64999999999993,3.84999999999991,-90.9529669459113,-34.6681372820316,4.44097941469259,-83.5580754056566,3.77605,3.7749,75522,"2026_04_23_0001","2026_04_23_0001_ev00050_rec0","no",374573
51,0,3.9861,-95.1627643807133,-212.629774988502,-117.467010607789,1.99999999999978,7.29999999999986,6.20000000000065,-92.5245896901557,-128.53889089041,6.06789608506618,-1019.64826755077,3.9844,3.9823,79722,"2026_04_23_0001","2026_04_23_0001_ev00051_rec0","no",374574
52,0,4.11685,-93.6007720133748,-104.806707158542,-11.205935145167,0.399999999999956,0.249999999999417,0,-88.791354812434,-7.97695286289432,1.50549558788346,131.815975502918,4.11685,4.11645,82337,"2026_04_23_0001","2026_04_23_0001_ev00052_rec0","no",374575
53,0,4.2838,-91.0679186154845,-135.084131025728,-44.0162124102433,0.900000000000567,6.34999999999941,6.20000000000065,-89.7067568253459,-55.1836073058838,5.43329936812492,-353.530982509989,4.282,4.281,85676,"2026_04_23_0001","2026_04_23_0001_ev00053_rec0","no",374576
54,0,4.7625,-89.3909178439643,-92.7759068460557,-3.3849890020914,1.3999999999994,5.85000000000058,4.80000000000036,-88.0910724801664,-12.7311630856961,2.97140070135291,-12.5023071536401,4.7625,4.76065,95250,"2026_04_23_0001","2026_04_23_0001_ev00054_rec0","no",374577
55,0,4.85235,-86.3868028614082,-180.36110671229,-93.9743038508814,2.04999999999966,5.14999999999954,5.74999999999992,-87.5132517223785,-90.6237056256604,5.80511678274786,-693.917722980451,4.852,4.8494,97047,"2026_04_23_0001","2026_04_23_0001_ev00055_rec0","no",374578
56,0,4.8819,-93.0681484303184,-97.758284323588,-4.69013589326954,0.0499999999998835,1.00000000000033,1.19999999999987,-88.2394250912419,-9.11441263510419,3.68529594625223,110.686012672227,4.88185,4.8818,97638,"2026_04_23_0001","2026_04_23_0001_ev00056_rec0","no",374579
57,0,5.0444,-80.4541793407037,-89.9100396684266,-9.45586032772292,1.99999999999978,1.69999999999959,0,-254233.762657135,254147.329211249,868366.15417482,-360.300519148695,5.043,5.041,100888,"2026_04_23_0001","2026_04_23_0001_ev00057_rec0","no",374580
58,0,5.07245,-88.5570443828984,-115.96914873757,-27.4121043546717,0.250000000000306,2.2000000000002,2.65000000000004,-87.4037529059824,-24.3107144056961,3.45470874310156,-61.6953417812772,5.07205,5.0716,101449,"2026_04_23_0001","2026_04_23_0001_ev00058_rec0","no",374581
59,0,5.2286,-91.5699663303799,-127.800070964809,-36.230104634429,2.00000000000067,5.49999999999962,4.75000000000048,-92.7926812950098,-38.3997189568049,4.15727745526354,-263.230514928867,5.22795,5.2259,104572,"2026_04_23_0001","2026_04_23_0001_ev00059_rec0","no",374582
60,0,5.2558,-89.1726556647256,-99.5852480728264,-10.4125924081008,0.200000000000422,5.44999999999973,5.70000000000004,-89.8743850887001,-11.3265946280009,4.44795045873281,-90.0500680758042,5.25435,5.25415,105116,"2026_04_23_0001","2026_04_23_0001_ev00060_rec0","no",374583
61,0,5.3717,-92.7992174015036,-107.573109729358,-14.7738923278547,0.949999999999562,1.79999999999936,2.4999999999995,-88.4619129000157,-17.8582122243737,4.15812127835389,36.5489864665898,5.37075,5.3697,107434,"2026_04_23_0001","2026_04_23_0001_ev00061_rec0","no",374584
62,0,5.41865,-90.9086166081261,-101.759934131353,-10.8513175232269,0.449999999999839,2.34999999999985,2.79999999999969,-91.0271310520716,-10.3939031826289,2.87178693247091,-38.6072827484339,5.41865,5.4181,108373,"2026_04_23_0001","2026_04_23_0001_ev00062_rec0","no",374585
63,0,5.5264,-95.075627813083,-101.448194265167,-6.37256645208424,0.399999999999956,1.45000000000017,1.45000000000017,-86.8277030243279,-12.2541416283397,9.985981913921,127.827160462405,5.5264,5.52545,110528,"2026_04_23_0001","2026_04_23_0001_ev00063_rec0","no",374586
64,0,5.55925,-87.2405210600112,-192.689189754301,-105.44866869429,0.95000000000045,5.85000000000058,6.3500000000003,-90.3537163891453,-105.057700597798,5.90992410384155,-852.460467061524,5.55845,5.5573,111185,"2026_04_23_0001","2026_04_23_0001_ev00064_rec0","no",374587
65,0,5.60445,-89.4974390681586,-136.332163480508,-46.8347244123494,1.69999999999959,6.89999999999991,6.94999999999979,-88.1738703694023,-44.8872404961541,7.93080065584822,-402.823010843926,5.6031,5.6011,112089,"2026_04_23_0001","2026_04_23_0001_ev00065_rec0","no",374588
66,0,5.67035,-83.2153764012366,-94.2239139870234,-11.0085375857868,0.399999999999956,30.1,30.0000000000002,-88.8953821892513,-9.88312542301249,7.04188777594779,-246.20451984202,5.67025,5.66985,113407,"2026_04_23_0001","2026_04_23_0001_ev00066_rec0","no",374589
