"Event.Number","Record","Event.Time..s.","Baseline..pA.","Peak..pA.","Amplitude..pA.","Rise.Time..ms.","Half.Width..ms.","Decay.Time..ms.","Decay.Fit.b0","Decay.Fit.b1","Decay.Fit.Tau..ms.","AUC..pA.ms.","rise_max_time","baseline_time","event_index","file_prefix","event_id","noise","event_entry_number"
1,0,0.3057,86.2814579771141,119.691062259304,33.40960428219,2.40000000000001,5.59999999999999,30,100.837099835393,8.82599582001842,3.016450104565,535.811175627295,0.30455,0.30175,6114,"2023_12_20_0027","2023_12_20_0027_ev00001_rec0","no",64175
2,0,0.38685,91.9383477762606,100.017350380399,8.07900260413854,0.199999999999978,0.149999999999983,0,-10030.3091078457,10122.4845587803,130899.493620415,-26.5515455277811,0.38685,0.38665,7737,"2023_12_20_0027","2023_12_20_0027_ev00002_rec0","no",64176
3,0,0.5293,92.2155572155317,101.56099789077,9.34544067523795,0.150000000000095,0.200000000000089,0,89.2051750596104,5.68614637720663,6.56448631594777,-51.40642579022,0.5292,0.529,10586,"2023_12_20_0027","2023_12_20_0027_ev00003_rec0","no",64177
4,0,0.70725,89.3582536705153,113.036250011505,23.6779963409894,6.70000000000004,12.6499999999999,16.6500000000001,-67334.9590122922,67440.0815956863,160293.41909226,406.147785994348,0.70615,0.6994,14145,"2023_12_20_0027","2023_12_20_0027_ev00004_rec0","no",64178
5,0,0.85885,99.7395695965917,104.663899952576,4.92433035598422,0.199999999999978,0.249999999999972,0,94.3885964618986,5.58085622659332,6.78482664991097,-122.034614309608,0.85875,0.85855,17177,"2023_12_20_0027","2023_12_20_0027_ev00005_rec0","no",64179
7,0,1.00985,90.8764189087238,101.403783301454,10.5273643927305,0.099999999999989,0.250000000000083,0.599999999999934,88.1581923943679,7.19824887402326,6.94463557275326,-29.5098279794403,1.00965,1.00955,20197,"2023_12_20_0027","2023_12_20_0027_ev00007_rec0","no",64181
8,0,1.1749,88.4786181901867,119.517027866629,31.0384096764424,0.600000000000156,18.3500000000001,27.45,93.1263578867026,25.2780094720531,21.005030292407,563.71123836896,1.17455,1.17395,23498,"2023_12_20_0027","2023_12_20_0027_ev00008_rec0","no",64182
9,0,1.2277,97.270564930596,104.031353940217,6.76078900962059,0.150000000000095,0.149999999999872,0,92.3185763903406,5.49078476460565,5.47510651580847,-117.554849584389,1.22765,1.22745,24554,"2023_12_20_0027","2023_12_20_0027_ev00009_rec0","no",64183
10,0,1.27015,94.1524611763419,100.609056393883,6.45659521754091,0.299999999999967,0.250000000000083,0,90.8966053730962,4.24801791746765,2.75825026097241,-83.9471441270919,1.27015,1.2698,25403,"2023_12_20_0027","2023_12_20_0027_ev00010_rec0","no",64184
11,0,1.2878,92.565003988426,98.38223529812,5.81723130969408,0.299999999999967,0.149999999999872,0,89.5655328417656,3.83170054689691,4.59571884070132,-71.5639032887916,1.2878,1.28745,25756,"2023_12_20_0027","2023_12_20_0027_ev00011_rec0","no",64185
13,0,1.51855,91.0123000757289,96.7842931665336,5.77199309080467,0.299999999999967,0.250000000000083,0.299999999999967,86.2027326394611,7.26668993079069,6.20172613842877,-98.4961222169508,1.51855,1.5182,30371,"2023_12_20_0027","2023_12_20_0027_ev00013_rec0","no",64187
14,0,1.6705,86.7392781626385,105.907358098851,19.1680799362121,1.40000000000007,7.70000000000004,13.8,90.9807834490317,10.6936691183229,10.4402465456431,249.064716060395,1.6703,1.6689,33410,"2023_12_20_0027","2023_12_20_0027_ev00014_rec0","no",64188
15,0,1.7472,101.06621036067,129.892948392659,28.8267380319882,8.55000000000006,19.45,30,114.438435186568,7.92873768440102,5.30836105781831,617.149719113076,1.747,1.7384,34944,"2023_12_20_0027","2023_12_20_0027_ev00015_rec0","no",64189
16,0,1.77765,115.590237794979,124.909304056139,9.31906626116022,0.199999999999978,0.150000000000095,0,99.0879331253742,16.7344707123422,23.3352470033898,-211.211633239228,1.7776,1.7774,35553,"2023_12_20_0027","2023_12_20_0027_ev00016_rec0","no",64190
19,0,2.0709,83.6083347840972,104.933182945501,21.3248481614036,2.8999999999999,4.34999999999963,9.50000000000006,89.0609749849335,7.63964644555354,8.32396506335926,269.937921164278,2.06855,2.06555,41418,"2023_12_20_0027","2023_12_20_0027_ev00019_rec0","no",64193
20,0,2.13545,91.5154391793952,95.3845872008353,3.86914802144011,0.249999999999861,1.05000000000022,1.80000000000025,89.4980983079342,4.67008588369481,5.93704510420462,-31.0930683299685,2.13515,2.13485,42709,"2023_12_20_0027","2023_12_20_0027_ev00020_rec0","no",64194
22,0,2.4913,87.7096240925381,95.769845296621,8.06022120408289,0.300000000000189,0.249999999999861,0,86.4864185893503,4.20088249768358,2.4399125170597,-23.785635656518,2.4913,2.49095,49826,"2023_12_20_0027","2023_12_20_0027_ev00022_rec0","no",64196
23,0,2.53135,90.5766141787255,96.5311769339068,5.95456275518133,0.350000000000072,0.249999999999861,0,85.7724253817608,4.87509842121449,12.4097571302894,-86.8551121921763,2.53135,2.531,50627,"2023_12_20_0027","2023_12_20_0027_ev00023_rec0","no",64197
24,0,2.73145,89.6609749773576,98.4691643881422,8.80818941078454,0.150000000000095,0.199999999999978,0.900000000000123,85.7178360520897,7.79035063482767,11.5913511568021,-33.2307478005064,2.73135,2.7312,54629,"2023_12_20_0027","2023_12_20_0027_ev00024_rec0","no",64198
25,0,3.2391,84.4619824976241,92.4577673750623,7.99578487743817,0.199999999999978,0.99999999999989,3.64999999999993,84.8080659486003,3.94644795008204,8.89471182799192,46.1942128533285,3.23895,3.23875,64782,"2023_12_20_0027","2023_12_20_0027_ev00025_rec0","no",64199
26,0,3.53215,87.8692509573044,93.5228245684791,5.65357361117465,1.45000000000017,1.64999999999971,0.799999999999912,85.493775586259,5.54080190916952,3.7640234657045,-46.0202897766653,3.5319,3.53045,70643,"2023_12_20_0027","2023_12_20_0027_ev00026_rec0","no",64200
27,0,4.2504,84.7005793160767,92.0183678268304,7.31778851075372,0.14999999999965,0.150000000000539,0.499999999999723,79.7752950234039,8.06605545683389,9.14564390566111,-75.5990499016546,4.25035,4.25,85008,"2023_12_20_0027","2023_12_20_0027_ev00027_rec0","no",64201
