"Event.Number","Record","Event.Time..s.","Baseline..pA.","Peak..pA.","Amplitude..pA.","Rise.Time..ms.","Half.Width..ms.","Decay.Time..ms.","Decay.Fit.b0","Decay.Fit.b1","Decay.Fit.Tau..ms.","AUC..pA.ms.","rise_max_time","baseline_time","event_index","file_prefix","event_id","noise","event_entry_number"
1,0,0.0808,-79.5258361822046,-85.0756448081419,-5.54980862593726,0.100000000000017,0.25,0,30099.7072522047,-30179.413843459,252204.330307964,46.8985035689067,0.0806,0.0805,1616,"2024_05_23_0019","2024_05_23_0019_ev00001_rec0","no",113564
2,0,0.1223,-78.5791244443197,-96.0130460635406,-17.4339216192208,3.59999999999999,5.14999999999999,2.45000000000001,-80.3504520982606,-8.07489442248039,4.52928656283228,-144.734136675874,0.1207,0.11635,2446,"2024_05_23_0019","2024_05_23_0019_ev00002_rec0","no",113565
3,0,0.14905,-81.6987862446062,-85.8038723091234,-4.10508606451717,0.299999999999995,0.549999999999995,0.299999999999995,-81.8477222557538,-5.59780902820236,0.223492855351009,-6.7314954756191,0.1489,0.1486,2981,"2024_05_23_0019","2024_05_23_0019_ev00003_rec0","no",113566
4,0,0.17685,-75.2558390241089,-114.947085122248,-39.6912460981396,1.15000000000001,2.90000000000001,2.95000000000001,-79.1696281474383,-40.3880712117653,2.23661272168957,-243.13312835755,0.17645,0.17525,3537,"2024_05_23_0019","2024_05_23_0019_ev00004_rec0","no",113567
5,0,0.2516,-80.7857988495529,-97.3900600406991,-16.6042611911462,1.44999999999998,1.14999999999998,1.95000000000001,-77.6650461289502,-12.7110019961425,6.16200026102657,4.67637971964626,0.25135,0.2496,5032,"2024_05_23_0019","2024_05_23_0019_ev00005_rec0","no",113568
6,0,0.4648,-76.8338362717767,-84.192137797986,-7.35830152620939,0.349999999999961,0.199999999999978,0.150000000000039,-76.2218303665811,-3.45922106843755,4.38947808465387,1.81302551564219,0.4648,0.4644,9296,"2024_05_23_0019","2024_05_23_0019_ev00006_rec0","no",113569
7,0,0.6739,-81.7028138952861,-96.2920071569127,-14.5891932616265,1.19999999999998,3.30000000000008,3.90000000000001,-80.7106842034014,-14.129234698487,4.88552173222441,-51.0745662777973,0.67365,0.67235,13478,"2024_05_23_0019","2024_05_23_0019_ev00007_rec0","no",113570
8,0,0.7715,-81.7974895969801,-89.3460993412816,-7.54860974430149,0.350000000000072,0.250000000000083,0,-78.3857517501398,-5.07767089210313,2.62805044594419,87.2299585097625,0.7715,0.7708,15430,"2024_05_23_0019","2024_05_23_0019_ev00008_rec0","no",113571
9,0,0.87805,-83.3898730169187,-89.5847480129829,-6.19487499606426,0.900000000000012,1.14999999999998,0.700000000000034,-77.8124202643116,-8.67119577924204,7.37070753278542,102.049772885341,0.87775,0.87575,17561,"2024_05_23_0019","2024_05_23_0019_ev00009_rec0","no",113572
10,0,1.062,-78.2542453718553,-105.752104310283,-27.497858938428,2.65000000000004,6.35000000000008,3.75000000000014,-78.0181399427286,-23.5586625334303,4.58636566076828,-180.103880603454,1.06015,1.0574,21240,"2024_05_23_0019","2024_05_23_0019_ev00010_rec0","no",113573
11,0,1.41125,-78.007438867244,-93.925164581461,-15.9177257142169,2.55000000000005,18.2,13.5000000000001,-357177.826620014,357102.872972651,539223.192511402,-230.379832983075,1.41105,1.4083,28225,"2024_05_23_0019","2024_05_23_0019_ev00011_rec0","no",113574
12,0,1.43965,-79.9027386120921,-114.94870669952,-35.0459680874282,3.40000000000007,6.90000000000013,5.64999999999993,-76.7963431645965,-38.2529767558951,6.52182703575869,-249.983308251715,1.43915,1.4356,28793,"2024_05_23_0019","2024_05_23_0019_ev00012_rec0","no",113575
