"Event.Number","Record","Event.Time..s.","Baseline..pA.","Peak..pA.","Amplitude..pA.","Rise.Time..ms.","Half.Width..ms.","Decay.Time..ms.","Decay.Fit.b0","Decay.Fit.b1","Decay.Fit.Tau..ms.","AUC..pA.ms.","rise_max_time","baseline_time","event_index","file_prefix","event_id","noise","event_entry_number"
1,0,0.0163,-59.0508099907576,-62.3642229277403,-3.31341293698276,0.199999999999999,0.450000000000006,0,62192.3220138124,-62250.5362240197,300706.723752748,116.399612302924,0.016,0.01575,326,"2024_06_06_0041","2024_06_06_0041_ev00001_rec0","no",134001
2,0,0.08965,-54.8033848829512,-61.7724877614341,-6.96910287848291,0.700000000000006,6.34999999999999,9.14999999999999,-56.3438292148399,-3.89335884595912,6.92712398038286,-89.9877644155707,0.0882,0.0868,1793,"2024_06_06_0041","2024_06_06_0041_ev00002_rec0","no",134002
3,0,0.12305,-54.1420102161364,-74.0625852927904,-19.920575076654,3.40000000000001,7.30000000000001,10.45,-60.5930317563703,-13.5427392335279,3.87963014569845,-296.724971173828,0.1227,0.11885,2461,"2024_06_06_0041","2024_06_06_0041_ev00003_rec0","no",134003
4,0,0.14895,-64.296699565111,-67.7527332813931,-3.45603371628215,0.400000000000011,1.40000000000001,1.34999999999999,-58.0099761619632,-10.7499626161375,3.81113505890589,146.539992314305,0.14895,0.1483,2979,"2024_06_06_0041","2024_06_06_0041_ev00004_rec0","no",134004
5,0,0.208,-58.4754970419417,-68.7365481832013,-10.2610511412596,2.65000000000001,3.8,3.59999999999999,-56.7870849758547,-8.81847885202116,7.58305459910191,-62.5429976378741,0.2052,0.20235,4160,"2024_06_06_0041","2024_06_06_0041_ev00005_rec0","no",134005
6,0,0.23855,-54.2443935367352,-75.9273632473273,-21.682969710592,2.09999999999999,18.6,29.9999999999999,-61.8610565300392,-11.9056933048858,13.0861078972249,-398.930112978292,0.23825,0.2361,4771,"2024_06_06_0041","2024_06_06_0041_ev00006_rec0","no",134006
7,0,0.27635,-62.817569122135,-70.7171531297427,-7.89958400760775,0.200000000000033,30.2,28.15,-130128.934914707,130070.507769636,500235.730271444,13.4572071678812,0.2763,0.27605,5527,"2024_06_06_0041","2024_06_06_0041_ev00007_rec0","no",134007
8,0,0.3014,-61.014268943431,-78.1836628334664,-17.1693938900354,1.10000000000005,6.00000000000001,8.64999999999999,-58.5892381219793,-14.6475882439786,16.8810000666023,-153.210890767964,0.30095,0.29965,6028,"2024_06_06_0041","2024_06_06_0041_ev00008_rec0","no",134008
9,0,0.40985,-53.8223659224361,-74.228960983956,-20.4065950615199,1.90000000000001,4.5,26.85,-62.2079387168063,-15.0074504947324,0.746000217126035,-310.023986904505,0.40865,0.40675,8197,"2024_06_06_0041","2024_06_06_0041_ev00009_rec0","no",134009
10,0,0.4324,-61.6312903919836,-72.4037096650669,-10.7724192730834,0.699999999999978,0.199999999999978,0,-58.0700464779257,-5.6659832938524,12.2429373592914,40.6412077967726,0.4323,0.43155,8648,"2024_06_06_0041","2024_06_06_0041_ev00010_rec0","no",134010
11,0,0.48425,-55.2674065035712,-71.3509130005145,-16.0835064969432,0.549999999999939,1.20000000000009,1.74999999999992,-59.8513358017281,-8.16971207997463,0.992182055004277,-164.369603847736,0.4829,0.4823,9685,"2024_06_06_0041","2024_06_06_0041_ev00011_rec0","no",134011
