Amplitude..pA.,Decay.Fit.b1,corrected_peak_amp_pA,event_index,corrected_peak_pA,corrected_peak_index,AUC..pA.ms.,Baseline..pA.,Rise.Time..ms.,noise,Decay.Time..ms.,event_id,corrected_peak_time,event_entry_number,Event.Time..s.,Decay.Fit.b0,rise_max_time,Half.Width..ms.,Event.Number,baseline_time,file_prefix,Record,Decay.Fit.Tau..ms.,Peak..pA.
-3.31341293698276,-62250.5362240197,,326,,,116.399612302924,-59.0508099907576,0.199999999999999,no,0,2024_06_06_0041_ev00001_rec0,,134001,0.0163,62192.3220138124,0.016,0.450000000000006,1,0.01575,2024_06_06_0041,0,300706.723752748,-62.3642229277403
-6.96910287848291,-3.89335884595912,,1793,,,-89.9877644155707,-54.8033848829512,0.700000000000006,no,9.14999999999999,2024_06_06_0041_ev00002_rec0,,134002,0.08965,-56.3438292148399,0.0882,6.34999999999999,2,0.0868,2024_06_06_0041,0,6.92712398038286,-61.7724877614341
-19.920575076654,-13.5427392335279,,2461,,,-296.724971173828,-54.1420102161364,3.40000000000001,no,10.45,2024_06_06_0041_ev00003_rec0,,134003,0.12305,-60.5930317563703,0.1227,7.30000000000001,3,0.11885,2024_06_06_0041,0,3.87963014569845,-74.0625852927904
-3.45603371628215,-10.7499626161375,,2979,,,146.539992314305,-64.296699565111,0.400000000000011,no,1.34999999999999,2024_06_06_0041_ev00004_rec0,,134004,0.14895,-58.0099761619632,0.14895,1.40000000000001,4,0.1483,2024_06_06_0041,0,3.81113505890589,-67.7527332813931
-10.2610511412596,-8.81847885202116,,4160,,,-62.5429976378741,-58.4754970419417,2.65000000000001,no,3.59999999999999,2024_06_06_0041_ev00005_rec0,,134005,0.208,-56.7870849758547,0.2052,3.8,5,0.20235,2024_06_06_0041,0,7.58305459910191,-68.7365481832013
-21.682969710592,-11.9056933048858,,4771,,,-398.930112978292,-54.2443935367352,2.09999999999999,no,29.9999999999999,2024_06_06_0041_ev00006_rec0,,134006,0.23855,-61.8610565300392,0.23825,18.6,6,0.2361,2024_06_06_0041,0,13.0861078972249,-75.9273632473273
-7.89958400760775,130070.507769636,,5527,,,13.4572071678812,-62.817569122135,0.200000000000033,no,28.15,2024_06_06_0041_ev00007_rec0,,134007,0.27635,-130128.934914707,0.2763,30.2,7,0.27605,2024_06_06_0041,0,500235.730271444,-70.7171531297427
-17.1693938900354,-14.6475882439786,,6028,,,-153.210890767964,-61.014268943431,1.10000000000005,no,8.64999999999999,2024_06_06_0041_ev00008_rec0,,134008,0.3014,-58.5892381219793,0.30095,6.00000000000001,8,0.29965,2024_06_06_0041,0,16.8810000666023,-78.1836628334664
-20.4065950615199,-15.0074504947324,,8197,,,-310.023986904505,-53.8223659224361,1.90000000000001,no,26.85,2024_06_06_0041_ev00009_rec0,,134009,0.40985,-62.2079387168063,0.40865,4.5,9,0.40675,2024_06_06_0041,0,0.746000217126035,-74.228960983956
-10.7724192730834,-5.6659832938524,,8648,,,40.6412077967726,-61.6312903919836,0.699999999999978,no,0,2024_06_06_0041_ev00010_rec0,,134010,0.4324,-58.0700464779257,0.4323,0.199999999999978,10,0.43155,2024_06_06_0041,0,12.2429373592914,-72.4037096650669
-16.0835064969432,-8.16971207997463,,9685,,,-164.369603847736,-55.2674065035712,0.549999999999939,no,1.74999999999992,2024_06_06_0041_ev00011_rec0,,134011,0.48425,-59.8513358017281,0.4829,1.20000000000009,11,0.4823,2024_06_06_0041,0,0.992182055004277,-71.3509130005145
-10.6617892237341,-12.3726160803233,,10861,,,-87.5409925423953,-57.7364725286691,1.95000000000001,no,8.1,2024_06_06_0041_ev00012_rec0,,134012,0.54305,-54.9915819616645,0.5416,7.70000000000004,12,0.5391,2024_06_06_0041,0,13.1910913248836,-68.3982617524032
-9.31620689846528,-6.76866785861874,,13217,,,-53.8743648726605,-58.3454619280571,0.450000000000061,no,2.55000000000005,2024_06_06_0041_ev00013_rec0,,134013,0.66085,-59.4896196463419,0.6607,1.95000000000001,13,0.6602,2024_06_06_0041,0,2.34641872969021,-67.6616688265224
-37.0859218679214,-38.8059289681387,,14272,,,-252.582382542787,-60.0193267246888,1.49999999999995,no,5.65000000000004,2024_06_06_0041_ev00014_rec0,,134014,0.7136,-58.3916618448549,0.7125,5.90000000000002,14,0.7109,2024_06_06_0041,0,6.07581088791307,-97.1052485926102
-6.77139238971827,-8.15016683946265,,15682,,,97.8251410960447,-62.17150031976,0.099999999999989,no,0.700000000000034,2024_06_06_0041_ev00015_rec0,,134015,0.7841,-57.7183187908262,0.7841,0.199999999999978,15,0.784,2024_06_06_0041,0,4.3619688691186,-68.9428927094783
-23.2951715012912,-52271.977635279,,16999,,,-288.624493833583,-62.5891698304618,4.34999999999997,no,10.5000000000001,2024_06_06_0041_ev00016_rec0,,134016,0.84995,52194.9462327577,0.84845,10.0499999999999,16,0.8436,2024_06_06_0041,0,94063.3463323319,-85.884341331753
-7.19199446206995,-22709.405973328,,18155,,,49.8535889309718,-56.7261896757415,0.149999999999983,no,0,2024_06_06_0041_ev00017_rec0,,134017,0.90775,22653.2272039074,0.90765,0.55000000000005,17,0.9068,2024_06_06_0041,0,287214.391370105,-63.9181841378114
-7.2577444828371,-9.7695874916802,,18466,,,25.584611906817,-55.3409628433109,0.199999999999978,no,0.149999999999983,2024_06_06_0041_ev00018_rec0,,134018,0.9233,-54.4074307598327,0.92325,0.249999999999972,18,0.92295,2024_06_06_0041,0,0.148289192754706,-62.598707326148
-14.8768286068367,-10.4773874877261,,19054,,,-117.203403146877,-53.6051855066006,1.24999999999997,no,3.80000000000003,2024_06_06_0041_ev00019_rec0,,134019,0.9527,-56.0825670800136,0.9527,3.1500000000001,19,0.95145,2024_06_06_0041,0,3.04531297276834,-68.4820141134374
-9.25473758794566,-6.64211709022239,,19628,,,-5.50612103807053,-57.231172810669,0.599999999999934,no,1.9499999999999,2024_06_06_0041_ev00020_rec0,,134020,0.9814,-56.2391121776787,0.98135,1.30000000000008,20,0.9807,2024_06_06_0041,0,4.76241799214688,-66.4859103986146
-3.62021455984078,-8.4569000249322,,20065,,,108.793211883029,-57.854321204847,0.0500000000001055,no,0,2024_06_06_0041_ev00021_rec0,,134021,1.00325,-47.8556770032324,1.00305,0.0500000000001055,21,1.003,2024_06_06_0041,0,49.7118125501733,-61.4745357646878
-16.3901328654519,-14.596323167779,,20885,,,-29.0334922987292,-54.4312252619992,2.05000000000011,no,2.79999999999991,2024_06_06_0041_ev00022_rec0,,134022,1.04425,-52.087622318085,1.04405,3.49999999999984,22,1.04165,2024_06_06_0041,0,5.08828700840578,-70.8213581274511
-7.10428364304003,-4.34966544197896,,21587,,,-2.00812972305711,-53.0961615824372,0.800000000000134,no,1.05,2024_06_06_0041_ev00023_rec0,,134023,1.07935,-52.3367156954004,1.0788,1.24999999999997,23,1.078,2024_06_06_0041,0,4.22793885052651,-60.2004452254773
-8.11748452791625,-6.09182786745477,,22733,,,33.1386624668665,-56.3677055874832,0.350000000000072,no,0.599999999999934,2024_06_06_0041_ev00024_rec0,,134024,1.13665,-54.7232084000197,1.13645,0.399999999999956,24,1.13605,2024_06_06_0041,0,2.16260343115965,-64.4851901153994
-15.214102294804,-17.6570779311653,,23741,,,-61.5082120513567,-54.414418233831,0.450000000000061,no,3.74999999999992,2024_06_06_0041_ev00025_rec0,,134025,1.18705,-53.800836278876,1.1859,4.19999999999998,25,1.1854,2024_06_06_0041,0,3.58443749462133,-69.628520528635
-11.4339611187652,-13.1945553490566,,24519,,,40.047230795633,-58.2367952335282,4.85000000000002,no,2.29999999999997,2024_06_06_0041_ev00026_rec0,,134026,1.22595,-53.9084647875882,1.22575,5.70000000000004,26,1.22085,2024_06_06_0041,0,5.2848812755076,-69.6707563522933
