corrected_baseline_pA,event_id,Record,Peak..pA.,corrected_amplitude_pA,Decay.Fit.b0,rise_max_time,event_entry_number,Event.Time..s.,file_prefix,Event.Number,corrected_baseline_index,corrected_baseline_time,Decay.Fit.Tau..ms.,event_index,baseline_time,Rise.Time..ms.,noise,Amplitude..pA.,Half.Width..ms.,Decay.Fit.b1,AUC..pA.ms.,Decay.Time..ms.,Baseline..pA.
,2024_06_20_0006_ev00001_rec0,0,277.081599163449,,96809.0272349212,0.04815,149800,0.04855,2024_06_20_0006,1,,,642870.667186093,971,0.04805,0.099999999999989,no,3.00869225733544,28.85,-96537.7157776835,-12.8026358752125,25.8,274.072906906114
,2024_06_20_0006_ev00002_rec0,0,280.633659047204,,76519.5856462959,0.08155,149801,0.08185,2024_06_20_0006,2,,,526867.141462412,1637,0.0815,0.0500000000000222,no,4.44506776838563,30.3,-76249.0968253313,-104.113225441487,30,276.188591278819
,2024_06_20_0006_ev00003_rec0,0,280.521609778854,,-6317.50340346991,0.11495,149802,0.1152,2024_06_20_0006,3,,,159689.049257049,2304,0.11485,0.099999999999989,no,5.17421822487444,0.299999999999995,6592.45667568712,-28.7627275875156,0,275.34739155398
,2024_06_20_0006_ev00004_rec0,0,281.698162287461,,269.801552303063,0.13315,149803,0.13335,2024_06_20_0006,4,,,15.1651943112426,2667,0.131,0.25,no,3.73050782814232,1.60000000000002,5.5069617467965,-171.224709994472,0,277.967654459318
,2024_06_20_0006_ev00005_rec0,0,277.421656452811,,-10632.4577050425,0.1839,149804,0.1845,2024_06_20_0006,5,,,21881.9945324689,3690,0.18375,0.149999999999983,no,4.64132750937108,8.8,10911.5974012221,-29.355093731211,9.29999999999998,272.78032894344
,2024_06_20_0006_ev00006_rec0,0,270.724598384096,,77836.0085185852,0.21965,149805,0.21965,2024_06_20_0006,6,,,511805.232606262,4393,0.21895,0.5,no,2.31927650108287,30.45,-77571.1606091521,-36.4032150513034,29.15,268.405321883013
,2024_06_20_0006_ev00007_rec0,0,276.524626376077,,267.193706181421,0.2419,149806,0.242,2024_06_20_0006,7,,,4.06380238041184,4840,0.2411,0.599999999999989,no,9.17785109890758,1,5.71501378199674,22.0928775084046,1.95000000000001,267.346775277169
,2024_06_20_0006_ev00008_rec0,0,278.779300075722,,268.373015991341,0.27505,149807,0.2753,2024_06_20_0006,8,,,3.33401437400164,5506,0.2724,2.5,no,11.7540027410821,3.95000000000001,7.1742200428024,80.0889650775885,2.90000000000001,267.02529733464
,2024_06_20_0006_ev00009_rec0,0,280.522892675692,,239.475795447769,0.3138,149808,0.31955,2024_06_20_0006,9,,,90.3814456305875,6391,0.30925,4.29999999999997,no,16.0932355895735,19.8,40.6429811046383,411.642533217946,24.75,264.429657086119
,2024_06_20_0006_ev00010_rec0,0,293.893041935424,,283.719007442102,0.37985,149809,0.3824,2024_06_20_0006,10,,,2.02598149505429,7648,0.3772,2.19999999999998,no,20.9787111212962,33.1,7.55354610422936,402.503070541486,30,272.914330814128
,2024_06_20_0006_ev00011_rec0,0,294.0606034052,,283.024834493341,0.3978,149810,0.3979,2024_06_20_0006,11,,,4.18359624883642,7958,0.3975,0.300000000000022,no,11.3220072876213,0.800000000000023,6.17392663724648,36.9305229789303,1.90000000000001,282.738596117578
,2024_06_20_0006_ev00012_rec0,0,287.613614280833,,277.626988206441,0.4172,149811,0.42015,2024_06_20_0006,12,,,10.45999211644,8403,0.4151,0.950000000000006,no,8.04047799280295,5.30000000000003,7.23394507447829,44.2649094214177,4.05,279.57313628803
,2024_06_20_0006_ev00013_rec0,0,285.981760895408,,276.004506178048,0.4692,149812,0.4711,2024_06_20_0006,13,,,7.44326132747495,9422,0.46825,0.099999999999989,no,3.75308277133354,3.45000000000001,9.0189309153774,-117.97244984658,1.24999999999997,282.228678124074
,2024_06_20_0006_ev00014_rec0,0,279.41333961203,,274.27185546376,0.5005,149813,0.5005,2024_06_20_0006,14,,,5.35415322092491,10010,0.50005,0.399999999999956,no,2.81158727409331,2.34999999999996,5.3768474344164,-38.8569147487491,2.50000000000006,276.601752337936
,2024_06_20_0006_ev00015_rec0,0,283.53623376069,,272.200721656923,0.53115,149814,0.53135,2024_06_20_0006,15,,,3.03626321413544,10627,0.531,0.149999999999983,no,8.11399889743547,0.500000000000056,7.85475428342063,-70.3328994505292,0.699999999999923,275.422234863254
,2024_06_20_0006_ev00016_rec0,0,279.076309322857,,208.862748864637,0.55545,149815,0.5556,2024_06_20_0006,16,,,444.509936858669,11112,0.5552,0.250000000000083,yes,9.70129816783322,0.300000000000078,63.3487372031104,24.9973418315124,0,269.375011155024
,2024_06_20_0006_ev00017_rec0,0,292.001623231671,,268.417792819829,0.61395,149816,0.61665,2024_06_20_0006,17,,,18.7307900489531,12333,0.6126,1.25000000000008,no,16.6360727324725,11.4500000000001,22.9559523891277,190.577956607484,10.5000000000001,275.365550499199
,2024_06_20_0006_ev00018_rec0,0,279.704804965726,,20889.5348547958,0.7001,149817,0.7004,2024_06_20_0006,18,,,243363.275057018,14008,0.6994,0.299999999999967,no,6.36900667496309,30.95,-20618.311884915,-21.6236245720063,30,273.335798290762
,2024_06_20_0006_ev00019_rec0,0,302.40843950316,,289.000858492844,0.76265,149818,0.769,2024_06_20_0006,19,,,12.022722866953,15380,0.75535,7.19999999999998,no,26.9556631718846,37.3,10.9010184290629,800.389386989499,30,275.452776331276
,2024_06_20_0006_ev00020_rec0,0,298.367586072045,,-55517.74690819,0.7914,149819,0.79165,2024_06_20_0006,20,,,139724.900868691,15833,0.7908,0.499999999999945,no,9.51056558817072,0.55000000000005,55810.3754563267,-61.1839878231471,0.649999999999928,288.857020483874
,2024_06_20_0006_ev00021_rec0,0,290.165088429173,,59142.9308211961,0.8345,149820,0.83455,2024_06_20_0006,21,,,379712.843531475,16691,0.834,0.349999999999961,no,7.22004325375241,30.15,-58866.6588451657,-129.670074773722,30,282.94504517542
,2024_06_20_0006_ev00022_rec0,0,288.389878218272,,271.26668600754,0.85575,149821,0.85595,2024_06_20_0006,22,,,19.5731154415767,17119,0.8532,0.349999999999961,no,10.3634532792698,2.54999999999994,11.9553180985089,-7.38989549575311,2.35000000000007,278.026424939003
,2024_06_20_0006_ev00023_rec0,0,281.629883166942,,189410.454065912,0.89555,149822,0.89555,2024_06_20_0006,23,,,623634.700146806,17911,0.8952,0.350000000000072,no,4.38503167867015,25.3500000000001,-189138.622192724,-24.9806593739274,23.2,277.244851488272
,2024_06_20_0006_ev00024_rec0,0,298.961060476188,,273.127489943975,0.9243,149823,0.9264,2024_06_20_0006,24,,,13.6093660558957,18528,0.9196,4.54999999999994,no,31.7406095767373,15.6500000000001,21.8010704856923,581.047129518173,17.95,267.220450899451
,2024_06_20_0006_ev00025_rec0,0,288.396518817773,,276.15258074098,0.96585,149824,0.96655,2024_06_20_0006,25,,,12.8173215463275,19331,0.9643,1.09999999999999,no,7.53671162580429,2.90000000000001,9.68790169206262,-20.7414529436516,3.29999999999997,280.859807191968
,2024_06_20_0006_ev00026_rec0,0,290.789446234874,,273.053977120581,1.0021,149825,1.00225,2024_06_20_0006,26,,,6.29244880174131,20045,0.9992,0.700000000000145,no,4.63839108066213,2.39999999999996,19.1017974423518,-270.347553077793,1.60000000000005,286.151055154212
,2024_06_20_0006_ev00027_rec0,0,293.322244796723,,277.374475272239,1.0561,149826,1.05625,2024_06_20_0006,27,,,5.88876707415986,21125,1.05555,0.549999999999828,no,9.44470659583214,0.250000000000083,10.9716055900177,-127.721077429795,0.55000000000005,283.877538200891
,2024_06_20_0006_ev00028_rec0,0,284.050097028646,,79187.1071248077,1.09845,149827,1.0986,2024_06_20_0006,28,,,527976.323262528,21972,1.09795,0.450000000000061,no,7.37786691463685,30.3,-78912.7074881073,1.69559216530554,30,276.672230114009
,2024_06_20_0006_ev00029_rec0,0,296.337075526944,,-91740.5266154387,1.1294,149828,1.13155,2024_06_20_0006,29,,,237750.121710413,22631,1.1263,3.05,no,20.6609127346077,7.9499999999999,92029.3710279611,294.425179616132,14.2500000000001,275.676162792336
,2024_06_20_0006_ev00030_rec0,0,279.804272731428,,263.628295052668,1.276,149829,1.2762,2024_06_20_0006,30,,,7.35155250711825,25524,1.27585,0.149999999999872,no,7.61603989549252,0.299999999999967,12.3410229780526,-165.534290961702,0.600000000000156,272.188232835935
,2024_06_20_0006_ev00031_rec0,0,284.092622810274,,-14201.9962869464,1.3269,149830,1.32965,2024_06_20_0006,31,,,59547.0641775166,26593,1.3222,4.65000000000004,no,17.4022885530276,20.5000000000002,14481.6064645436,358.439527342517,26.6500000000001,266.690334257246
,2024_06_20_0006_ev00032_rec0,0,280.259636366635,,263.797777711082,1.419,149831,1.419,2024_06_20_0006,32,,,4.49082980561919,28380,1.41885,0.149999999999872,no,7.17832885754297,0.0499999999998835,10.6024163260214,-230.537898806299,0,273.081307509092
,2024_06_20_0006_ev00033_rec0,0,274.322771703434,,265.43231133165,1.4803,149832,1.48055,2024_06_20_0006,33,,,0.247464127121561,29611,1.4801,0.150000000000095,no,10.4118528788223,0.55000000000005,9.56375606120695,50.8896101528507,0.350000000000072,263.910918824612
,2024_06_20_0006_ev00034_rec0,0,272.186513132588,,272.316045222175,1.5432,149833,1.5435,2024_06_20_0006,34,,,52.7539945502638,30870,1.5427,0.499999999999945,no,6.43039666701651,14.1,-4.34220603742592,101.349743350343,2,265.756116465571
,2024_06_20_0006_ev00035_rec0,0,281.415017820449,,265.432247416175,1.56155,149834,1.5632,2024_06_20_0006,35,,,4.52355712243362,31264,1.55975,1.64999999999993,no,15.7718890563652,1.70000000000003,10.7121971719882,71.0156691899574,2.59999999999994,265.643128764084
,2024_06_20_0006_ev00036_rec0,0,287.934644033494,,283.084507723415,1.6509,149835,1.65275,2024_06_20_0006,36,,,1.47109550482724,33055,1.6469,3.34999999999996,no,16.4051148930492,34.6499999999998,7.36663966636491,434.673414061361,29.9999999999998,271.529529140445
,2024_06_20_0006_ev00037_rec0,0,292.20146782849,,278.128199448895,1.67875,149836,1.6788,2024_06_20_0006,37,,,2.30398394067171,33576,1.6784,0.34999999999985,no,7.46226588557954,0.300000000000189,11.0181953289407,-171.737050884229,0.350000000000072,284.739201942911
,2024_06_20_0006_ev00038_rec0,0,284.323927028423,,259.50003845901,1.72145,149837,1.72195,2024_06_20_0006,38,,,31.3753579818785,34439,1.72095,0.250000000000083,no,3.67592908347478,0.599999999999934,21.9608024321929,-208.005150822163,0,280.647997944948
,2024_06_20_0006_ev00039_rec0,0,279.561665712236,,47591.2648949735,1.7629,149838,1.76345,2024_06_20_0006,39,,,420221.59073441,35269,1.76265,0.199999999999978,no,9.72763493109073,30.4499999999999,-47322.2160012508,31.970161484552,30,269.834030781145
,2024_06_20_0006_ev00040_rec0,0,293.652466387474,,277.027035546249,1.8258,149839,1.8275,2024_06_20_0006,40,,,5.3506304715967,36550,1.82035,3.40000000000007,no,21.5179976523371,8.29999999999997,16.1095758706426,310.215245348847,8.85000000000002,272.134468735137
,2024_06_20_0006_ev00041_rec0,0,287.168821532315,,266.112768290008,1.91155,149840,1.91215,2024_06_20_0006,41,,,15.4126366138663,38243,1.90845,0.099999999999989,no,6.81558545306882,2.09999999999999,14.9293553796663,-224.365384797494,0,280.353236079246
,2024_06_20_0006_ev00042_rec0,0,289.965012707285,,277.990777868901,1.9558,149841,1.95705,2024_06_20_0006,42,,,3.47445017870398,39141,1.95415,1.49999999999983,no,26.959064484641,32.2500000000001,17.7587184343443,566.041007122499,30.0000000000002,263.005948222643
,2024_06_20_0006_ev00043_rec0,0,287.093593781953,,164820.122137185,1.98995,149842,1.9901,2024_06_20_0006,43,,,248114.704803699,39802,1.9896,0.299999999999745,no,6.48781731811221,16.6999999999997,-164547.197413172,69.0442388773338,15.1999999999997,280.60577646384
,2024_06_20_0006_ev00044_rec0,0,318.373606798585,,291.954278239779,2.0198,149843,2.02145,2024_06_20_0006,44,,,5.41549361584705,40429,2.01655,2.3500000000003,no,36.8602818619663,9.99999999999979,26.2261975735134,577.576970782682,11.4000000000001,281.513324936618
,2024_06_20_0006_ev00045_rec0,0,296.388820162956,,-31663.0854268257,2.04765,149844,2.0477,2024_06_20_0006,45,,,88356.342210474,40954,2.0473,0.350000000000072,no,3.34274015602557,0.599999999999934,31957.8802732237,-108.437986634002,1.39999999999985,293.046080006931
,2024_06_20_0006_ev00046_rec0,0,283.956378166249,,276.288243173671,2.10635,149845,2.10635,2024_06_20_0006,46,,,7.49343160751961,42127,2.106,0.350000000000072,no,2.01160197194804,0.350000000000072,6.70392187414831,-118.874867734505,0.350000000000072,281.944776194301
,2024_06_20_0006_ev00047_rec0,0,294.483394135125,,280.065291075457,2.17045,149846,2.1706,2024_06_20_0006,47,,,14.2719758402734,43412,2.16745,1.34999999999996,no,9.72246330225249,2.59999999999971,9.61144368227357,-8.41949583365206,2.09999999999999,284.760930832873
,2024_06_20_0006_ev00048_rec0,0,286.63937112987,,276.467338142876,2.23325,149847,2.23715,2024_06_20_0006,48,,,0.948420186795942,44743,2.2317,0.750000000000028,no,13.9883386370037,1.45000000000017,6.71298985608577,162.213812051343,1.50000000000006,272.651032492866
,2024_06_20_0006_ev00049_rec0,0,284.884195414997,,417452.494801468,2.25305,149848,2.2531,2024_06_20_0006,49,,,473375.9874407,45062,2.25245,0.55000000000005,no,6.93311200885506,15.25,-417184.399853281,102.192278090229,14.1,277.951083406142
,2024_06_20_0006_ev00050_rec0,0,312.339833114701,,292.572061961107,2.2805,149849,2.2822,2024_06_20_0006,50,,,13.8162702054422,45644,2.27685,3.55000000000016,no,40.9480807336869,34.3499999999999,17.328107737057,1018.8355869457,29.9999999999998,271.391752381014
,2024_06_20_0006_ev00051_rec0,0,299.06634860593,,283.093566781771,2.33845,149850,2.33865,2024_06_20_0006,51,,,6.23347122666057,46773,2.33835,0.100000000000211,no,6.28405372313188,0.300000000000189,11.53262316228,-217.990847313818,0,292.782294882798
,2024_06_20_0006_ev00052_rec0,0,288.544144507989,,277.520453345413,2.4041,149851,2.4041,2024_06_20_0006,52,,,2.65847686895615,48082,2.40385,0.249999999999861,no,4.63153866725793,0.150000000000095,8.87643049605038,-167.574739722518,0.250000000000306,283.912605840731
,2024_06_20_0006_ev00053_rec0,0,287.191694833125,,-67835.459654332,2.4373,149852,2.4374,2024_06_20_0006,53,,,179030.481091515,48748,2.43695,0.349999999999628,no,10.1502536795085,0.399999999999956,68113.3382385259,-142.938991871047,0,277.041441153616
,2024_06_20_0006_ev00054_rec0,0,335.189854118397,,288.347148871829,2.48795,149853,2.4883,2024_06_20_0006,54,,,19.8805073332931,49766,2.4742,13.55,no,67.5366820272835,25.0999999999997,43.8518629785993,1594.9782560787,30.0000000000002,267.653172091114
,2024_06_20_0006_ev00055_rec0,0,292.568326766675,,287.180029223341,2.5397,149854,2.54,2024_06_20_0006,55,,,5.87321721722344,50800,2.53965,0.0499999999998835,no,4.22423890100799,1.99999999999978,4.35464896126445,-8.18803178336867,2.75000000000025,288.344087865667
,2024_06_20_0006_ev00056_rec0,0,290.725469645383,,279.080577181644,2.56785,149855,2.56815,2024_06_20_0006,56,,,11.7590520683235,51363,2.5678,0.0500000000003276,no,2.04205970256083,0.0999999999997669,8.92245644547786,-190.779349503365,0,288.683409942822
,2024_06_20_0006_ev00057_rec0,0,290.962740513477,,253.933374219701,2.60695,149856,2.6107,2024_06_20_0006,57,,,45.5846606507517,52214,2.60545,1.45000000000017,no,6.45379090540797,1.99999999999978,34.3613430671241,-147.740507440172,1.90000000000001,284.508949608069
,2024_06_20_0006_ev00058_rec0,0,277.883365742831,,270.81024604632,2.64635,149857,2.64635,2024_06_20_0006,58,,,4.18487440654698,52927,2.64595,0.4000000000004,no,3.7607212284401,0.450000000000284,5.46855705494407,-75.3473413618196,0.649999999999817,274.122644514391
,2024_06_20_0006_ev00059_rec0,0,288.562184144366,,279.412646074999,2.7908,149858,2.79165,2024_06_20_0006,59,,,1.97963341434536,55833,2.78905,0.300000000000189,no,6.36398219886945,2.05000000000011,4.77430531767016,-70.8011102817372,0,282.198201945497
,2024_06_20_0006_ev00060_rec0,0,287.520128079219,,3411.33790015156,2.815,149859,2.8153,2024_06_20_0006,60,,,401672.188347092,56306,2.81485,0.150000000000095,no,7.84499101629302,30.3500000000003,-3131.66694461694,5.67499404777147,30.0000000000002,279.675137062926
,2024_06_20_0006_ev00061_rec0,0,292.24756966691,,279.263411609512,2.8494,149860,2.8495,2024_06_20_0006,61,,,3.98518226215284,56990,2.8488,0.150000000000095,no,6.58541819680153,0.199999999999978,7.9441525697688,-159.527193086983,0,285.662151470109
,2024_06_20_0006_ev00062_rec0,0,287.513216571166,,276.950098251999,2.90255,149861,2.9026,2024_06_20_0006,62,,,5.97855514222517,58052,2.90235,0.150000000000095,no,7.29737162371583,0.0999999999997669,2.96361315516859,-79.8376021653443,0,280.21584494745
,2024_06_20_0006_ev00063_rec0,0,286.820257825985,,262.814551774482,2.93945,149862,2.9402,2024_06_20_0006,63,,,49.1976362850628,58804,2.934,2.55000000000027,no,5.02171613949264,2.55000000000027,20.8445551877745,-95.4782283310635,0,281.798541686493
,2024_06_20_0006_ev00064_rec0,0,284.819772569519,,273.875483659315,2.9939,149863,2.99395,2024_06_20_0006,64,,,3.7166468843977,59879,2.99285,0.399999999999956,no,5.68809954819977,2.2000000000002,11.8633213602751,-109.708688494587,1.74999999999992,279.131673021319
,2024_06_20_0006_ev00065_rec0,0,308.740880218589,,-74275.9123514191,3.0448,149864,3.0449,2024_06_20_0006,65,,,126036.69534537,60898,3.0351,9.45000000000018,no,29.8131270786097,16.1499999999997,74577.1022404596,535.789646038358,19.0000000000001,278.927753139979
,2024_06_20_0006_ev00066_rec0,0,284.161181860752,,270.907741922826,3.0912,149865,3.09125,2024_06_20_0006,66,,,14.7434255804775,61825,3.09085,0.300000000000189,no,3.43135416831575,0.299999999999745,10.6220111129088,-157.801671074883,0,280.729827692437
,2024_06_20_0006_ev00067_rec0,0,288.867500650907,,8546.87122263414,3.1623,149866,3.1624,2024_06_20_0006,67,,,196020.751855081,63248,3.1589,0.299999999999745,no,5.30475219191584,31.2999999999999,-8269.03380858003,-147.038879681743,29.9999999999998,283.562748458992
,2024_06_20_0006_ev00068_rec0,0,285.959731759612,,255.669721251418,3.1871,149867,3.1872,2024_06_20_0006,68,,,60.3525707526086,63744,3.18685,0.249999999999861,no,8.95790509420027,0.300000000000189,25.0199029626732,-45.8747328883609,0.900000000000123,277.001826665412
,2024_06_20_0006_ev00069_rec0,0,283.186193645166,,274.679075987519,3.2306,149868,3.23415,2024_06_20_0006,69,,,3.76043030542217,64683,3.22665,3.50000000000028,no,10.1799117565012,7.50000000000028,6.82222520508909,126.851508484208,4.45000000000029,273.006281888665
,2024_06_20_0006_ev00070_rec0,0,286.077318088013,,21578.5946798833,3.2649,149869,3.26495,2024_06_20_0006,70,,,366944.115207348,65299,3.26475,0.150000000000095,no,9.99572775933484,30.1499999999999,-21306.0481058268,-78.8564633728827,29.9999999999998,276.081590328678
,2024_06_20_0006_ev00071_rec0,0,280.018487705799,,265.992132093771,3.2875,149870,3.2875,2024_06_20_0006,71,,,22.2835813376901,65750,3.28705,0.399999999999956,no,5.0924294143025,0.350000000000072,9.83073195641971,-104.726661119618,0,274.926058291497
,2024_06_20_0006_ev00072_rec0,0,278.98004795091,,274.077524708549,3.34225,149871,3.3423,2024_06_20_0006,72,,,3.5320918906714,66846,3.3419,0.349999999999628,no,2.66575416770002,1.84999999999969,5.40649736504628,-46.8475067652468,1.84999999999969,276.31429378321
,2024_06_20_0006_ev00073_rec0,0,302.903886821828,,288.89221433746,3.3888,149872,3.39165,2024_06_20_0006,73,,,4.79401678507936,67833,3.3865,1.85000000000013,no,29.3079015515553,33.15,6.53848213481134,589.489075578774,29.9999999999998,273.595985270273
,2024_06_20_0006_ev00074_rec0,0,294.539512099901,,260.317374928569,3.42085,149873,3.42335,2024_06_20_0006,74,,,63.0089362791779,68467,3.41775,1.54999999999994,no,6.58272760292635,8.64999999999982,33.7839180817832,3.58555549104878,7.35000000000019,287.956784496975
,2024_06_20_0006_ev00075_rec0,0,289.488064280018,,274.141057986365,3.51435,149874,3.5144,2024_06_20_0006,75,,,8.61980844829857,70288,3.5131,0.500000000000167,no,8.60468518893754,0.350000000000072,10.1047777089003,-112.635768727966,0.150000000000095,280.88337909108
,2024_06_20_0006_ev00076_rec0,0,279.889718115781,,274.293384686727,3.5469,149875,3.5476,2024_06_20_0006,76,,,2.53521774318931,70952,3.5464,0.249999999999861,no,2.85132859803406,2.25000000000009,8.81272088510536,-57.7752813812551,2.14999999999987,277.038389517747
,2024_06_20_0006_ev00077_rec0,0,279.763175965156,,270.080221938282,3.574,149876,3.57465,2024_06_20_0006,77,,,6.63691377382148,71493,3.57375,0.199999999999978,no,4.63528719199405,0.799999999999912,7.17377977016542,-100.550487000998,0.399999999999956,275.127888773162
,2024_06_20_0006_ev00078_rec0,0,288.884183746407,,-20509.4951092575,3.6213,149877,3.62545,2024_06_20_0006,78,,,74470.5787522195,72509,3.6157,5.14999999999999,no,21.8931389599588,27.3499999999998,20793.2632440548,537.512700443501,29.9999999999998,266.991044786448
