"Event.Number","Record","Event.Time..s.","Baseline..pA.","Peak..pA.","Amplitude..pA.","Rise.Time..ms.","Half.Width..ms.","Decay.Time..ms.","Decay.Fit.b0","Decay.Fit.b1","Decay.Fit.Tau..ms.","AUC..pA.ms.","rise_max_time","baseline_time","event_index","file_prefix","event_id","noise","event_entry_number"
2,0,0.15665,-107.474197263613,-116.588623712026,-9.11442644841327,0.099999999999989,0.200000000000006,0,-104.041877200295,-5.56708719210845,1.93543204990797,90.1272903087715,0.1565,0.1564,3133,"2023_12_20_0003","2023_12_20_0003_ev00002_rec0","no",60850
3,0,0.7383,-115.81706465209,-124.934535461802,-9.11747080971207,0.099999999999989,0.199999999999978,0,-103.165433539108,-15.1326875075238,6.44596454454409,280.854537973143,0.73815,0.738,14766,"2023_12_20_0003","2023_12_20_0003_ev00003_rec0","no",60851
4,0,0.9813,-109.112809025945,-111.355180856563,-2.24237183061868,0.55000000000005,0.300000000000189,0.249999999999861,-105.029473271234,-5.16253870768133,5.41903359043875,93.58485345165,0.9813,0.9807,19626,"2023_12_20_0003","2023_12_20_0003_ev00004_rec0","no",60852
5,0,1.46995,-105.034983126015,-118.126360768429,-13.0913776424144,0.249999999999861,30.2,30,-3644.15720380295,3542.12212840661,196587.167799116,79.6464940769739,1.4699,1.4696,29399,"2023_12_20_0003","2023_12_20_0003_ev00005_rec0","no",60853
6,0,1.49095,-104.019437722951,-113.066318824018,-9.0468811010673,0.150000000000095,0.199999999999978,0,-101.301890289896,-4.48177756053707,3.55166278879948,63.7478101613696,1.4908,1.49065,29819,"2023_12_20_0003","2023_12_20_0003_ev00006_rec0","no",60854
7,0,1.52695,-106.979995826584,-117.072803069647,-10.0928072430631,1.49999999999983,2,0,-97.9100604580983,-8.8756972754574,18.1478033316458,136.55454855448,1.52695,1.5247,30539,"2023_12_20_0003","2023_12_20_0003_ev00007_rec0","no",60855
8,0,1.59125,-103.825501606377,-111.518475886558,-7.69297428018095,0.199999999999978,0.199999999999978,0.55000000000005,-102.858624154182,-4.50232411674662,3.41512988522368,12.2618234947349,1.5912,1.59095,31825,"2023_12_20_0003","2023_12_20_0003_ev00008_rec0","no",60856
9,0,1.78135,-102.390704426409,-112.654683078762,-10.2639786523531,0.149999999999872,30.2,30,-7398.47347209277,7297.07894670374,209013.356109163,12.3743864858034,1.78125,1.7811,35627,"2023_12_20_0003","2023_12_20_0003_ev00009_rec0","no",60857
10,0,2.0632,-111.074870920581,-119.500656976847,-8.42578605626642,0.249999999999861,0.249999999999861,0,-108.347017189515,-5.90748660104409,2.25779366448263,66.5467142887682,2.06315,2.06285,41264,"2023_12_20_0003","2023_12_20_0003_ev00010_rec0","no",60858
11,0,2.343,-109.301707666203,-123.702245168435,-14.400537502232,0.150000000000095,0.300000000000189,0.249999999999861,-106.408263338088,-10.7662432681441,0.84472837934474,74.2319803967196,2.34285,2.3427,46860,"2023_12_20_0003","2023_12_20_0003_ev00011_rec0","no",60859
12,0,2.53315,-109.210404920848,-121.65112611841,-12.4407211975619,0.299999999999745,0.14999999999965,0,-105.646839681987,-6.55414810040034,1.4082345366746,95.6538682824815,2.5331,2.5328,50663,"2023_12_20_0003","2023_12_20_0003_ev00012_rec0","no",60860
13,0,2.717,-108.222136589872,-118.644908761422,-10.4227721715502,0.150000000000095,0.150000000000095,0,-105.955648789394,-5.06890164216745,4.57562658878832,43.2166561146006,2.7169,2.71675,54340,"2023_12_20_0003","2023_12_20_0003_ev00013_rec0","no",60861
14,0,2.9353,-107.550974103899,-113.516467343393,-5.96549323949404,0.0999999999997669,0.100000000000211,0,-104.449762498646,-2.788235935942,5.99991624574229,75.2625843521293,2.93515,2.935,58706,"2023_12_20_0003","2023_12_20_0003_ev00014_rec0","no",60862
15,0,3.20565,-105.635413136452,-115.442444513162,-9.80703137671018,0.100000000000211,30.1999999999998,29.9999999999998,-23948.0888949858,23843.8941705516,150698.664701128,-30.0750179006399,3.2055,3.2054,64113,"2023_12_20_0003","2023_12_20_0003_ev00015_rec0","no",60863
16,0,3.23865,-112.768608504638,-122.883821536711,-10.1152130320726,0.150000000000095,30.2500000000001,29.9999999999998,-7866.92844773213,7758.44833336942,460110.850062878,120.39051526089,3.2385,3.2378,64773,"2023_12_20_0003","2023_12_20_0003_ev00016_rec0","no",60864
17,0,3.2587,-108.136108772008,-118.606101974427,-10.4699932024189,0.249999999999861,0.300000000000189,0.449999999999839,-106.249562679398,-6.24682045750287,5.73556840273748,17.7640188267374,3.25855,3.2583,65174,"2023_12_20_0003","2023_12_20_0003_ev00017_rec0","no",60865
