"Event.Number","Record","Event.Time..s.","Baseline..pA.","Peak..pA.","Amplitude..pA.","Rise.Time..ms.","Half.Width..ms.","Decay.Time..ms.","Decay.Fit.b0","Decay.Fit.b1","Decay.Fit.Tau..ms.","AUC..pA.ms.","rise_max_time","baseline_time","event_index","file_prefix","event_id","noise","event_entry_number"
1,0,0.0781999991989136,-85.1921603152181,-88.9195518540524,-3.7273915388343,0.25,0.649999999999998,0,-2258.27594847875,2169.73214322429,49889.4481291774,-123.688409824066,0.0777999991989136,0.0774499991989136,1564,"2026_01_14_0017","2026_01_14_0017_ev00001_rec0","no",269772
2,0,0.153799999198914,-92.6338475765872,-98.177277600572,-5.54343002398484,5.55,6.25000000000001,5.64999999999999,-90.3875375110512,-7.06358418144574,11.4180687172388,-41.7764998272288,0.152049999198914,0.145649999198914,3076,"2026_01_14_0017","2026_01_14_0017_ev00002_rec0","no",269773
3,0,0.286549999198914,-93.5511271192493,-99.4551921517461,-5.9040650324968,1.74999999999997,3.5,5.05,-73.3829286997725,-23.7134924067211,85.6695820545946,-4.74488267337908,0.285999999198914,0.282849999198914,5731,"2026_01_14_0017","2026_01_14_0017_ev00003_rec0","no",269774
4,0,0.409349999198914,-93.09400095835,-95.0997151790134,-2.00571422066339,0.55000000000005,0.150000000000039,0,-88.5864786484176,-5.09745358017481,11.3361748923421,81.0774241198737,0.409349999198914,0.408799999198914,8187,"2026_01_14_0017","2026_01_14_0017_ev00004_rec0","no",269775
5,0,0.648949999198913,-86.0379415115028,-103.682351064797,-17.6444095532946,4.65000000000004,17.05,21.15,8596.1536334912,-8696.50236923908,23623.4760800869,-302.444828832788,0.648799999198914,0.643999999198913,12979,"2026_01_14_0017","2026_01_14_0017_ev00005_rec0","no",269776
6,0,0.732749999198913,-86.9162412680477,-98.3218049199465,-11.4055636518987,15.6500000000001,26.7499999999999,30,-91.766897843707,-5.65878089244246,10.7369905506669,-360.177213900156,0.731999999198914,0.712649999198913,14655,"2026_01_14_0017","2026_01_14_0017_ev00006_rec0","no",269777
7,0,0.748749999198913,-93.6028781887096,-96.7172786968383,-3.11440050812867,0.299999999999967,0.249999999999972,0,-86.9560195135408,-7.48795797603172,22.9810004799489,73.1686682512156,0.748749999198913,0.748299999198914,14975,"2026_01_14_0017","2026_01_14_0017_ev00007_rec0","no",269778
8,0,1.10794999919891,-90.9828394684723,-95.4479813684444,-4.46514189997211,0.199999999999978,0.150000000000095,0,-86.631440684944,-2.99044622863348,16.2158302272013,88.799272836592,1.10794999919891,1.10764999919891,22159,"2026_01_14_0017","2026_01_14_0017_ev00008_rec0","no",269779
9,0,1.36749999919891,-88.657155741429,-95.4040648620783,-6.74690912064932,0.450000000000061,0.500000000000167,0,-74.623030254717,-13.6415331014115,84.2041437009861,75.3363215986683,1.36734999919891,1.36684999919891,27350,"2026_01_14_0017","2026_01_14_0017_ev00009_rec0","no",269780
10,0,1.48719999919891,-88.7286445843648,-141.263908110388,-52.5352635260237,15.4000000000001,37.2999999999999,29.65,639287.495529896,-639433.017380715,507251.640544071,-1705.94085485017,1.48619999919891,1.46869999919891,29744,"2026_01_14_0017","2026_01_14_0017_ev00010_rec0","no",269781
11,0,1.58689999919891,-90.8193566749891,-93.0613265578074,-2.2419698828183,0.399999999999956,0.34999999999985,0,11363.2357736255,-11454.2701467612,76036.1093285825,59.0238238867963,1.58639999919891,1.58554999919891,31738,"2026_01_14_0017","2026_01_14_0017_ev00011_rec0","no",269782
12,0,1.60154999919891,-88.0786807085355,-91.6025254477492,-3.52384473921367,0.199999999999978,1.44999999999995,2.29999999999997,-84.7941975192243,-5.7295017680592,10.4246830351604,41.5795834930412,1.60149999919891,1.60129999919891,32031,"2026_01_14_0017","2026_01_14_0017_ev00012_rec0","no",269783
13,0,1.65924999919891,-87.4632774538902,-109.346450244802,-21.883172790912,6.9999999999999,21.15,20.3,1.55644919379663,-111.719401240094,144.974561878021,-468.591363957827,1.65909999919891,1.65159999919891,33185,"2026_01_14_0017","2026_01_14_0017_ev00013_rec0","no",269784
14,0,1.76409999919891,-83.5841681633235,-87.4863136395202,-3.90214547619672,0.449999999999839,8.00000000000001,10.2,-83.4787048232972,-4.91816231708633,8.80947773370593,-40.8615170423114,1.76409999919891,1.76364999919891,35282,"2026_01_14_0017","2026_01_14_0017_ev00014_rec0","no",269785
15,0,2.08064999919891,-85.104176712287,-157.352438904785,-72.2482621924976,6.39999999999974,31.45,27.8999999999998,268935.417354711,-269096.301465547,152993.391704348,-2065.71680445646,2.07634999919891,2.06944999919891,41613,"2026_01_14_0017","2026_01_14_0017_ev00015_rec0","no",269786
16,0,2.24954999919891,-96.4284889629447,-102.827926124031,-6.39943716108667,0.199999999999978,0.249999999999861,0,-84.0319211804474,-12.6954833495034,25.4994266840993,147.546220469393,2.24954999919891,2.24914999919891,44991,"2026_01_14_0017","2026_01_14_0017_ev00016_rec0","no",269787
17,0,2.32939999919891,-86.1748376568523,-101.754659766018,-15.5798221091661,9.79999999999981,28.6999999999997,17.7499999999999,-78.290768721854,-25.0636298447742,29.2208223277115,-426.062472391013,2.32179999919891,2.31089999919891,46588,"2026_01_14_0017","2026_01_14_0017_ev00017_rec0","no",269788
18,0,2.37464999919891,-92.7310815387217,-95.8770913496283,-3.14600981090658,1.20000000000031,2.55000000000027,0.449999999999839,-88.9128250577261,-5.31279423969702,6.87579382804967,77.7301986446399,2.37464999919891,2.37194999919891,47493,"2026_01_14_0017","2026_01_14_0017_ev00018_rec0","no",269789
