corrected_baseline_pA,event_id,Record,Peak..pA.,corrected_amplitude_pA,Decay.Fit.b0,rise_max_time,event_entry_number,Event.Time..s.,file_prefix,Event.Number,corrected_baseline_index,corrected_baseline_time,Decay.Fit.Tau..ms.,event_index,baseline_time,Rise.Time..ms.,noise,Amplitude..pA.,Half.Width..ms.,Decay.Fit.b1,AUC..pA.ms.,Decay.Time..ms.,Baseline..pA.
,2024_06_06_0040_ev00001_rec0,0,-32.4292876090415,,-40823.2893089363,0.00384999999999999,132138,0.00414999999999999,2024_06_06_0040,1,,,210395.041326396,83,0.00369999999999999,0.150000000000001,no,-2.78549118831541,30.35,40798.3548830817,53.0334451580529,29.6,-29.6437964207261
,2024_06_06_0040_ev00002_rec0,0,-42.9164015563663,,-24.3456851690994,0.02605,132139,0.02615,2024_06_06_0040,2,,,3.91232752045786,523,0.02375,2.15,no,-17.4873288499905,3.75,-15.5272621532899,-49.3749020342677,2.8,-25.4290727063757
,2024_06_06_0040_ev00003_rec0,0,-46.7076769433253,,-29.5010839323181,0.0983,132140,0.0995,2024_06_06_0040,3,,,1.75963333880228,1990,0.0956,2.59999999999999,no,-22.7964221075812,4.89999999999999,-19.4794294166348,-257.869335822684,3.39999999999999,-23.9112548357441
,2024_06_06_0040_ev00004_rec0,0,-43.5358842585511,,-15.7302884670584,0.1237,132141,0.1239,2024_06_06_0040,4,,,37.0039545860952,2478,0.1216,2.05,no,-15.1237521912908,1.14999999999998,-16.9714445230644,12.0649861486565,0,-28.4121320672602
,2024_06_06_0040_ev00005_rec0,0,-36.4021957376563,,-27.0183987072942,0.23925,132142,0.23945,2024_06_06_0040,5,,,3.92892645258771,4789,0.2384,0.800000000000023,no,-13.6591154351449,5.39999999999996,-8.12348032124093,-169.717378943812,9.20000000000004,-22.7430803025114
,2024_06_06_0040_ev00006_rec0,0,-72.9932761125909,,1.23514176694705,0.28935,132143,0.29,2024_06_06_0040,6,,,35.1877670068518,5800,0.2879,1.30000000000002,no,-43.6525645284561,6.05,-59.2617019733917,-346.182934397376,8.34999999999997,-29.3407115841349
,2024_06_06_0040_ev00007_rec0,0,-47.1064795943019,,-21.0581890658273,0.34085,132144,0.3416,2024_06_06_0040,7,,,15.0059481439504,6832,0.3388,2,no,-19.8863911270878,5.80000000000003,-21.6145559818519,-126.005569335725,7.05,-27.2200884672141
,2024_06_06_0040_ev00008_rec0,0,-36.1252434349218,,-25.5411091141143,0.45435,132145,0.4552,2024_06_06_0040,8,,,5.25055280955466,9104,0.454,0.350000000000017,no,-9.93167559152327,4.75000000000003,-11.1384224749334,-50.7918879076869,4.95000000000001,-26.1935678433985
,2024_06_06_0040_ev00009_rec0,0,-36.6127625608522,,-26.2686319374948,0.5541,132146,0.5541,2024_06_06_0040,9,,,5.55424037085021,11082,0.55315,0.299999999999967,no,-3.62837839839513,0.199999999999978,-5.82132214006222,169.605527148074,0,-32.9843841624571
,2024_06_06_0040_ev00010_rec0,0,-31.8484109240297,,-27.8944257197107,0.58975,132147,0.58975,2024_06_06_0040,10,,,0.370268554477473,11795,0.5892,0.350000000000072,no,-2.50609475190941,0.55000000000005,-5.64956142297804,40.4141022037665,0.299999999999967,-29.3423161721203
,2024_06_06_0040_ev00011_rec0,0,-32.6750511488791,,-3399.92301637089,0.6142,132148,0.6142,2024_06_06_0040,11,,,168389.076178107,12284,0.6139,0.299999999999967,no,-5.56056792933185,30.25,3372.77738874398,-11.7821433424119,30,-27.1144832195473
,2024_06_06_0040_ev00012_rec0,0,-33.4885028510393,,45.8497220339412,0.6408,132149,0.64115,2024_06_06_0040,12,,,226.080120095781,12823,0.6401,0.700000000000034,no,-10.4933875721082,9.29999999999998,-76.9133715207533,-104.092023865646,12.6499999999999,-22.9951152789312
,2024_06_06_0040_ev00013_rec0,0,-37.512823908796,,-25.759851343704,0.8231,132150,0.82315,2024_06_06_0040,13,,,0.368422454233926,16463,0.8194,1.75000000000003,no,-7.79465581677245,2.14999999999999,-13.729007628875,110.336873438285,0.249999999999972,-29.7181680920235
,2024_06_06_0040_ev00014_rec0,0,-30.8613436084169,,-25.455362277733,1.11975,132151,1.1198,2024_06_06_0040,14,,,1.90433832394154,22396,1.1195,0.249999999999861,no,-3.7183066577356,0.299999999999967,-3.46346291741208,43.1024384360453,0.250000000000083,-27.1430369506813
,2024_06_06_0040_ev00015_rec0,0,-34.7997049824535,,-24.7823457843407,1.18665,132152,1.18665,2024_06_06_0040,15,,,5.83866995649548,23733,1.18605,0.450000000000061,no,-2.64935845626146,1.00000000000011,-9.61315712791444,163.464157402288,0.799999999999912,-32.150346526192
,2024_06_06_0040_ev00016_rec0,0,-34.2413920421706,,-23.3875942009773,1.31825,132153,1.3184,2024_06_06_0040,16,,,3.63538175674487,26368,1.31735,0.850000000000017,no,-12.09032725933,0.699999999999923,-4.10160716030917,-58.0914344153237,0.850000000000017,-22.1510647828406
,2024_06_06_0040_ev00017_rec0,0,-47.6540667164362,,-24.7812584761075,1.48875,132154,1.489,2024_06_06_0040,17,,,9.4558596785693,29780,1.4874,1.29999999999986,no,-20.2999911412035,5.30000000000008,-20.0200038650213,-124.581619262807,6.49999999999995,-27.3540755752328
,2024_06_06_0040_ev00018_rec0,0,-64.0422538266092,,-25.6852269521656,1.53835,132155,1.5397,2024_06_06_0040,18,,,4.79116043012417,30794,1.53685,1.40000000000007,no,-38.6063422802196,5.34999999999997,-38.5226819901363,-263.922150101895,4.85000000000002,-25.4359115463896
,2024_06_06_0040_ev00019_rec0,0,-34.1646978936299,,-28718.0925522741,1.58875,132156,1.5889,2024_06_06_0040,19,,,174490.575240966,31778,1.58855,0.199999999999978,no,-7.04680654088059,30.2499999999999,28693.9109052415,12.3186019724837,30,-27.1178913527493
,2024_06_06_0040_ev00020_rec0,0,-37.4118326655747,,-22.1107374694342,1.61105,132157,1.6111,2024_06_06_0040,20,,,7.61670158420097,32222,1.6094,1.05,no,-8.99582581970345,0.799999999999912,-11.300773679543,100.224072766828,1.20000000000009,-28.4160068458712
,2024_06_06_0040_ev00021_rec0,0,-35.6197319604585,,-2900.66347356947,1.7247,132158,1.7247,2024_06_06_0040,21,,,179267.332448623,34494,1.7238,0.450000000000061,no,-5.85931939707913,30.85,2875.88926568864,140.099791519938,30,-29.7604125633793
,2024_06_06_0040_ev00022_rec0,0,-38.5128028657169,,-32.369926845771,1.7824,132159,1.7824,2024_06_06_0040,22,,,2.15303159596448,35648,1.7803,1.64999999999993,no,-5.60790967357249,2.05000000000011,-5.33726056869713,0.526987929762955,1.55000000000016,-32.9048931921444
,2024_06_06_0040_ev00023_rec0,0,-41.1758395401072,,-20860.5075520275,1.80695,132160,1.80695,2024_06_06_0040,23,,,373515.896671738,36139,1.80665,0.299999999999967,no,-5.7341975931878,30.2,20828.8808108983,88.5778198801406,30,-35.4416419469194
,2024_06_06_0040_ev00024_rec0,0,-46.5184388984276,,-28.7911652074267,1.8273,132161,1.8286,2024_06_06_0040,24,,,5.64931910119755,36572,1.82165,4.70000000000015,no,-25.637540180168,8.00000000000001,-11.0497395718582,-386.594720233009,11.0000000000001,-20.8808987182596
,2024_06_06_0040_ev00025_rec0,0,-77.8704278241608,,-34.5424889993374,1.87865,132162,1.87895,2024_06_06_0040,25,,,5.3667943157073,37579,1.87585,2.70000000000015,no,-50.1323411408599,6.69999999999993,-41.8809265887311,-539.321595462563,6.79999999999992,-27.7380866833008
,2024_06_06_0040_ev00026_rec0,0,-37.551519216249,,-52145.5135306636,1.9284,132163,1.92845,2024_06_06_0040,26,,,170181.764345289,38569,1.9277,0.299999999999967,no,-4.30516083356952,23.9499999999999,52117.3629090208,13.0448528943392,21.8500000000001,-33.2463583826794
,2024_06_06_0040_ev00027_rec0,0,-46.1994992358852,,-28.7463051740965,1.948,132164,1.9506,2024_06_06_0040,27,,,4.04823951317617,39012,1.9465,1.34999999999996,no,-15.8009167684629,3.64999999999993,-18.2442700641445,-65.6397196280691,3.60000000000005,-30.3985824674223
,2024_06_06_0040_ev00028_rec0,0,-47.2915878270167,,-29.7901442955203,2.0017,132165,2.0019,2024_06_06_0040,28,,,5.43711804248304,40038,1.99825,3.24999999999998,no,-14.8205836878559,3.54999999999972,-12.7984867774091,-10.978209896839,2.44999999999962,-32.4710041391608
,2024_06_06_0040_ev00029_rec0,0,-34.2921494995661,,-10864.8912516808,2.07025,132166,2.07055,2024_06_06_0040,29,,,207207.465206109,41411,2.07015,0.0999999999997669,no,-6.28011419835383,30.3499999999999,10836.6685370692,-31.9460391090011,29.9999999999998,-28.0120353012123
,2024_06_06_0040_ev00030_rec0,0,-39.7061751194519,,-28.5846901571903,2.10635,132167,2.10635,2024_06_06_0040,30,,,0.928398628082314,42127,2.10545,0.900000000000123,no,-8.53827753650533,0.99999999999989,-10.4717776409491,64.396712144469,0.55000000000005,-31.1678975829466
,2024_06_06_0040_ev00031_rec0,0,-43.2535561339658,,-22.625761102763,2.13705,132168,2.13715,2024_06_06_0040,31,,,19.369973471981,42743,2.13455,2.3500000000003,no,-16.1878332074756,2.29999999999997,-13.5222940510732,-95.182082540283,5.05000000000022,-27.0657229264902
,2024_06_06_0040_ev00032_rec0,0,-30.7378788202724,,-26.5970618153247,2.22155,132169,2.22205,2024_06_06_0040,32,,,3.6764681095939,44441,2.2213,0.249999999999861,no,-2.75378731752936,1.65000000000015,-3.52942350091318,25.0160720187258,1.39999999999985,-27.984091502743
,2024_06_06_0040_ev00033_rec0,0,-37.1798993762642,,-23.4895157515063,2.29205,132170,2.2923,2024_06_06_0040,33,,,10.8334297015076,45846,2.28975,1.34999999999996,no,-10.0340295622599,0.900000000000123,-8.37578125117748,10.6569924326297,1.39999999999985,-27.1458698140043
,2024_06_06_0040_ev00034_rec0,0,-28.1159014806899,,-23.8496435056261,2.43695,132171,2.4371,2024_06_06_0040,34,,,5.01986246864495,48742,2.43665,0.300000000000189,no,-3.1537805504378,2.09999999999999,-3.99805235317352,12.49171708212,2.80000000000014,-24.9621209302521
,2024_06_06_0040_ev00035_rec0,0,-31.7795207061693,,-34945.625760031,2.4676,132172,2.46785,2024_06_06_0040,35,,,329505.597941461,49357,2.46475,2.69999999999992,no,-8.64045667274009,31.8000000000001,34921.46862467,-92.9563776533366,20.5500000000001,-23.1390640334292
,2024_06_06_0040_ev00036_rec0,0,-35.6680711589403,,-27.396206764729,2.49675,132173,2.497,2024_06_06_0040,36,,,4.10226027142509,49940,2.49415,2.54999999999983,no,-10.6746420901372,1.95000000000034,-4.03391990444617,-105.500101111298,3.94999999999968,-24.9934290688031
,2024_06_06_0040_ev00037_rec0,0,-34.2231870661646,,-25.8903961754623,2.64175,132174,2.64355,2024_06_06_0040,37,,,2.3861976355921,52871,2.6407,1.04999999999977,no,-10.7048765345411,3.15000000000021,-7.73069078640673,-115.534993270153,3.80000000000003,-23.5183105316235
,2024_06_06_0040_ev00038_rec0,0,-31.978536582941,,-24.828184871016,2.66745,132175,2.6675,2024_06_06_0040,38,,,2.07574740481601,53350,2.6672,0.249999999999861,no,-6.18551122853047,0.250000000000306,-3.83987674724048,19.6612966979494,0.349999999999628,-25.7930253544105
