"Event.Number","Record","Event.Time..s.","Baseline..pA.","Peak..pA.","Amplitude..pA.","Rise.Time..ms.","Half.Width..ms.","Decay.Time..ms.","Decay.Fit.b0","Decay.Fit.b1","Decay.Fit.Tau..ms.","AUC..pA.ms.","rise_max_time","baseline_time","event_index","file_prefix","event_id","noise","event_entry_number"
1,0,0.02385,-19.3967003034009,-26.7042796305919,-7.30757932719098,0.399999999999998,28.85,30,-21.5434517280305,-11.2679056912128,14.2508835648558,-210.422788035319,0.02385,0.02345,477,"2026_04_28_0022","2026_04_28_0022_ev00001_rec0","no",408299
2,0,0.0827,-23.9533632756832,-102.461943159835,-78.5085798841518,5.75000000000001,28.3,28.65,482928.915448713,-483039.17519501,241567.77157511,-2059.17009063032,0.0817,0.07565,1654,"2026_04_28_0022","2026_04_28_0022_ev00002_rec0","no",408300
3,0,0.1621,-29.431445086933,-33.6323301902747,-4.20088510334162,8.05,17.9,11.55,-16.2288856583463,-24.4908402844853,22.8479658802521,-107.362387890878,0.1597,0.15165,3242,"2026_04_28_0022","2026_04_28_0022_ev00003_rec0","no",408301
4,0,0.39755,-22.7946714640486,-33.762165570359,-10.9674941063105,0.099999999999989,5.14999999999999,6.45000000000001,-17.2386093691873,-17.4993956978801,10.7312714248449,-13.6927326279673,0.39735,0.39725,7951,"2026_04_28_0022","2026_04_28_0022_ev00004_rec0","no",408302
5,0,0.52435,-18.9822275911972,-23.8941490058497,-4.91192141465257,0.300000000000078,12.2500000000001,13.2,-15.8402128010965,-17.4506234095139,10.490709316862,-82.908838587667,0.52435,0.52405,10487,"2026_04_28_0022","2026_04_28_0022_ev00005_rec0","no",408303
6,0,0.5693,-22.6918578911997,-24.8376251008314,-2.14576720963176,0.099999999999989,0.0499999999999945,0.149999999999983,-18.2298583046727,-5.58247254388962,2.60743209256994,119.170273812843,0.5693,0.569,11386,"2026_04_28_0022","2026_04_28_0022_ev00006_rec0","no",408304
7,0,0.63755,-20.1954086210912,-81.8376638066939,-61.6422551856027,5.90000000000002,12.8,12.05,-13.7491535636978,-61.9840972532818,16.016340165998,-929.904804641512,0.63655,0.6299,12751,"2026_04_28_0022","2026_04_28_0022_ev00007_rec0","no",408305
8,0,0.74965,-21.0241245496234,-46.4037963514668,-25.3796718018433,4.34999999999997,8.64999999999993,8.1,-16.0474110960006,-26.8925338217094,12.9451146094555,-233.665362746587,0.74955,0.7442,14993,"2026_04_28_0022","2026_04_28_0022_ev00008_rec0","no",408306
9,0,0.79775,-27.2927750653787,-39.3789120364086,-12.0861369710299,0.199999999999978,0.600000000000045,0,-22.871435991807,-7.3978980658106,7.91276480469618,75.2900520375515,0.79775,0.7971,15955,"2026_04_28_0022","2026_04_28_0022_ev00009_rec0","no",408307
10,0,0.88615,-21.3699184418023,-30.6548503725634,-9.28493193076104,1.49999999999995,11.65,14.7,-23.0170897784694,-10.4839096334023,8.30993050915777,-153.344437678774,0.88615,0.88465,17723,"2026_04_28_0022","2026_04_28_0022_ev00010_rec0","no",408308
11,0,0.9939,-27.1474015084656,-43.9265186544577,-16.779117145992,0.850000000000017,23.85,21.5,-11.9338121735412,-34.995660704694,43.7861792522548,-437.044596782096,0.9872,0.98595,19878,"2026_04_28_0022","2026_04_28_0022_ev00011_rec0","no",408309
12,0,1.03525,-39.7928293890698,-55.8721203267268,-16.0792909376571,3.1000000000001,11.4000000000001,9.09999999999989,-11.751435211428,-49.3322971725499,24.4162394392364,-75.9059695587629,1.0329,1.02905,20705,"2026_04_28_0022","2026_04_28_0022_ev00012_rec0","no",408310
13,0,1.08205,-43.6857634919718,-52.2685866053726,-8.58282311340081,1.09999999999988,2.1500000000001,1.90000000000001,-25.3915808360977,-27.0291271543093,8.30143079843677,322.650063437855,1.0816,1.0804,21641,"2026_04_28_0022","2026_04_28_0022_ev00013_rec0","no",408311
14,0,1.1253,-26.3233286035543,-42.1520375588915,-15.8287089553372,0.0500000000001055,0.199999999999978,0,-19.3706105223567,-6.99083995484708,7.89849883150035,152.908608596215,1.1252,1.12505,22506,"2026_04_28_0022","2026_04_28_0022_ev00014_rec0","no",408312
15,0,1.2059,-23.2947662849386,-29.4930607049758,-6.19829442003723,1.95000000000012,10.6999999999999,10.85,-23.9405707828887,-10.2080090372387,5.95397870219953,-107.245808499472,1.20465,1.202,24118,"2026_04_28_0022","2026_04_28_0022_ev00015_rec0","no",408313
16,0,1.25985,-25.6501157271236,-30.2888291844529,-4.63871345732928,0.250000000000083,1.50000000000006,1.60000000000005,-24.088293488373,-7.13836982985743,2.05292091556297,31.0503432476976,1.25985,1.2596,25197,"2026_04_28_0022","2026_04_28_0022_ev00016_rec0","no",408314
17,0,1.35545,-25.6575172866675,-50.7627802708757,-25.1052629842082,1.30000000000008,6.95000000000001,7.40000000000007,-20.4077819558729,-30.445791068146,10.0452029809374,-167.936892014073,1.35455,1.35315,27109,"2026_04_28_0022","2026_04_28_0022_ev00017_rec0","no",408315
18,0,1.5861,-28.3596925555318,-110.774388351788,-82.4146957962561,6.35000000000008,30.95,30,465510.933631656,-465611.898567366,401287.249230463,-1930.80145640352,1.5859,1.57935,31722,"2026_04_28_0022","2026_04_28_0022_ev00018_rec0","no",408316
19,0,1.68,-19.9072800346152,-28.8411894825409,-8.93390944792568,2.85000000000002,27.05,29.9499999999999,-18.7094684751919,-15.6117025373146,24.0975534340266,-273.426070430379,1.6795,1.67665,33600,"2026_04_28_0022","2026_04_28_0022_ev00019_rec0","no",408317
20,0,1.74375,-32.4729917233209,-35.2713713682497,-2.79837964492877,0.150000000000095,0.700000000000145,0,-27.2681467746435,-4.61246927155239,2.38922204953045,145.205179373537,1.74375,1.74305,34875,"2026_04_28_0022","2026_04_28_0022_ev00020_rec0","no",408318
21,0,1.8136,-16.5026179894741,-22.620666860783,-6.11804887130889,0.199999999999978,30.3500000000001,30,-21.9690043468172,-3.56136865085956,4.25015311789228,-184.028668625289,1.81325,1.81305,36272,"2026_04_28_0022","2026_04_28_0022_ev00021_rec0","no",408319
22,0,1.8776,-22.6886644732365,-42.4202628710852,-19.7315983978488,2.25000000000009,9.99999999999979,9.29999999999986,-16.5522893610735,-26.9332202366023,13.3485718391418,-201.441887606898,1.8759,1.8735,37552,"2026_04_28_0022","2026_04_28_0022_ev00022_rec0","no",408320
23,0,1.91475,-24.6200854271689,-49.5257867542821,-24.9057013271133,2.55000000000005,2.29999999999997,2.30000000000019,-30.2886615679844,-6.30312232760348,4.03382682859205,-244.908115125374,1.9145,1.9097,38295,"2026_04_28_0022","2026_04_28_0022_ev00023_rec0","no",408321
