"Event.Number","Record","Event.Time..s.","Baseline..pA.","Peak..pA.","Amplitude..pA.","Rise.Time..ms.","Half.Width..ms.","Decay.Time..ms.","Decay.Fit.b0","Decay.Fit.b1","Decay.Fit.Tau..ms.","AUC..pA.ms.","rise_max_time","baseline_time","event_index","file_prefix","event_id","noise","event_entry_number"
1,0,0.00469999999999999,-19.2758202928047,-27.5949136471767,-8.31909335437197,1.5,30.65,30,-24.3623366849458,-6.55588481951983,9.59047287878712,-239.447992775288,0.00384999999999999,0.00234999999999999,94,"2026_04_28_0060","2026_04_28_0060_ev00001_rec0","no",419553
2,0,0.0904,-35.888995724762,-39.7201911707663,-3.83119544600424,0.300000000000022,0.300000000000022,0,-23.9068296090899,-11.6157393501843,5.21720344894514,293.210927236037,0.0904,0.09005,1808,"2026_04_28_0060","2026_04_28_0060_ev00002_rec0","no",419554
3,0,0.1901,-26.6986043946127,-31.3629021319481,-4.66429773733543,0.150000000000011,23.5,16.85,-42308.8551366006,42282.2452944289,392271.647886827,-53.0660422567308,0.1901,0.18865,3802,"2026_04_28_0060","2026_04_28_0060_ev00003_rec0","no",419555
4,0,0.24885,-15.0380195099892,-27.4080792186096,-12.3700597086204,0.300000000000022,0.400000000000011,0,-87313.510856685,87291.8919150872,167867.955191442,-439.374768008698,0.24865,0.24835,4977,"2026_04_28_0060","2026_04_28_0060_ev00004_rec0","no",419556
5,0,0.26985,-24.1567687002271,-46.053247601741,-21.8964789015139,1.64999999999998,6.90000000000002,6.09999999999999,-23.9467726095294,-26.5088651693727,5.24014097519741,-187.871767442435,0.2685,0.2666,5397,"2026_04_28_0060","2026_04_28_0060_ev00005_rec0","no",419557
6,0,0.28815,-26.9327838236229,-33.5058264748825,-6.57304265125964,0.400000000000011,12.7,11.8,-888401.254476731,888394.560625588,461784.019765396,-258.057243592257,0.28805,0.28765,5763,"2026_04_28_0060","2026_04_28_0060_ev00006_rec0","no",419558
7,0,0.321,-29.0055414666754,-125.566262501574,-96.5607210348982,6.14999999999999,23.3,20.45,258.022928592399,-394.618906060462,101.836657610542,-2240.56852616478,0.3183,0.3119,6420,"2026_04_28_0060","2026_04_28_0060_ev00007_rec0","no",419559
8,0,0.4097,-36.1142252424074,-57.7554240764147,-21.6411988340072,2.64999999999999,25.4,19.1,-434917.539936257,434887.185874231,603822.937471122,-199.508672769734,0.4083,0.4049,8194,"2026_04_28_0060","2026_04_28_0060_ev00008_rec0","no",419560
9,0,0.4419,-33.5748147988688,-103.767193220486,-70.1923784216174,6.20000000000004,23.35,22.9,710415.370364593,-710526.767070218,313800.831409215,-1666.74621203771,0.4417,0.43545,8838,"2026_04_28_0060","2026_04_28_0060_ev00009_rec0","no",419561
10,0,0.51695,-59.7124508244018,-115.901388385282,-56.1889375608801,14.3500000000001,22.3,14.5500000000001,177.863267473126,-293.944545148406,112.73036060919,-1415.28209809239,0.5113,0.49665,10339,"2026_04_28_0060","2026_04_28_0060_ev00010_rec0","no",419562
11,0,0.5882,-40.1212081981031,-60.6461992486744,-20.5249910505712,0.749999999999917,16.95,12.35,-453470.167593489,453435.758810085,420455.032399541,-343.595809582261,0.5865,0.58505,11764,"2026_04_28_0060","2026_04_28_0060_ev00011_rec0","no",419563
