corrected_baseline_pA,event_id,Record,Peak..pA.,corrected_amplitude_pA,Decay.Fit.b0,rise_max_time,event_entry_number,Event.Time..s.,file_prefix,Event.Number,corrected_baseline_index,corrected_baseline_time,Decay.Fit.Tau..ms.,event_index,baseline_time,Rise.Time..ms.,noise,Amplitude..pA.,Half.Width..ms.,Decay.Fit.b1,AUC..pA.ms.,Decay.Time..ms.,Baseline..pA.
,2026_04_16_0018_ev00001_rec0,0,107.307552455981,,99.7511060373433,0.1065,368257,0.1065,2026_04_16_0018,1,,,7.05550093853044,2130,0.10605,0.450000000000006,no,4.37861076734548,1.55,6.52826089655496,-49.2232889915203,2.14999999999999,102.928941688636
,2026_04_16_0018_ev00002_rec0,0,109.909011207911,,94.5468990166304,0.18725,368258,0.18735,2026_04_16_0018,2,,,20.9317889895012,3747,0.1871,0.149999999999983,no,5.59849117247713,0.150000000000011,12.2531779446974,-97.1619569959524,0.750000000000001,104.310520035434
,2026_04_16_0018_ev00003_rec0,0,113.032486137672,,102.212871127086,0.289,368259,0.289,2026_04_16_0018,3,,,9.03049186965199,5780,0.28365,0.850000000000017,no,7.99654967086875,5.14999999999999,6.70909457411715,-19.3575414582827,1.35000000000002,105.035936466803
,2026_04_16_0018_ev00004_rec0,0,105.408932644817,,91.49937201562,0.37885,368260,0.37895,2026_04_16_0018,4,,,20.7839571637971,7579,0.37835,0.300000000000022,no,4.98569064757889,0.199999999999978,10.6375880552937,-97.3506809752047,0,100.423241997238
,2026_04_16_0018_ev00005_rec0,0,106.445495838982,,98.2761827304103,0.4668,368261,0.4669,2026_04_16_0018,5,,,6.51208844649896,9338,0.4645,1.05,no,6.63488956587685,1.5,5.35917929954598,-6.63534025656786,1.89999999999996,99.8106062731056
,2026_04_16_0018_ev00006_rec0,0,99.3441457337914,,7158.75244521345,0.64235,368262,0.64235,2026_04_16_0018,6,,,497848.452844384,12847,0.64195,0.0499999999999945,no,4.04802579913529,30.0999999999999,-7065.69450359203,-60.6196374609438,29.9999999999999,95.2961199346561
,2026_04_16_0018_ev00007_rec0,0,98.9308334786447,,93.2327973941812,0.7065,368263,0.7066,2026_04_16_0018,7,,,4.27029130215238,14132,0.70625,0.249999999999972,no,3.47459750925653,0.199999999999978,2.73398678169371,-54.4147320800785,0,95.4562359693882
,2026_04_16_0018_ev00008_rec0,0,101.931197097328,,84216.2782656652,0.756,368264,0.756,2026_04_16_0018,8,,,330933.088925442,15120,0.75525,0.199999999999978,no,2.65576282138258,16,-84119.5635018606,38.7304503808593,13.95,99.2754342759455
,2026_04_16_0018_ev00009_rec0,0,110.459418949061,,104.960958318709,0.7816,368265,0.79415,2026_04_16_0018,9,,,9.02707524228018,15883,0.77605,4.90000000000002,no,13.690502109173,41.45,5.54093635027194,485.493296953601,30,96.7689168398884
,2026_04_16_0018_ev00010_rec0,0,110.491435536726,,96.5746264167887,0.8231,368266,0.8232,2026_04_16_0018,10,,,11.0718478345623,16464,0.82295,0.149999999999983,no,3.14405981036094,1.39999999999996,13.7826066896393,-180.331481020436,1.60000000000005,107.347375726365
