Amplitude..pA.,Decay.Fit.b1,corrected_peak_amp_pA,event_index,corrected_peak_pA,corrected_peak_index,AUC..pA.ms.,Baseline..pA.,Rise.Time..ms.,noise,Decay.Time..ms.,event_id,corrected_peak_time,event_entry_number,Event.Time..s.,Decay.Fit.b0,rise_max_time,Half.Width..ms.,Event.Number,baseline_time,file_prefix,Record,Decay.Fit.Tau..ms.,Peak..pA.
-4.96181079958504,-10.9040444996378,,50,,,185.547903701023,-83.3396050425044,0.049999999999998,no,0.550000000000002,2026_06_04_0083_ev00001_rec0,,500971,0.00249999999999999,-75.907278271101,0.00249999999999999,0.35,1,0.00219999999999999,2026_06_04_0083,0,3.27215633911858,-88.3014158420895
-10.730955236998,-19.9926991142157,,584,,,-50.9382916143704,-69.5481639357732,3.05,no,6.1,2026_06_04_0083_ev00002_rec0,,500972,0.0292,-60.1229008833558,0.02625,10.45,2,0.0226,2026_06_04_0083,0,15.293028643636,-80.2791191727713
-15.4348899211459,-11.7134259623811,,2569,,,-242.181406970235,-59.919334550519,2.05,no,16.55,2026_06_04_0083_ev00003_rec0,,500973,0.12845,-62.9105209173372,0.1279,12.55,3,0.12535,2026_06_04_0083,0,11.3353114891816,-75.3542244716649
-16.3365131182683,-15.080166608344,,3435,,,117.996083950226,-77.2526236779023,0.25,no,0,2026_06_04_0083_ev00004_rec0,,500974,0.17175,-67.9336544607338,0.17175,1.09999999999999,4,0.16985,2026_06_04_0083,0,11.0143033226614,-93.5891367961705
-7.2172123219986,-9.7002023785886,,4369,,,-100.43569037424,-66.2166892885256,0.0499999999999945,no,11.35,2026_06_04_0083_ev00005_rec0,,500975,0.21845,-67.6139108095604,0.218,8.64999999999999,5,0.21795,2026_06_04_0083,0,5.58248900349494,-73.4339016105242
-28.0638642954126,-23.0495292743907,,5003,,,-211.773505262282,-63.6702695433061,3.79999999999997,no,5.95000000000001,2026_06_04_0083_ev00006_rec0,,500976,0.25015,-60.2076458113388,0.24985,6.14999999999996,6,0.2459,2026_06_04_0083,0,11.6365098249562,-91.7341338387187
-8.86552220703692,-10.8486490002617,,6421,,,148.146905400652,-69.4677241101067,0.0499999999999945,no,0,2026_06_04_0083_ev00007_rec0,,500977,0.32105,-59.9152551168439,0.32105,0.199999999999978,7,0.3203,2026_06_04_0083,0,14.7055742766959,-78.3332463171436
-9.17780857684021,312884.184026198,,9907,,,-326.775132589509,-58.6199218230663,0.249999999999972,no,2.09999999999999,2026_06_04_0083_ev00008_rec0,,500978,0.49535,-312945.023489379,0.4947,4.39999999999996,8,0.49445,2026_06_04_0083,0,562914.343647419,-67.7977303999065
-21.5225976559172,-23.5893731118667,,10399,,,-290.663484484461,-63.9548935945701,2.70000000000004,no,12.95,2026_06_04_0083_ev00009_rec0,,500979,0.51995,-60.5894957800501,0.51955,11.35,9,0.5165,2026_06_04_0083,0,17.6638974493288,-85.4774912504873
-5.20980306165201,-16.3426367880698,,15102,,,227.631397507495,-75.9024159376992,1.85000000000002,no,0.650000000000039,2026_06_04_0083_ev00010_rec0,,500980,0.7551,-62.4668553312873,0.7518,1.20000000000009,10,0.7498,2026_06_04_0083,0,10.1655477013411,-81.1122189993512
