corrected_baseline_pA,event_id,Record,Peak..pA.,corrected_amplitude_pA,Decay.Fit.b0,rise_max_time,event_entry_number,Event.Time..s.,file_prefix,Event.Number,corrected_baseline_index,corrected_baseline_time,Decay.Fit.Tau..ms.,event_index,baseline_time,Rise.Time..ms.,noise,Amplitude..pA.,Half.Width..ms.,Decay.Fit.b1,AUC..pA.ms.,Decay.Time..ms.,Baseline..pA.
,2026_04_28_0028_ev00001_rec0,0,395.220244647731,,388.886058622997,0.3218,414666,0.3218,2026_04_28_0028,1,,,6.18104370815174,6436,0.3209,0.199999999999978,no,2.69633667477626,2.5,6.77822631972878,-65.8636888121039,2.35000000000002,392.523907972954
,2026_04_28_0028_ev00002_rec0,0,416.319517450304,,389.68151281133,0.3857,414667,0.387,2026_04_28_0028,2,,,8.10722366728244,7740,0.3845,1.10000000000005,no,13.7985319830534,5,28.8354616842419,-129.430386424855,3.85000000000002,402.52098546725
,2026_04_28_0028_ev00003_rec0,0,399.248193095447,,390.682763008406,0.4361,414668,0.4361,2026_04_28_0028,3,,,2.61676441664217,8722,0.4356,0.350000000000017,no,3.48338521201521,0.750000000000028,8.78646924948155,-128.748315939689,0.849999999999962,395.764807883431
,2026_04_28_0028_ev00004_rec0,0,387.344677988067,,390.003512824543,0.8399,414669,0.8399,2026_04_28_0028,4,,,1.90267428450051,16798,0.8389,1,no,7.19514413084715,30.3,3.58312746017549,315.558983961161,29.9999999999999,380.14953385722
,2026_04_28_0028_ev00005_rec0,0,398.932349259311,,385.268069066406,2.13745,414670,2.14455,2026_04_28_0028,5,,,14.3255601036239,42891,2.1351,2.34999999999985,no,9.96689217262798,20.4,21.2129411513675,287.936762464916,15.0999999999999,388.965457086683
,2026_04_28_0028_ev00006_rec0,0,385.028372182396,,385.78949224211,2.22555,414671,2.22645,2026_04_28_0028,6,,,4.70788909036472,44529,2.22525,0.299999999999745,no,7.43532896014119,30.3,6.38971276686398,290.604495441725,29.9999999999998,377.593043222255
,2026_04_28_0028_ev00007_rec0,0,387.702181653801,,381.452091171819,2.337,414672,2.33735,2026_04_28_0028,7,,,7.88221394743589,46747,2.3369,0.0999999999997669,no,5.44687441752046,9.74999999999992,11.9475900177743,71.482833269451,11.4000000000001,382.255307236281
,2026_04_28_0028_ev00008_rec0,0,389.301153547312,,385.088974422422,2.5096,414673,2.5096,2026_04_28_0028,8,,,4.72324720192612,50192,2.5088,0.799999999999912,no,2.44404684163823,3.55000000000016,5.91258131664723,-23.1667405289818,3.75000000000014,386.857106705674
,2026_04_28_0028_ev00009_rec0,0,381.411941318448,,105.754065271614,3.0953,414674,3.09695,2026_04_28_0028,9,,,453.315524351747,61939,3.0952,0.100000000000211,no,8.42318396733077,14.1,279.308922023259,109.697512036112,14.8000000000001,372.988757351118
,2026_04_28_0028_ev00010_rec0,0,385.560616491468,,78584.8626820285,3.2686,414675,3.2686,2026_04_28_0028,10,,,145307.864478866,65372,3.2685,0,no,3.89921302553506,17.9,-78210.8938114108,11.6165010401148,16.95,381.661403465933
