"Event.Number","Record","Event.Time..s.","Baseline..pA.","Peak..pA.","Amplitude..pA.","Rise.Time..ms.","Half.Width..ms.","Decay.Time..ms.","Decay.Fit.b0","Decay.Fit.b1","Decay.Fit.Tau..ms.","AUC..pA.ms.","rise_max_time","baseline_time","event_index","file_prefix","event_id","noise","event_entry_number"
1,0,0.2442,402.781222283601,419.611805887608,16.8305836040067,3.09999999999999,3.14999999999999,2.55,405.050388497794,8.32253605389204,3.45323469853467,149.607932873342,0.24385,0.23735,4884,"2026_04_28_0027","2026_04_28_0027_ev00001_rec0","no",414142
2,0,0.75325,400.321072997475,403.316872520629,2.99579952315338,0.099999999999989,16.05,8.29999999999997,353.510691110189,52.9479589629596,82.9570453140033,3.7539027128239,0.75195,0.74415,15065,"2026_04_28_0027","2026_04_28_0027_ev00002_rec0","no",414143
3,0,1.3908,395.592105514599,401.065132975594,5.47302746099422,0.34999999999985,5.95000000000012,6.35000000000008,172.077006694637,234.498730790779,162.926239676975,-277.602392604493,1.3908,1.39045,27816,"2026_04_28_0027","2026_04_28_0027_ev00003_rec0","no",414144
4,0,1.907,403.408391815933,405.631581263814,2.22318944788094,0.399999999999956,2.79999999999991,2.55000000000005,370.25548088728,39.1275280259234,17.9443781815376,-424.682474629453,1.907,1.90635,38140,"2026_04_28_0027","2026_04_28_0027_ev00004_rec0","no",414145
5,0,2.33725,389.667025102236,396.701559592059,7.03453448982265,5.05000000000022,23.8499999999999,20.1500000000001,-67376.3449783451,67780.1178137756,118752.317794483,245.119503781598,2.33505,2.33,46745,"2026_04_28_0027","2026_04_28_0027_ev00005_rec0","no",414146
6,0,2.7204,388.300458980962,393.816463487951,5.51600450698885,1.1000000000001,31.2000000000001,30.0000000000002,392.985624229399,6.27191312033799,5.99379371265609,197.663460530434,2.71925,2.71815,54408,"2026_04_28_0027","2026_04_28_0027_ev00006_rec0","no",414147
7,0,2.91855,400.034429969787,424.080541265719,24.0461112959317,10.8000000000001,23.4999999999999,9.9499999999999,-1683658.21378317,1684105.56106042,436561.872680445,-36.1084838141043,2.9143,2.90075,58371,"2026_04_28_0027","2026_04_28_0027_ev00007_rec0","no",414148
8,0,2.9662,346.297343191638,364.136231786864,17.8388885952268,7.85000000000036,39.7499999999997,29.9999999999998,349.1931598273,22.4743606733713,23.1654974987767,712.948992139048,2.96115,2.9531,59324,"2026_04_28_0027","2026_04_28_0027_ev00008_rec0","no",414149
9,0,3.041,373.775552168138,384.045278496862,10.2697263287237,0.350000000000072,30.1,29.9999999999998,98182.2771699502,-97816.3410954858,375071.591376289,-118.267849096729,3.041,3.04045,60820,"2026_04_28_0027","2026_04_28_0027_ev00009_rec0","no",414150
10,0,3.4446,389.715666826239,395.811249955561,6.09558312932256,0.0999999999997669,7.00000000000012,7.80000000000003,387.775783256662,12.2235454216338,7.29377491096692,34.9932779184834,3.44415,3.44405,68892,"2026_04_28_0027","2026_04_28_0027_ev00010_rec0","no",414151
