Amplitude..pA.,Decay.Fit.b1,corrected_peak_amp_pA,event_index,corrected_peak_pA,corrected_peak_index,AUC..pA.ms.,Baseline..pA.,Rise.Time..ms.,noise,Decay.Time..ms.,event_id,corrected_peak_time,event_entry_number,Event.Time..s.,Decay.Fit.b0,rise_max_time,Half.Width..ms.,Event.Number,baseline_time,file_prefix,Record,Decay.Fit.Tau..ms.,Peak..pA.
-33.8096554843312,25.0616822681848,,100,,,-878.991707333344,-168.446212750837,3.25,no,0,2026_01_20_0019_ev00001_rec0,,320989,0.00499999999999999,-214.064056990304,0.00464999999999999,3,1,0.00134999999999999,2026_01_20_0019,0,57.0936950075738,-202.255868235169
-36.2839868725764,-61.8565157676931,,442,,,-248.090264681366,-181.369088707049,1.15000000000001,no,9.3,2026_01_20_0019_ev00002_rec0,,320990,0.0221,-156.335376081681,0.0213,8.6,2,0.02015,2026_01_20_0019,0,19.5220005202348,-217.653075579625
-20.6486087915555,66220.2928060635,,1869,,,-392.253325481806,-170.21389791903,1.95000000000001,no,0,2026_01_20_0019_ev00003_rec0,,320991,0.09345,-66399.0072638833,0.0934,8.6,3,0.09125,2026_01_20_0019,0,265699.384751386,-190.862506710586
-26.4985924431532,-29.0047878536446,,2297,,,-200.030084980787,-172.381241976274,4.34999999999999,no,5.19999999999998,2026_01_20_0019_ev00004_rec0,,320992,0.11485,-169.933523150263,0.1144,7.89999999999999,4,0.10995,2026_01_20_0019,0,6.00630140526052,-198.879834419427
-2.71165937595049,-4.98881416627209,,3341,,,41.975441164313,-170.886163497877,0.199999999999978,no,2.35000000000002,2026_01_20_0019_ev00005_rec0,,320993,0.16705,-168.279901828838,0.16705,1.90000000000001,5,0.16675,2026_01_20_0019,0,7.22714960343317,-173.597822873827
-4.21776942993046,-8.37580732798881,,4368,,,9.69483120176153,-172.144616903566,0.349999999999989,no,4.64999999999999,2026_01_20_0019_ev00006_rec0,,320994,0.2184,-170.309714438404,0.2184,3.84999999999999,6,0.21805,2026_01_20_0019,0,5.13675524806919,-176.362386333497
-2.9084244986129,1261119.1501636,,4748,,,-169.846743263456,-173.8491755741,0.0499999999999945,no,11.35,2026_01_20_0019_ev00007_rec0,,320995,0.2374,-1261279.73223224,0.2371,11.75,7,0.23695,2026_01_20_0019,0,999091.061985429,-176.757600072713
-29.5135903063725,-30.6597818170003,,5264,,,-178.767432502696,-182.997843912869,1.69999999999998,no,6.45000000000001,2026_01_20_0019_ev00008_rec0,,320996,0.2632,-176.804520042002,0.26255,6.29999999999997,8,0.25945,2026_01_20_0019,0,11.103445375876,-212.511434219242
-9.32223437970074,-13.8578746320535,,6323,,,-17.9694852928649,-171.214670573569,0.0499999999999945,no,3.89999999999996,2026_01_20_0019_ev00009_rec0,,320997,0.31615,-167.949460497794,0.3123,7.20000000000004,9,0.3112,2026_01_20_0019,0,5.37670778145633,-180.53690495327
-20.9688461393174,-14.8770007552932,,7656,,,-289.598552942914,-170.532145312673,13.3,no,5.24999999999998,2026_01_20_0019_ev00010_rec0,,320998,0.3828,-173.997053907285,0.38265,9.1,10,0.3689,2026_01_20_0019,0,4.21524161256216,-191.50099145199
-2.46507243005709,-6.6270832679843,,8785,,,87.4192993139847,-167.722098936343,0.300000000000022,no,0.900000000000012,2026_01_20_0019_ev00011_rec0,,320999,0.43925,-164.312109334161,0.43925,0.849999999999962,11,0.43895,2026_01_20_0019,0,2.09259343604646,-170.1871713664
-151.584468977915,-172.737922414165,,9762,,,-2669.37777154601,-176.729624555339,6.24999999999998,no,14.05,2026_01_20_0019_ev00012_rec0,,321000,0.4881,-161.138780976136,0.48565,15.3500000000001,12,0.47825,2026_01_20_0019,0,15.9641151156561,-328.314093533255
-7.86473303751072,-29.8222895803136,,10702,,,317.94123733824,-188.450045609461,1.70000000000003,no,2.55000000000005,2026_01_20_0019_ev00013_rec0,,321001,0.5351,-169.514783787957,0.53445,3.1000000000001,13,0.5322,2026_01_20_0019,0,8.14630563131994,-196.314778646972
-8.17249817430863,-16.0806840720125,,11940,,,101.272905639152,-172.194671989888,1.60000000000005,no,3.14999999999999,2026_01_20_0019_ev00014_rec0,,321002,0.597,-163.701867149203,0.59695,3.29999999999997,14,0.5949,2026_01_20_0019,0,9.45855246385607,-180.367170164197
-14.881470887686,-11.433667735952,,12663,,,-142.139334700409,-164.103979655815,2.35000000000007,no,6.29999999999997,2026_01_20_0019_ev00015_rec0,,321003,0.63315,-165.364193419261,0.63215,6.9499999999999,15,0.62955,2026_01_20_0019,0,6.36787190319089,-178.9854505435
-3.66121159548945,-6.35949608587709,,13255,,,132.967251335898,-169.744515541328,0.249999999999972,no,0,2026_01_20_0019_ev00016_rec0,,321004,0.66275,-164.558053919262,0.66275,0.149999999999983,16,0.6625,2026_01_20_0019,0,3.50202697046054,-173.405727136817
-13.0746549038491,-15.7613093226798,,15013,,,-46.1094315536456,-180.935586213643,1.95000000000001,no,3.29999999999997,2026_01_20_0019_ev00017_rec0,,321005,0.75065,-179.720800394955,0.7496,4.44999999999995,17,0.7453,2026_01_20_0019,0,3.44803681468496,-194.010241117492
-16.7176825980728,-20.7024893464701,,15602,,,98.6473223226257,-177.044272927173,2,no,2,2026_01_20_0019_ev00018_rec0,,321006,0.7801,-168.976879289334,0.7784,1.44999999999995,18,0.7763,2026_01_20_0019,0,5.31840427187008,-193.761955525246
-2.19822990370216,86414.9201873947,,16276,,,67.3853932479532,-175.408769924099,0.350000000000072,no,24.6999999999999,2026_01_20_0019_ev00019_rec0,,321007,0.8138,-86583.3764143621,0.8138,26.25,19,0.813,2026_01_20_0019,0,274939.868576346,-177.606999827801
-15.1256803236079,-17.0272762564382,,16989,,,-308.690395891133,-169.146061304496,12.9,no,12,2026_01_20_0019_ev00020_rec0,,321008,0.84945,-164.196439743876,0.84825,18.1,20,0.8353,2026_01_20_0019,0,25.0307668601565,-184.271741628104
-15.1639817562664,-8.93876875934675,,18193,,,-76.9482225145139,-168.862100676542,1.80000000000002,no,2.90000000000001,2026_01_20_0019_ev00021_rec0,,321009,0.90965,-168.793406781792,0.90905,2.90000000000001,21,0.90645,2026_01_20_0019,0,6.43762403555295,-184.026082432808
-12.655128384475,-26.2349061250269,,19468,,,-138.643449817067,-172.174069093208,1.39999999999996,no,12.0499999999999,2026_01_20_0019_ev00022_rec0,,321010,0.9734,-160.473306192938,0.97255,11.3999999999999,22,0.9708,2026_01_20_0019,0,25.6447870075895,-184.829197477683
-15.0159428632111,-8.02400901902655,,20857,,,-243.656911728913,-172.053888741968,0.950000000000006,no,30,2026_01_20_0019_ev00023_rec0,,321011,1.04285,-177.859521896778,1.04085,9.54999999999995,23,1.0399,2026_01_20_0019,0,5.45586845908551,-187.069831605179
-8.74899204229465,-18.2697226188405,,21449,,,19.9856737343005,-174.713298807095,3.2500000000002,no,5.40000000000007,2026_01_20_0019_ev00024_rec0,,321012,1.07245,-165.885496980923,1.07155,5.50000000000006,24,1.06825,2026_01_20_0019,0,13.0720207514073,-183.46229084939
-2.23480860194078,5201.59289152218,,23261,,,24.4850696174846,-166.814486759463,0.099999999999989,no,30,2026_01_20_0019_ev00025_rec0,,321013,1.16305,-5367.12272398797,1.16305,30.1,25,1.1626,2026_01_20_0019,0,181406.705103649,-169.049295361403
-3.35511857600025,-3.7419104455131,,23731,,,105.410747005171,-168.808241184327,0.150000000000095,no,0,2026_01_20_0019_ev00026_rec0,,321014,1.18655,-165.048232022922,1.18655,0.099999999999989,26,1.1859,2026_01_20_0019,0,1.93660429457735,-172.163359760327
-18.3660065167062,-18.364333868943,,25706,,,-349.079025275345,-161.973510644604,4.8999999999999,no,11.25,2026_01_20_0019_ev00027_rec0,,321015,1.2853,-161.92281605493,1.27915,12.4499999999999,27,1.27385,2026_01_20_0019,0,11.4148273832293,-180.33951716131
-2.60831121467251,-7.50217482640564,,26781,,,88.7070224860986,-168.248960900583,0.099999999999989,no,1.90000000000001,2026_01_20_0019_ev00028_rec0,,321016,1.33905,-163.306343433854,1.33885,1.80000000000002,28,1.3386,2026_01_20_0019,0,8.00808662096235,-170.857272115255
-17.5445222699592,-19.7645692711892,,28596,,,-123.3066390222,-166.47479840491,2.29999999999997,no,5.69999999999982,2026_01_20_0019_ev00029_rec0,,321017,1.4298,-163.842685567581,1.4279,7.50000000000006,29,1.4252,2026_01_20_0019,0,7.3860109954183,-184.019320674869
-4.44332682885297,103019.09371914,,29427,,,-9.21217183309077,-171.634803356165,0.950000000000006,no,20.6,2026_01_20_0019_ev00030_rec0,,321018,1.47135,-103187.466865557,1.47135,23.05,30,1.4704,2026_01_20_0019,0,432536.099341945,-176.078130185018
-9.98893106265271,-19.5047429293411,,29986,,,-20.0610269184495,-169.931521393695,2,no,6.25000000000009,2026_01_20_0019_ev00031_rec0,,321019,1.4993,-159.420233920925,1.49685,5.49999999999984,31,1.4946,2026_01_20_0019,0,19.6869854868523,-179.920452456348
-10.0874754289361,9038.72482818707,,30713,,,-259.674450830493,-169.235527074166,1.44999999999995,no,0,2026_01_20_0019_ev00032_rec0,,321020,1.53565,-9215.21546237945,1.53405,2.65000000000004,32,1.53215,2026_01_20_0019,0,291381.012851928,-179.323002503102
-8.00929584257659,-7.15942607395367,,31165,,,-136.945115748033,-171.925895545929,1.05,no,12.5499999999998,2026_01_20_0019_ev00033_rec0,,321021,1.55825,-174.247488266148,1.5544,8.9999999999999,33,1.55325,2026_01_20_0019,0,5.19495980516686,-179.935191388506
-4.65228450443581,-8.02325295184741,,31596,,,122.352949106358,-175.767587721141,0.199999999999978,no,0.599999999999934,2026_01_20_0019_ev00034_rec0,,321022,1.5798,-170.378027048473,1.5798,0.250000000000083,34,1.5795,2026_01_20_0019,0,4.80889625278453,-180.419872225576
-11.1434487366412,-6.26061471940508,,32228,,,-160.701386644933,-170.517941729537,2.44999999999984,no,29.9999999999998,2026_01_20_0019_ev00035_rec0,,321023,1.6114,-174.718429706498,1.6107,4.39999999999996,35,1.6081,2026_01_20_0019,0,2.05031687001486,-181.661390466178
-4.30896992747773,11402.0086614793,,32906,,,37.7354036715474,-178.911019260495,1.1000000000001,no,30,2026_01_20_0019_ev00036_rec0,,321024,1.6453,-11578.4214153439,1.64515,30.2,36,1.64355,2026_01_20_0019,0,153346.447514551,-183.219989187973
-32.8990497396096,-33.7255936500605,,34724,,,-457.177631140859,-179.364499674238,3.70000000000004,no,8.20000000000021,2026_01_20_0019_ev00037_rec0,,321025,1.7362,-175.872861123348,1.73145,13.0999999999999,37,1.72745,2026_01_20_0019,0,10.6731460379792,-212.263549413848
-5.05166835743375,356702.359694228,,36056,,,-271.598004270104,-165.440039159868,0.199999999999978,no,3.30000000000008,2026_01_20_0019_ev00038_rec0,,321026,1.8028,-356867.70387095,1.802,5.09999999999988,38,1.8018,2026_01_20_0019,0,595113.765279373,-170.491707517302
