Amplitude..pA.,Decay.Fit.b1,corrected_peak_amp_pA,event_index,corrected_peak_pA,corrected_peak_index,AUC..pA.ms.,Baseline..pA.,Rise.Time..ms.,noise,Decay.Time..ms.,event_id,corrected_peak_time,event_entry_number,Event.Time..s.,Decay.Fit.b0,rise_max_time,Half.Width..ms.,Event.Number,baseline_time,file_prefix,Record,Decay.Fit.Tau..ms.,Peak..pA.
-23.0113586267716,-27.6789309990876,,377,,,-351.793231297689,-67.7369048933606,6.09999999999999,no,12.25,2026_04_23_0013_ev00001_rec0,,380557,0.01885,-64.3457709632511,0.0175,13.25,1,0.01135,2026_04_23_0013,0,14.5032422444024,-90.7482635201321
-3.80426518190386,-10.3657858506905,,2269,,,149.165143804934,-74.5605491207691,0.150000000000011,no,0,2026_04_23_0013_ev00002_rec0,,380558,0.11345,-65.6227392565142,0.1131,0.450000000000006,2,0.11295,2026_04_23_0013,0,12.5387630411616,-78.3648143026729
-10.6614741360867,-8.09603630778946,,5078,,,135.399838796526,-78.9495667546037,3.39999999999999,no,0,2026_04_23_0013_ev00003_rec0,,380559,0.2539,-72.9657864588421,0.25215,0.149999999999983,3,0.2479,2026_04_23_0013,0,4.37360433591294,-89.6110408906904
-2.09698172095756,-9.2386436460161,,5670,,,77.3752113506045,-78.5310834982501,0.149999999999983,no,3.5,2026_04_23_0013_ev00004_rec0,,380560,0.2835,-73.7976407037213,0.2835,3.89999999999996,4,0.2821,2026_04_23_0013,0,6.75513575302795,-80.6280652192077
-4.90628153429425,-7.88929364236283,,6273,,,-86.173889615667,-69.5788588106153,0.900000000000012,no,13.65,2026_04_23_0013_ev00005_rec0,,380561,0.31365,-70.5463941465732,0.31325,10.9,5,0.31235,2026_04_23_0013,0,6.11976695436372,-74.4851403449095
-3.80279525768401,-11.1092865676871,,8832,,,141.144535000166,-78.0483043320185,0.5,no,1.70000000000003,2026_04_23_0013_ev00006_rec0,,380562,0.4416,-70.6336401649691,0.4415,1.69999999999998,6,0.441,2026_04_23_0013,0,7.3029141163273,-81.8510995897025
-8.57417293736056,-16.7922234743748,,12796,,,-62.650155073949,-72.4892344967335,1.39999999999996,no,8.70000000000004,2026_04_23_0013_ev00007_rec0,,380563,0.6398,-68.5936517851159,0.6391,9.69999999999993,7,0.6371,2026_04_23_0013,0,10.0269700254139,-81.063407434094
-76.3985990041198,-638801.57155408,,13598,,,-1515.41952720704,-79.6585021562095,4.44999999999995,no,23.05,2026_04_23_0013_ev00008_rec0,,380564,0.6799,638651.571935404,0.67915,20.8999999999999,8,0.67395,2026_04_23_0013,0,350196.496306636,-156.057101160329
-7.0525347880116,22445.5075800418,,15071,,,56.9091965830452,-71.9570348620209,0.099999999999989,no,30,2026_04_23_0013_ev00009_rec0,,380565,0.75355,-22514.4674349412,0.75355,30.05,9,0.75345,2026_04_23_0013,0,306881.416933442,-79.0095696500325
-5.10660867622532,-11.1080363552706,,16684,,,143.25837957476,-75.1250670545241,0.299999999999967,no,0,2026_04_23_0013_ev00010_rec0,,380566,0.8342,-64.0638596635912,0.8342,0.099999999999989,10,0.8339,2026_04_23_0013,0,23.4572369566802,-80.2316757307494
