"Event.Number","Record","Event.Time..s.","Baseline..pA.","Peak..pA.","Amplitude..pA.","Rise.Time..ms.","Half.Width..ms.","Decay.Time..ms.","Decay.Fit.b0","Decay.Fit.b1","Decay.Fit.Tau..ms.","AUC..pA.ms.","rise_max_time","baseline_time","event_index","file_prefix","event_id","noise","event_entry_number"
1,0,0.0168499991989136,-226.381574997014,-229.764163002878,-3.3825880058636,0.25,3.1,3.55,-216.464320501634,-13.4751199233145,19.0339984274498,92.4265348246585,0.0165499991989136,0.0162999991989136,337,"2026_06_04_0076","2026_06_04_0076_ev00001_rec0","no",494546
2,0,0.113299999198914,-221.955574373248,-248.15662823685,-26.2010538636022,0.799999999999995,5.14999999999999,5.10000000000002,-221.045805449238,-34.2319198625517,4.37254264433009,-161.18189924231,0.112599999198914,0.111649999198914,2266,"2026_06_04_0076","2026_06_04_0076_ev00002_rec0","no",494547
3,0,0.170449999198914,-222.879158616416,-252.818998873358,-29.9398402569418,1.45000000000001,3.90000000000001,3.59999999999999,-221.133928055149,-31.4929239587042,3.98407785032773,-128.631380045623,0.169699999198914,0.167599999198914,3409,"2026_06_04_0076","2026_06_04_0076_ev00003_rec0","no",494548
4,0,0.253449999198914,-227.102853768595,-255.52245055185,-28.4195967832542,2.25,5.70000000000004,4.40000000000001,-225.677563916265,-32.783425286072,4.34410799221378,-181.824257125781,0.252049999198914,0.249749999198914,5069,"2026_06_04_0076","2026_06_04_0076_ev00004_rec0","no",494549
5,0,0.272599999198914,-227.545475358797,-237.717819936811,-10.1723445780148,0.199999999999978,0.300000000000022,0.650000000000039,-222.966865210538,-10.5482810297842,2.71853003770238,107.48268980434,0.272599999198914,0.272399999198914,5452,"2026_06_04_0076","2026_06_04_0076_ev00005_rec0","no",494550
6,0,0.344849999198914,-223.381471224218,-229.235456668605,-5.85398544438681,0.5,3.09999999999999,3,-219.423763923442,-17.488371652283,2.8420973016784,65.5106521713954,0.344849999198914,0.344349999198914,6897,"2026_06_04_0076","2026_06_04_0076_ev00006_rec0","no",494551
7,0,0.380499999198914,-217.483244590322,-235.473715078304,-17.9904704879818,1.09999999999999,4.40000000000001,4.70000000000004,-221.1319640343,-23.4435580432701,2.29473760633388,-186.134061949337,0.380199999198914,0.379099999198914,7610,"2026_06_04_0076","2026_06_04_0076_ev00007_rec0","no",494552
8,0,0.500099999198914,-222.671158624166,-247.551484301096,-24.8803256769305,1.19999999999998,1.75000000000003,1.59999999999993,-220.247206250093,-17.4859979574708,3.96435951965796,-21.1513336924849,0.499699999198914,0.498399999198914,10002,"2026_06_04_0076","2026_06_04_0076_ev00008_rec0","no",494553
9,0,0.539899999198914,-223.106861042925,-226.266675908728,-3.15981486580219,0.599999999999934,8.39999999999996,10,-223.929408747325,-12.1481162295706,2.8131386698564,-64.8018142649472,0.539899999198914,0.539249999198914,10798,"2026_06_04_0076","2026_06_04_0076_ev00009_rec0","no",494554
10,0,0.568649999198914,-229.454018700491,-232.007848053689,-2.55382935319804,0.150000000000095,0.350000000000072,0,-218.165361377723,-11.8785186177696,17.3701316053304,168.360594320034,0.568549999198914,0.568249999198914,11373,"2026_06_04_0076","2026_06_04_0076_ev00010_rec0","no",494555
11,0,0.635049999198913,-228.856011861399,-253.714269720722,-24.8582578593226,2.50000000000006,4.59999999999994,2.65000000000004,-230.187469101854,-23.0153674366545,2.45632834641349,-144.515252930961,0.634299999198914,0.631799999198913,12701,"2026_06_04_0076","2026_06_04_0076_ev00011_rec0","no",494556
12,0,0.665949999198914,-227.30781066138,-243.767875049386,-16.4600643880066,2.24999999999997,31.6,10.45,-39361.3712703022,39128.5486408429,709564.020800647,-268.039990008372,0.663699999198914,0.661349999198914,13319,"2026_06_04_0076","2026_06_04_0076_ev00012_rec0","no",494557
13,0,0.688199999198914,-227.653892882501,-235.13017413314,-7.47628125063932,0.099999999999989,5.39999999999996,8.45000000000007,-228.258683406954,-5.64330203885738,8.82584221006681,-64.7044506279875,0.687949999198914,0.687849999198914,13764,"2026_06_04_0076","2026_06_04_0076_ev00013_rec0","no",494558
14,0,0.732049999198914,-229.50460992315,-245.335330607403,-15.8307206842522,0.250000000000083,0.200000000000089,0,-223.873928716326,-8.61321894528196,3.69217323199836,136.311640519244,0.732049999198914,0.731699999198913,14641,"2026_06_04_0076","2026_06_04_0076_ev00014_rec0","no",494559
15,0,0.769649999198914,-224.595861161785,-232.761148833348,-8.16528767156308,1.79999999999991,5.24999999999998,3.59999999999994,-223.654586586468,-13.6381028997516,2.90774044461575,-46.2975428435513,0.768199999198913,0.765649999198914,15393,"2026_06_04_0076","2026_06_04_0076_ev00015_rec0","no",494560
16,0,0.973199999198914,-224.51845571627,-250.800275245331,-26.2818195290606,0.750000000000028,2.90000000000001,2.90000000000001,-227.292606268692,-26.8995671016838,2.16072724481413,-169.60570119861,0.972499999198914,0.971749999198914,19464,"2026_06_04_0076","2026_06_04_0076_ev00016_rec0","no",494561
17,0,1.01464999919891,-228.502938498534,-234.076714210388,-5.57377571185469,0.499999999999945,1.24999999999997,1.80000000000002,-226.971687726183,-5.88766645791752,3.63441249947124,21.1384080412022,1.01459999919891,1.01409999919891,20293,"2026_06_04_0076","2026_06_04_0076_ev00017_rec0","no",494562
18,0,1.06484999919891,-226.116094502832,-290.23400960416,-64.1179151013285,2.25000000000009,5.35000000000019,5.1000000000001,-226.177488433791,-62.6881956773683,5.24354510082511,-442.704454714541,1.06434999919891,1.06204999919891,21297,"2026_06_04_0076","2026_06_04_0076_ev00018_rec0","no",494563
19,0,1.15084999919891,-222.946199752947,-255.350583876668,-32.4043841237211,1.95000000000012,6.49999999999995,5.44999999999995,-221.154963650258,-34.5349935353947,5.93855184905057,-226.900856613687,1.14959999919891,1.14749999919891,23017,"2026_06_04_0076","2026_06_04_0076_ev00019_rec0","no",494564
20,0,1.27449999919891,-224.058938519516,-280.635376982103,-56.5764384625867,2.09999999999999,3.14999999999999,3.19999999999987,-228.946431748451,-48.8129821177807,2.87398207992886,-345.417281774739,1.27434999919891,1.27214999919891,25490,"2026_06_04_0076","2026_06_04_0076_ev00020_rec0","no",494565
21,0,1.30064999919891,-221.847195803263,-254.706855239789,-32.8596594365262,0.450000000000061,4,4.35000000000008,-221.859697624016,-30.0219402946961,4.77931256970262,-173.783630302156,1.29984999919891,1.29934999919891,26013,"2026_06_04_0076","2026_06_04_0076_ev00021_rec0","no",494566
22,0,1.39129999919891,-226.889236532801,-256.138872546796,-29.2496360139959,2.39999999999996,1.60000000000005,2.24999999999986,-223.56366366979,-23.9362974867635,4.25713056633205,-62.1118904673175,1.39059999919891,1.38799999919891,27826,"2026_06_04_0076","2026_06_04_0076_ev00022_rec0","no",494567
23,0,1.43909999919891,-222.041181655162,-290.293470102055,-68.2522884468929,2.80000000000014,7.54999999999995,6.45000000000007,-219.989071489913,-71.1118246622844,6.73801593147396,-589.008517968014,1.43779999919891,1.43494999919891,28782,"2026_06_04_0076","2026_06_04_0076_ev00023_rec0","no",494568
24,0,1.49699999919891,-228.742016879014,-238.721339308898,-9.97932242988307,0.450000000000061,3.54999999999994,3.30000000000008,-227.6937369201,-19.8730497443327,2.28981572594795,-24.8291848213941,1.49659999919891,1.49594999919891,29940,"2026_06_04_0076","2026_06_04_0076_ev00024_rec0","no",494569
25,0,1.53174999919891,-231.513795117294,-248.662754067811,-17.1489589505168,0.650000000000039,1.14999999999998,0,-185.213865556267,-45.9082624678223,99.2573503432402,191.104593577153,1.53089999919891,1.52979999919891,30635,"2026_06_04_0076","2026_06_04_0076_ev00025_rec0","no",494570
26,0,1.54754999919891,-231.575343379159,-234.209158750041,-2.6338153708823,0,0,0.0500000000001055,-220.294108102946,-12.4097974556622,2.35901140444215,309.100362150019,1.54754999919891,1.54744999919891,30951,"2026_06_04_0076","2026_06_04_0076_ev00026_rec0","no",494571
27,0,1.72019999919891,-227.12033389826,-246.180262366466,-19.0599284682064,0.449999999999839,30.8999999999999,29.9999999999998,-20544.9184162873,20316.8968977544,318450.940891001,-67.8965871297983,1.71959999919891,1.71894999919891,34404,"2026_06_04_0076","2026_06_04_0076_ev00027_rec0","no",494572
28,0,1.75009999919891,-222.705264235836,-263.417059255343,-40.7117950195072,0.850000000000017,6.04999999999989,6.35000000000008,-221.630312985055,-38.8603027909514,7.21460578479303,-304.14862687796,1.74904999919891,1.74799999919891,35002,"2026_06_04_0076","2026_06_04_0076_ev00028_rec0","no",494573
29,0,1.82669999919891,-225.60727847283,-244.239611299511,-18.6323328266807,0.500000000000167,0.950000000000006,1.50000000000006,-227.186992471476,-14.2709249182329,1.50190932511006,-80.5572701708065,1.82634999919891,1.82574999919891,36534,"2026_06_04_0076","2026_06_04_0076_ev00029_rec0","no",494574
30,0,1.94404999919891,-234.838013252885,-245.134245227028,-10.2962319741436,0.55000000000005,3.89999999999979,3.50000000000006,-225.592300936968,-25.1418832323184,5.35644069519581,131.409930225575,1.94354999919891,1.94269999919891,38881,"2026_06_04_0076","2026_06_04_0076_ev00030_rec0","no",494575
31,0,2.06344999919891,-222.729590715402,-264.396022564844,-41.6664318494419,0.799999999999912,6.05000000000011,5.49999999999962,-220.941420379698,-56.5312053561206,4.6101433138827,-290.742898321392,2.06184999919891,2.06099999919891,41269,"2026_06_04_0076","2026_06_04_0076_ev00031_rec0","no",494576
32,0,2.09489999919891,-223.123215452977,-227.978715387338,-4.85549993436132,0.950000000000006,5.34999999999997,6.94999999999979,-224.74350841585,-10.6344827080963,1.69525058014117,-76.4230839978597,2.09489999919891,2.09389999919891,41898,"2026_06_04_0076","2026_06_04_0076_ev00032_rec0","no",494577
33,0,2.13139999919891,-225.021756036085,-255.043450504631,-30.0216944685456,0.650000000000261,2.60000000000016,3.15000000000021,-229.024402852806,-23.6688749803196,2.63244784772551,-196.220559010144,2.13134999919891,2.13059999919891,42628,"2026_06_04_0076","2026_06_04_0076_ev00033_rec0","no",494578
34,0,2.16524999919891,-234.609465712719,-243.348223073017,-8.73875736029743,0.100000000000211,0.899999999999679,1.14999999999998,-225.834022504214,-17.0763087501401,3.25460099620197,207.155599904909,2.16524999919891,2.16514999919891,43305,"2026_06_04_0076","2026_06_04_0076_ev00034_rec0","no",494579
35,0,2.20719999919891,-225.488987834973,-238.133603928297,-12.6446160933235,0.55000000000005,1.85000000000013,2.19999999999976,-228.515975833286,-9.22203144672896,1.28474428176415,-109.420135407674,2.20699999919891,2.20629999919891,44144,"2026_06_04_0076","2026_06_04_0076_ev00035_rec0","no",494580
36,0,2.28324999919891,-231.272225042066,-239.527347858505,-8.25512281643876,0,0,0,-218.591711806743,-11.4426613634615,13.3644302634252,243.483269650785,2.28324999919891,2.28314999919891,45665,"2026_06_04_0076","2026_06_04_0076_ev00036_rec0","no",494581
