"Event.Number","Record","Event.Time..s.","Baseline..pA.","Peak..pA.","Amplitude..pA.","Rise.Time..ms.","Half.Width..ms.","Decay.Time..ms.","Decay.Fit.b0","Decay.Fit.b1","Decay.Fit.Tau..ms.","AUC..pA.ms.","rise_max_time","baseline_time","event_index","file_prefix","event_id","noise","event_entry_number"
2,0,0.3402,49.0020213120407,58.0868379210421,9.08481660900146,0.349999999999961,30.3,30,50.8060602778107,-0.81775297886603,28.4605950996409,41.1140832611536,0.34015,0.3398,6804,"2024_05_23_0018","2024_05_23_0018_ev00002_rec0","no",113207
3,0,1.57915,52.9610867143724,60.4784672790324,7.51738056466,0.199999999999978,0.650000000000039,1.20000000000009,51.9068975037223,5.32689073681825,3.64179696680451,-10.0960164345326,1.57905,1.5788,31583,"2024_05_23_0018","2024_05_23_0018_ev00003_rec0","no",113208
5,0,1.8083,54.0887934863579,60.8395583384799,6.75076485212205,0.299999999999967,30.3,30,5560.24152395865,-5506.33405786072,269168.654940558,6.01183061282309,1.8081,1.8078,36166,"2024_05_23_0018","2024_05_23_0018_ev00005_rec0","no",113210
7,0,2.32105,52.3049672133755,59.8099553719554,7.50498815857988,0.150000000000095,30.2500000000001,30.0000000000002,55.6095850149215,-4.24257556854217,34.4502863165912,15.7452450594923,2.3209,2.32075,46421,"2024_05_23_0018","2024_05_23_0018_ev00007_rec0","no",113212
9,0,2.6676,55.8376198739118,69.0607833507891,13.2231634768773,0.99999999999989,8.00000000000001,28.2499999999999,60.5173568791479,4.21605371789739,9.46121955941198,188.373763703871,2.6673,2.6663,53352,"2024_05_23_0018","2024_05_23_0018_ev00009_rec0","no",113214
10,0,3.7374,55.4192396953382,62.6952102562371,7.27597056089892,0.199999999999978,0.249999999999861,0.100000000000211,53.7074870918605,4.53892162327603,3.33409069318389,-34.5181801741183,3.73725,3.73705,74748,"2024_05_23_0018","2024_05_23_0018_ev00010_rec0","no",113215
11,0,4.3861,54.2881935840202,60.6644729375328,6.37627935351263,0.200000000000422,0.150000000000539,0,-15340.1527855767,15394.5819879432,137064.374554875,-45.5281531516574,4.38605,4.38585,87722,"2024_05_23_0018","2024_05_23_0018_ev00011_rec0","no",113216
12,0,4.40615,52.1861685093872,58.0646299986849,5.87846148929776,0.399999999999956,30.2499999999997,30.0000000000002,47376.8133367146,-47326.3510155246,406139.879496281,2.48014628981277,4.40615,4.40575,88123,"2024_05_23_0018","2024_05_23_0018_ev00012_rec0","no",113217
13,0,4.8788,53.8759336787525,60.4667072853741,6.59077360662161,0.299999999999301,8.00000000000001,15.1000000000003,55.8018956683129,3.81618589989903,7.53370289464784,88.4686340772633,4.87875,4.87845,97576,"2024_05_23_0018","2024_05_23_0018_ev00013_rec0","no",113218
14,0,4.95885,55.1698932493579,60.8587101313725,5.68881688201457,0.350000000000072,0.300000000000189,0,52.3008421024163,4.00384180963542,15.4417520796678,-30.9146333442062,4.95885,4.95845,99177,"2024_05_23_0018","2024_05_23_0018_ev00014_rec0","no",113219
15,0,5.2318,54.4736990604348,58.5610017123666,4.08730265193179,0.399999999999956,0.449999999999839,0.499999999999723,52.7090760650463,3.9750676957169,2.57631098475443,-40.8145874773039,5.2318,5.2314,104636,"2024_05_23_0018","2024_05_23_0018_ev00015_rec0","no",113220
16,0,5.40525,54.1515824855703,59.5932624230852,5.44167993751488,0.700000000000145,2.90000000000035,4.99999999999989,50.2718493780146,7.47787791250969,21.0163164073807,5.08816061365343,5.405,5.40415,108105,"2024_05_23_0018","2024_05_23_0018_ev00016_rec0","no",113221
17,0,5.489,53.2970542392731,58.3379237392957,5.04086950002257,0.199999999999534,0.449999999999839,0.59999999999949,52.4249460340335,3.7801114661077,1.92727067089514,-17.6834028312048,5.4889,5.4887,109780,"2024_05_23_0018","2024_05_23_0018_ev00017_rec0","no",113222
18,0,5.7048,55.6423165474184,61.4219135042487,5.77959695683028,0.399999999999956,0.399999999999956,0,54.2551076675663,3.44252677311239,4.73730298539561,-23.3594736937443,5.7047,5.7043,114096,"2024_05_23_0018","2024_05_23_0018_ev00018_rec0","no",113223
19,0,5.75545,54.0679952342559,61.4493667368046,7.3813715025487,0.199999999999534,0.250000000000306,0,53.2110931665589,3.42515448490551,3.55700954606849,-11.6873015549031,5.7553,5.7551,115109,"2024_05_23_0018","2024_05_23_0018_ev00019_rec0","no",113224
20,0,5.8555,52.5554886088879,59.574208157834,7.01871954894609,0.300000000000189,0.350000000000072,0.100000000000655,52.623931239415,2.73446438630476,1.51019516373727,8.24545098285946,5.85535,5.855,117110,"2024_05_23_0018","2024_05_23_0018_ev00020_rec0","no",113225
21,0,5.98855,54.1773233660413,60.9592754678382,6.78195210179681,0.350000000000072,30.2999999999995,30.0000000000002,11385.6356855988,-11332.5441889707,276698.061917089,-12.2572108248631,5.98855,5.9882,119771,"2024_05_23_0018","2024_05_23_0018_ev00021_rec0","no",113226
23,0,6.5747,53.181866270675,59.8822732787324,6.70040700805743,0.100000000000655,30.2999999999995,30.0000000000002,6586.016225798,-6532.8355055109,283082.35916758,12.4780009654746,6.57445,6.57435,131494,"2024_05_23_0018","2024_05_23_0018_ev00023_rec0","no",113228
24,0,6.8476,56.3222566711979,61.562736166824,5.24047949562611,0.349999999999184,0.14999999999965,0.200000000000422,54.0769585650668,4.46966416249885,3.08513919890457,-52.7271591088874,6.8476,6.84705,136952,"2024_05_23_0018","2024_05_23_0018_ev00024_rec0","no",113229
25,0,7.2034,54.7700047450868,61.3220414296974,6.55203668461056,0.300000000000189,0.200000000000422,0,53.3752931216369,3.27153522831848,2.09028648709685,-33.3882958760348,7.2033,7.2027,144068,"2024_05_23_0018","2024_05_23_0018_ev00025_rec0","no",113230
26,0,7.3631,54.4473173929968,60.7889784647866,6.34166107178981,0.350000000000072,0.500000000000611,0.750000000000028,53.943011122588,4.06193155525021,2.11872639647523,-4.69453655012714,7.36305,7.3627,147262,"2024_05_23_0018","2024_05_23_0018_ev00026_rec0","no",113231
27,0,7.65365,53.9988072785958,74.0583394811992,20.0595322026034,1.24999999999975,18.5000000000004,27.3000000000003,43.9893527923932,25.8751493872295,69.1489734681207,375.247461482646,7.65165,7.65035,153073,"2024_05_23_0018","2024_05_23_0018_ev00027_rec0","no",113232
