"Event.Number","Record","Event.Time..s.","Baseline..pA.","Peak..pA.","Amplitude..pA.","Rise.Time..ms.","Half.Width..ms.","Decay.Time..ms.","Decay.Fit.b0","Decay.Fit.b1","Decay.Fit.Tau..ms.","AUC..pA.ms.","rise_max_time","baseline_time","event_index","file_prefix","event_id","noise","event_entry_number"
2,0,0.12865,-197.139085788815,-204.240799052989,-7.10171326417441,0.349999999999989,5.15000000000002,30,-200.009833037284,-5.60635448117872,2.21348799501673,-103.623317539894,0.12825,0.1279,2573,"2026_01_14_0037","2026_01_14_0037_ev00002_rec0","no",278356
3,0,0.16495,-200.59297246195,-205.330176791515,-4.73720432956469,0.200000000000006,0.799999999999995,1.15000000000001,-198.680592200043,-4.87212988350159,4.10922504303796,36.5553606369024,0.16495,0.1646,3299,"2026_01_14_0037","2026_01_14_0037_ev00003_rec0","no",278357
4,0,0.40235,-203.587856809831,-210.098364893847,-6.51050808401612,0.400000000000011,0.699999999999978,1.64999999999998,-197.231951282219,-9.84269844757008,14.4242148988756,60.4013237234807,0.4023,0.4009,8047,"2026_01_14_0037","2026_01_14_0037_ev00004_rec0","no",278358
5,0,0.4474,-198.594858986622,-212.619588576105,-14.0247295894831,2.55,2.40000000000001,3.59999999999999,-199.589791139341,-9.9287520778052,4.15837021088103,-89.0863846414701,0.44725,0.4446,8948,"2026_01_14_0037","2026_01_14_0037_ev00005_rec0","no",278359
6,0,0.8415,-203.698254020554,-205.812702403844,-2.11444838329049,0.299999999999967,1.95000000000001,1.85000000000002,-200.698089447334,-6.08529694152336,3.93340447347424,64.5560272258962,0.84145,0.8411,16830,"2026_01_14_0037","2026_01_14_0037_ev00006_rec0","no",278360
7,0,0.86565,-200.739368686516,-204.680212674756,-3.94084398823989,0.0499999999999945,0.149999999999983,0.900000000000012,-197.968122383728,-4.77453743309174,7.27093147672792,48.4898530461571,0.86565,0.86535,17313,"2026_01_14_0037","2026_01_14_0037_ev00007_rec0","no",278361
8,0,0.96315,-200.570633548366,-203.608096211748,-3.03746266338152,0.250000000000083,0.499999999999945,0.499999999999945,-200.123879770333,-4.21325081888097,0.499302873050447,10.5194625507,0.96315,0.9629,19263,"2026_01_14_0037","2026_01_14_0037_ev00008_rec0","no",278362
9,0,1.00745,-197.026868316453,-199.764777774072,-2.73790945761877,0.499999999999945,7.90000000000002,10.8999999999999,15649.6471542945,-15848.831824569,150948.830270076,-19.9371107877512,1.00745,1.00695,20149,"2026_01_14_0037","2026_01_14_0037_ev00009_rec0","no",278363
10,0,1.14335,-196.450791884835,-202.458323490821,-6.0075316059858,0.750000000000028,11.9499999999999,30,-199.375776083305,-5.79749456823496,2.41459854004947,-112.525283169984,1.14245,1.1417,22867,"2026_01_14_0037","2026_01_14_0037_ev00010_rec0","no",278364
11,0,1.2082,-201.850973583039,-208.935572402324,-7.08459881928468,0.250000000000083,0.0500000000001055,0,-198.979106170976,-5.38599320425178,1.42555679227018,77.8013942834797,1.2082,1.20795,24164,"2026_01_14_0037","2026_01_14_0037_ev00011_rec0","no",278365
12,0,1.2253,-202.813600058793,-208.228171005877,-5.41457094708343,0.249999999999861,0.0499999999998835,0,-199.42166273018,-5.32618480090107,2.17006875984579,89.8379935559875,1.2253,1.22505,24506,"2026_01_14_0037","2026_01_14_0037_ev00012_rec0","no",278366
13,0,1.2453,-202.410672063489,-206.807618552937,-4.39694648944709,0.250000000000083,10,9.64999999999994,-2263705.11982726,2263551.68912247,431913.081651557,-886.148045131624,1.24525,1.24495,24906,"2026_01_14_0037","2026_01_14_0037_ev00013_rec0","no",278367
14,0,1.27545,-207.270978603696,-396.398206966248,-189.127228362551,3.74999999999992,19.45,19.7499999999999,-179.039467765507,-230.211583247874,23.1589789683543,-3937.77047484287,1.27235,1.268,25509,"2026_01_14_0037","2026_01_14_0037_ev00014_rec0","no",278368
15,0,1.32715,-223.554141154235,-247.540932327822,-23.9867911735864,5.14999999999999,6.64999999999982,3.65000000000015,-214.698234004502,-29.9217273512426,6.98731274329177,-5.99976870515583,1.3271,1.3218,26543,"2026_01_14_0037","2026_01_14_0037_ev00015_rec0","no",278369
16,0,1.3897,-213.643006055725,-241.870992724354,-28.2279866686291,3.05,10.95,13.7,-219.823222153422,-18.4762313107494,9.33180172803159,-436.752609330597,1.38875,1.38545,27794,"2026_01_14_0037","2026_01_14_0037_ev00016_rec0","no",278370
17,0,1.44495,-210.735495748095,-234.481606297143,-23.7461105490485,3.50000000000006,30.7500000000001,29.9999999999998,-222.405066612737,-14.1052351100266,5.26167335735605,-592.60996413494,1.4389,1.43525,28899,"2026_01_14_0037","2026_01_14_0037_ev00017_rec0","no",278371
