corrected_baseline_pA,event_id,Record,Peak..pA.,corrected_amplitude_pA,Decay.Fit.b0,rise_max_time,event_entry_number,Event.Time..s.,file_prefix,Event.Number,corrected_baseline_index,corrected_baseline_time,Decay.Fit.Tau..ms.,event_index,baseline_time,Rise.Time..ms.,noise,Amplitude..pA.,Half.Width..ms.,Decay.Fit.b1,AUC..pA.ms.,Decay.Time..ms.,Baseline..pA.
,2024_06_25_0019_ev00001_rec0,0,83.1123423125169,,6356.87095501001,0.1212,198548,0.12125,2024_06_25_0019,1,,,155830.676865049,2425,0.1209,0.299999999999995,no,2.49007331298257,30.3,-6278.46791037673,-48.0741386786654,30,80.6222689995344
,2024_06_25_0019_ev00002_rec0,0,82.7149466503418,,77.0730025532275,0.15945,198549,0.15945,2024_06_25_0019,2,,,5.19663810544361,3189,0.15925,0.200000000000006,no,2.03939820752217,0.0499999999999945,3.09867750819126,-91.9057070327576,0,80.6755484428196
,2024_06_25_0019_ev00003_rec0,0,83.125860916095,,77.9437188958485,0.29075,198550,0.29075,2024_06_25_0019,3,,,7.35491450707149,5815,0.2902,0.5,no,3.79081290705899,0.299999999999967,3.1568716404985,-17.1350263485286,0.900000000000012,79.3350480090361
,2024_06_25_0019_ev00004_rec0,0,84.1581469204413,,78.6136677057597,0.59965,198551,0.60015,2024_06_25_0019,4,,,2.80432795914694,12003,0.59945,0.149999999999983,no,4.05438277698732,0.700000000000034,3.939474311019,-31.9718081670646,0.750000000000028,80.1037641434539
,2024_06_25_0019_ev00005_rec0,0,87.33127919946,,76.7770769260886,0.8051,198552,0.80515,2024_06_25_0019,5,,,14.0193278381249,16103,0.8039,0.700000000000034,no,6.52665330406052,0.399999999999956,5.11362659064938,-55.4940605380529,0,80.8046258953995
,2024_06_25_0019_ev00006_rec0,0,88.8034050361149,,77.6739727885718,0.97655,198553,0.9766,2024_06_25_0019,6,,,5.92144988441691,19532,0.9761,0.399999999999956,yes,9.15745083095177,0.149999999999983,4.51986646393162,-30.6404897651978,0,79.6459542051632
,2024_06_25_0019_ev00007_rec0,0,82.4606415024329,,19112.4356317009,1.197,198554,1.197,2024_06_25_0019,7,,,250329.583487983,23940,1.19655,0.399999999999956,no,2.81626564407541,30.3,-19034.7308413894,-22.6919086542949,30,79.6443758583575
,2024_06_25_0019_ev00008_rec0,0,83.8220350588115,,78.1080586370044,1.22205,198555,1.22205,2024_06_25_0019,8,,,7.16085878860416,24441,1.2217,0.099999999999989,no,3.88885119485577,0.099999999999989,3.16823799994853,-31.8410204351796,0,79.9331838639557
,2024_06_25_0019_ev00009_rec0,0,83.9618563631892,,7115.15875855299,1.4805,198556,1.4805,2024_06_25_0019,9,,,249312.07633079,29610,1.4802,0.250000000000083,no,3.79021014895933,30.1500000000001,-7037.13010838435,-51.2908924214914,30,80.1716462142299
,2024_06_25_0019_ev00010_rec0,0,83.0449942583048,,77.7468786854288,1.5056,198557,1.5063,2024_06_25_0019,10,,,2.73475708075462,30126,1.5047,0.299999999999967,no,3.87084071509713,1.45000000000017,2.88615986697292,-30.987232302876,0.0499999999998835,79.1741535432076
,2024_06_25_0019_ev00011_rec0,0,86.2799752367843,,76.0514204746024,1.6127,198558,1.6127,2024_06_25_0019,11,,,12.9754891281156,32254,1.61225,0.399999999999956,no,7.11300461685302,0.299999999999967,5.53195497696292,-27.4860529341653,0,79.1669706199313
,2024_06_25_0019_ev00012_rec0,0,81.5628842191766,,75.8156911142025,1.70455,198559,1.70455,2024_06_25_0019,12,,,2.41801431205732,34091,1.7042,0.249999999999861,no,5.64454539794193,0.199999999999978,2.28683749179505,3.97507270782378,0.099999999999989,75.9183388212346
,2024_06_25_0019_ev00013_rec0,0,81.6167962996739,,17682.255609716,1.94405,198560,1.94425,2024_06_25_0019,13,,,198933.509834063,38885,1.94385,0.150000000000095,no,6.35423469536616,30.3,-17606.5086499083,55.8152284921278,21.1000000000001,75.2625616043077
,2024_06_25_0019_ev00014_rec0,0,84.6039402749649,,76.5734985521426,1.96935,198561,1.96935,2024_06_25_0019,14,,,0.985318756750075,39387,1.9682,1.00000000000011,no,6.54414537134377,1.14999999999998,6.64024931429588,-35.7228592904024,0.499999999999945,78.0597949036211
,2024_06_25_0019_ev00015_rec0,0,80.1575542035979,,4945.17470144726,2.163,198562,2.1631,2024_06_25_0019,15,,,78835.5705575867,43262,2.1628,0.199999999999978,no,2.57641136706278,30.0500000000001,-4869.46950767093,-27.8539189025338,29.9999999999998,77.5811428365351
,2024_06_25_0019_ev00016_rec0,0,83.0555773580844,,4792.7765250525,2.1895,198563,2.1896,2024_06_25_0019,16,,,282933.747484523,43792,2.18905,0.249999999999861,no,6.77715290660157,30.1499999999999,-4715.86275360815,28.3834814516967,29.9999999999998,76.2784244514828
,2024_06_25_0019_ev00017_rec0,0,81.4704449200482,,-10704.2786166579,2.28525,198564,2.28695,2024_06_25_0019,17,,,133642.806187732,45739,2.2833,1.60000000000027,no,2.76822684683781,2.54999999999983,10783.9466552513,1.07514717889587,0,78.7022180732104
