Amplitude..pA.,Decay.Fit.b1,corrected_peak_amp_pA,event_index,corrected_peak_pA,corrected_peak_index,AUC..pA.ms.,Baseline..pA.,Rise.Time..ms.,noise,Decay.Time..ms.,event_id,corrected_peak_time,event_entry_number,Event.Time..s.,Decay.Fit.b0,rise_max_time,Half.Width..ms.,Event.Number,baseline_time,file_prefix,Record,Decay.Fit.Tau..ms.,Peak..pA.
-2.39119726476571,-15087.5032700235,,427,,,41.9435644594573,-66.6019680690343,0.199999999999999,no,1.15,2023_08_31_0025_ev00001_rec0,,45242,0.02135,15019.8273814685,0.02125,0.300000000000002,1,0.021,2023_08_31_0025,0,90486.5159434465,-68.9931653338
-4.28085359819647,-4.77769343781326,,2409,,,31.2524275571846,-67.2381737758985,0.700000000000006,no,1.20000000000001,2023_08_31_0025_ev00002_rec0,,45243,0.12045,-65.6248179103222,0.12045,1.70000000000001,2,0.119,2023_08_31_0025,0,2.93602775243539,-71.5190273740949
-3.1831432988279,6763.61955970449,,2820,,,17.8308535434962,-66.2053494760581,0.650000000000012,no,30,2023_08_31_0025_ev00003_rec0,,45244,0.141,-6828.8219726206,0.1409,30.55,3,0.14,2023_08_31_0025,0,271077.221335077,-69.388492774886
-7.57390197723811,-4.20016111928692,,3589,,,-44.3847539844836,-65.2059507863526,3,no,3,2023_08_31_0025_ev00004_rec0,,45245,0.17945,-65.2361840175025,0.17935,1.10000000000002,4,0.1759,2023_08_31_0025,0,7.17315226069653,-72.7798527635907
-4.58261831489729,-2.94642012039497,,6556,,,10.7755697136771,-67.5947652377855,0.300000000000022,no,0.199999999999978,2023_08_31_0025_ev00005_rec0,,45246,0.3278,-66.4186231940713,0.32775,0.250000000000028,5,0.3272,2023_08_31_0025,0,8.12531448715166,-72.1773835526828
-5.87030435916395,-1.80545037110708,,7460,,,-6.83253856996638,-64.8914588764793,0.149999999999983,no,0,2023_08_31_0025_ev00006_rec0,,45247,0.373,-65.0296615170331,0.3729,0.149999999999983,6,0.37275,2023_08_31_0025,0,1.02833058011631,-70.7617632356433
-7.41680722876681,-23.7980794643838,,10547,,,-15.6817258679815,-68.6036089677631,2.14999999999999,no,5.34999999999997,2023_08_31_0025_ev00007_rec0,,45248,0.52735,-49.1686314300798,0.5273,3.35000000000008,7,0.52395,2023_08_31_0025,0,76.1072174651223,-76.0204161965299
-2.65415352394349,1284.06362659611,,12380,,,0.348354595836702,-65.9868555970252,0.750000000000028,no,29.9999999999999,2023_08_31_0025_ev00008_rec0,,45249,0.619,-1349.81112159496,0.61825,32.0499999999999,8,0.61685,2023_08_31_0025,0,124945.88341522,-68.6410091209687
-6.98339407738563,-8.21268624125687,,13917,,,-90.3915072179461,-65.5588023985668,1.39999999999996,no,6.74999999999992,2023_08_31_0025_ev00009_rec0,,45250,0.69585,-67.2183203546349,0.69505,6.29999999999997,9,0.6936,2023_08_31_0025,0,3.10126065729375,-72.5421964759524
-3.51963634611472,-9.70886365471066,,14326,,,88.1312328733065,-68.70284965366,0.199999999999978,no,0,2023_08_31_0025_ev00010_rec0,,45251,0.7163,-59.0868787426622,0.7162,0.55000000000005,10,0.71565,2023_08_31_0025,0,36.8837126290798,-72.2224859997747
-4.60365605255893,-3.20774410212006,,15334,,,-64.8200383608151,-63.6708074008887,1.09999999999999,no,10.85,2023_08_31_0025_ev00011_rec0,,45252,0.7667,-64.3519551486197,0.7636,6.95000000000001,11,0.762,2023_08_31_0025,0,9.47313056714915,-68.2744634534476
-3.48573329929319,-2.57153046992098,,16238,,,23.1301555725258,-63.7306661555981,0.149999999999983,no,0.249999999999972,2023_08_31_0025_ev00012_rec0,,45253,0.8119,-62.7767162892925,0.8118,0.149999999999983,12,0.81165,2023_08_31_0025,0,1.93991303894471,-67.2163994548913
-6.47537484483452,-7.60954299024899,,18101,,,-48.9816034809521,-65.8380283883552,1.75000000000003,no,6.44999999999996,2023_08_31_0025_ev00013_rec0,,45254,0.90505,-65.6013238747766,0.90485,6.65000000000004,13,0.90305,2023_08_31_0025,0,6.09355477248618,-72.3134032331897
-3.13666270734358,-8151.38232711012,,21530,,,58.3667542894266,-66.6247664814774,0.400000000000178,no,0,2023_08_31_0025_ev00014_rec0,,45255,1.0765,8086.08009975567,1.0765,0.0500000000001055,14,1.0761,2023_08_31_0025,0,193996.086361972,-69.761429188821
-3.79763504000883,16086.2381819085,,21983,,,24.1363848131336,-65.0235581144651,0.249999999999861,no,30,2023_08_31_0025_ev00015_rec0,,45256,1.09915,-16149.820661501,1.09915,30.1499999999999,15,1.0989,2023_08_31_0025,0,386539.345813707,-68.8211931544739
-5.36201414189046,-7.81943580983278,,23631,,,23.1039087525978,-68.137550514319,0.450000000000061,no,3.1000000000001,2023_08_31_0025_ev00016_rec0,,45257,1.18155,-65.0212989388208,1.1796,2.55000000000005,16,1.1759,2023_08_31_0025,0,7.2171963899677,-73.4995646562095
-10.1860177877115,-21325.9335136817,,25551,,,-43.9646474351012,-66.2122098015058,0.599999999999934,no,0,2023_08_31_0025_ev00017_rec0,,45258,1.27755,21256.6521944933,1.2769,0.800000000000134,17,1.2762,2023_08_31_0025,0,170430.280920993,-76.3982275892173
-14.5480738375739,-11.8227225123673,,25795,,,-48.080466658921,-65.0883169382111,0.600000000000156,no,2.69999999999992,2023_08_31_0025_ev00018_rec0,,45259,1.28975,-65.1132250859987,1.28965,2.2000000000002,18,1.289,2023_08_31_0025,0,3.43920490249403,-79.6363907757851
-3.7524613744622,56869.0891630112,,29497,,,-8.50659377559418,-67.6630621044801,0.649999999999817,no,30,2023_08_31_0025_ev00019_rec0,,45260,1.47485,-56935.8589201391,1.47475,30.5499999999999,19,1.47395,2023_08_31_0025,0,763872.006128362,-71.4155234789423
-2.78828823288409,195822.411204179,,30332,,,-6.26973161202715,-69.7599835032922,0.499999999999945,no,21.2999999999999,2023_08_31_0025_ev00020_rec0,,45261,1.5166,-195890.10581158,1.5162,24.6,20,1.5154,2023_08_31_0025,0,1346815.4587626,-72.5482717361763
-4.44414913837795,156648.202807711,,30888,,,-110.08271007328,-69.660863209324,0.950000000000006,no,10.1,2023_08_31_0025_ev00021_rec0,,45262,1.5444,-156715.899463047,1.54305,13.7,21,1.54185,2023_08_31_0025,0,437756.157238589,-74.1050123477019
-18.8044745759208,-7.17026308911422,,31423,,,-490.945900164421,-66.4429822616972,4,no,29.9500000000001,2023_08_31_0025_ev00022_rec0,,45263,1.57115,-80.1044785534729,1.5694,35.4000000000001,22,1.565,2023_08_31_0025,0,0.955819876173076,-85.247456837618
-30.8986518417051,-49.4072775147397,,32099,,,-194.921154810573,-75.2566991638535,6.95000000000001,no,7.54999999999995,2023_08_31_0025_ev00023_rec0,,45264,1.60495,-56.911887970108,1.6048,8.39999999999996,23,1.5973,2023_08_31_0025,0,14.8710079518754,-106.155351005559
