corrected_baseline_pA,event_id,Record,Peak..pA.,corrected_amplitude_pA,Decay.Fit.b0,rise_max_time,event_entry_number,Event.Time..s.,file_prefix,Event.Number,corrected_baseline_index,corrected_baseline_time,Decay.Fit.Tau..ms.,event_index,baseline_time,Rise.Time..ms.,noise,Amplitude..pA.,Half.Width..ms.,Decay.Fit.b1,AUC..pA.ms.,Decay.Time..ms.,Baseline..pA.
,2024_06_06_0044_ev00001_rec0,0,86.7467589358162,,77.707814387896,0.0613,137540,0.0614,2024_06_06_0044,1,,,5.04827715812241,1228,0.0611,0.199999999999992,no,7.41814437276231,0.299999999999995,5.38993603559882,-19.7631984967955,1.05,79.3286145630539
,2024_06_06_0044_ev00002_rec0,0,85.4156626282815,,76.4032618035349,0.155,137541,0.15505,2024_06_06_0044,2,,,5.61535651584939,3101,0.1545,0.450000000000006,no,9.04299768805736,3.09999999999999,7.21783895264167,44.4250093694263,4.34999999999999,76.3726649402241
,2024_06_06_0044_ev00003_rec0,0,83.2767625345954,,77.4618796071716,0.26155,137542,0.26155,2024_06_06_0044,3,,,3.75610745078758,5231,0.26125,0.300000000000022,no,6.22666957450896,0.649999999999984,3.00239721152373,24.2989976935409,1.74999999999997,77.0500929600864
,2024_06_06_0044_ev00004_rec0,0,84.351057104029,,79.1937118346703,0.43515,137543,0.43545,2024_06_06_0044,4,,,11.5411935255157,8709,0.435,0.100000000000044,no,3.84600262496774,6.14999999999999,5.33690131311474,19.6997101439666,7.70000000000004,80.5050544790612
,2024_06_06_0044_ev00005_rec0,0,85.6558927710983,,76.7521915858861,0.5016,137544,0.502,2024_06_06_0044,5,,,3.29800109267839,10040,0.5014,0.199999999999978,no,4.09937891602179,0.150000000000095,6.89197079805055,-119.809981366744,0.299999999999967,81.5565138550765
,2024_06_06_0044_ev00006_rec0,0,91.8528999272958,,79.7086641629131,0.54865,137545,0.5501,2024_06_06_0044,6,,,2.53382930917445,11002,0.5482,0.450000000000061,no,12.8490579958661,3.64999999999993,12.2012312508208,71.2550208742083,2.80000000000002,79.0038419314296
,2024_06_06_0044_ev00007_rec0,0,82.2304266467379,,76.867195891937,0.57245,137546,0.57275,2024_06_06_0044,7,,,4.87923313734839,11455,0.5723,0.149999999999983,no,4.17177318516595,2.14999999999999,4.9296748411174,-10.4601714720672,2.85000000000002,78.058653461572
,2024_06_06_0044_ev00008_rec0,0,91.9592639711281,,79.1252846156438,0.65965,137547,0.6597,2024_06_06_0044,8,,,3.92266595510921,13194,0.65915,0.450000000000061,no,8.72323444890073,0.249999999999972,7.52196220548752,-91.5828126069248,0.099999999999989,83.2360295222273
,2024_06_06_0044_ev00009_rec0,0,86.093740911192,,10335.967913657,0.89355,137548,0.89375,2024_06_06_0044,9,,,272543.776850715,17875,0.89345,0.099999999999989,no,5.14965960730646,30.15,-10257.3472157484,-51.85009911713,30,80.9440813038855
,2024_06_06_0044_ev00010_rec0,0,90.3801699134404,,79.8409307589069,1.00675,137549,1.00675,2024_06_06_0044,10,,,3.70538759518744,20135,1.00635,0.34999999999985,no,4.70993971771188,0.0499999999998835,7.1658232733108,-148.06519545554,0,85.6702301957285
,2024_06_06_0044_ev00011_rec0,0,79.3959393945189,,37343.6458995165,1.21745,137550,1.21845,2024_06_06_0044,11,,,326755.823176241,24369,1.21735,0.099999999999989,no,2.34604108377961,8.25000000000009,-37266.3060226304,64.1048165838032,5.05,77.0498983107393
,2024_06_06_0044_ev00012_rec0,0,89.9674793425367,,82.7537072928437,1.31895,137551,1.31905,2024_06_06_0044,12,,,0.240203290959928,26381,1.31805,0.249999999999861,no,6.63629214046685,0.950000000000006,8.03046918497618,-11.3515623696926,0.250000000000083,83.3311872020699
,2024_06_06_0044_ev00013_rec0,0,93.6554544682439,,82.7359787732602,1.359,137552,1.359,2024_06_06_0044,13,,,7.36002409939523,27180,1.35865,0.300000000000189,no,7.63036536234323,0.2000000000002,5.80185458929145,-55.745858209552,0,86.0250891059006
,2024_06_06_0044_ev00014_rec0,0,92.5025720289674,,80.6866583279195,1.39925,137553,1.3993,2024_06_06_0044,14,,,1.81913026944925,27986,1.39905,0.199999999999978,no,8.23055848700147,0.100000000000211,6.46678813587934,-94.8546709707082,0,84.2720135419659
,2024_06_06_0044_ev00015_rec0,0,84.946673346359,,79.1893366567525,1.42155,137554,1.4216,2024_06_06_0044,15,,,5.1923273343899,28432,1.42125,0.299999999999967,no,4.16142820541077,0.300000000000189,3.37975868829033,-29.0243865055927,0.399999999999956,80.7852451409482
,2024_06_06_0044_ev00016_rec0,0,84.093004998992,,33242.9876932499,1.4768,137555,1.47695,2024_06_06_0044,16,,,294018.558989474,29539,1.4761,0.650000000000039,no,3.41098794838305,30.4,-33165.8604188398,-53.7533074510775,30,80.6820170506089
,2024_06_06_0044_ev00017_rec0,0,88.8315870422501,,81.3242820189439,1.5316,137556,1.53265,2024_06_06_0044,17,,,8.07631854191484,30653,1.531,0.599999999999934,no,6.13754941805156,1.40000000000007,5.0083932029641,6.2353580616528,2.59999999999994,82.6940376241985
,2024_06_06_0044_ev00018_rec0,0,85.1289101684062,,-82131.6869634756,1.67675,137557,1.6771,2024_06_06_0044,18,,,236064.329481342,33542,1.6767,0.0500000000001055,no,2.65037420830022,0.99999999999989,82215.6980158716,-108.863822517167,1.60000000000005,82.4785359601059
,2024_06_06_0044_ev00019_rec0,0,86.5080915719484,,75.9562059978439,1.7702,137558,1.7704,2024_06_06_0044,19,,,3.59212912816605,35408,1.7701,0.099999999999989,no,4.82974947767519,0.34999999999985,8.42336048559499,-139.810733464114,0.400000000000178,81.6783420942732
,2024_06_06_0044_ev00020_rec0,0,96.6558576597496,,85.1606818340574,1.904,137559,1.9041,2024_06_06_0044,20,,,6.77404541855669,38082,1.8976,6.40000000000018,no,18.199400830397,10.7999999999999,9.45787244701497,354.723294626015,30,78.4564568293525
,2024_06_06_0044_ev00021_rec0,0,94.3496035069422,,83.2330525304389,1.95065,137560,1.95065,2024_06_06_0044,21,,,1.71229689055328,39013,1.9477,0.449999999999839,no,8.9917569090381,1.60000000000005,7.12354184341968,-45.2010879989576,0.450000000000061,85.3578465979041
