corrected_baseline_pA,event_id,Record,Peak..pA.,corrected_amplitude_pA,Decay.Fit.b0,rise_max_time,event_entry_number,Event.Time..s.,file_prefix,Event.Number,corrected_baseline_index,corrected_baseline_time,Decay.Fit.Tau..ms.,event_index,baseline_time,Rise.Time..ms.,noise,Amplitude..pA.,Half.Width..ms.,Decay.Fit.b1,AUC..pA.ms.,Decay.Time..ms.,Baseline..pA.
,2026_06_04_0086_ev00001_rec0,0,-419.363852431414,,-399.254565046318,0.00739999999999999,505793,0.00914999999999999,2026_06_04_0086,1,,,5.89714577487531,183,0.00659999999999999,0.800000000000002,no,-20.7596425812322,8.2,-27.1534454361353,-228.02852546346,7.95,-398.604209850182
,2026_06_04_0086_ev00002_rec0,0,-413.348991661057,,-395.122279547364,0.03825,505794,0.03825,2026_06_04_0086,2,,,8.19086072073634,765,0.038,0.0499999999999945,no,-6.79964398850308,0.149999999999997,-13.2013604680718,237.236426771113,0,-406.549347672554
,2026_06_04_0086_ev00003_rec0,0,-435.785538090874,,-397.52932529528,0.11345,505795,0.11495,2026_06_04_0086,3,,,12.553237432382,2299,0.1107,2.70000000000001,no,-40.4758842139625,10.95,-34.0059384548608,-564.015146958097,12.3,-395.309653876911
,2026_06_04_0086_ev00004_rec0,0,-414.109364382073,,-397.71446702903,0.1897,505796,0.1903,2026_06_04_0086,4,,,11.1865211410757,3806,0.18805,1.05,no,-9.92993156659168,4.59999999999999,-15.7392590127862,11.5216703397327,4.89999999999999,-404.179432815482
,2026_06_04_0086_ev00005_rec0,0,-400.594068234252,,-387.800129820426,0.4109,505797,0.4119,2026_06_04_0086,5,,,52.5984937278814,8238,0.40725,2.25000000000003,no,-4.85318851250781,29.75,-17.2487323719941,-200.431348884251,30,-395.740879721744
,2026_06_04_0086_ev00006_rec0,0,-408.96576609531,,-395.612352073078,0.4236,505798,0.4241,2026_06_04_0086,6,,,11.7988655851262,8482,0.4226,0.250000000000028,no,-7.12724051465869,0.700000000000034,-7.71013751470549,99.6148385121229,0,-401.838525580651
,2026_06_04_0086_ev00007_rec0,0,-403.306916961241,,-398.545740037671,0.4711,505799,0.4711,2026_06_04_0086,7,,,6.5677172156308,9422,0.47065,0.450000000000006,no,-7.26232658744209,11.65,-6.20003363905432,-121.014891293745,23.05,-396.044590373799
,2026_06_04_0086_ev00008_rec0,0,-434.732927179489,,-394.698782346356,0.74085,505800,0.74555,2026_06_04_0086,8,,,9.75599820043442,14911,0.73395,5.69999999999993,no,-39.8407148439721,12.45,-46.0942922488053,-725.407576898611,11,-394.892212335517
,2026_06_04_0086_ev00009_rec0,0,-406.475605682486,,-7105.52710236263,0.78875,505801,0.78875,2026_06_04_0086,9,,,183462.402834988,15775,0.7886,0.149999999999983,no,-2.33035743762531,30,6707.61577926077,170.12764060973,30,-404.14524824486
,2026_06_04_0086_ev00010_rec0,0,-402.083860574987,,-11454.4506415983,1.056,505802,1.056,2026_06_04_0086,10,,,104286.036234345,21120,1.05585,0.0499999999998835,no,-4.24096438234716,30.1,11060.906604854,81.3073782318468,30,-397.84289619264
