"Event.Number","Record","Event.Time..s.","Baseline..pA.","Peak..pA.","Amplitude..pA.","Rise.Time..ms.","Half.Width..ms.","Decay.Time..ms.","Decay.Fit.b0","Decay.Fit.b1","Decay.Fit.Tau..ms.","AUC..pA.ms.","rise_max_time","baseline_time","event_index","file_prefix","event_id","noise","event_entry_number"
1,0,0.042829999332428,-76.6010740825651,-95.4770661129209,-18.8759920303558,8.13,9.07000000000001,14.63,-83.2694879081482,-14.9648086263823,3.79136841979637,-320.406950551409,0.042749999332428,0.034609999332428,4283,"2026_04_23_0058","2026_04_23_0058_ev00001_rec0","no",397409
2,0,0.060689999332428,-90.8328526827276,-93.3086782929648,-2.47582561023722,0.0900000000000067,0.530000000000003,0.47999999999998,-70.1841819772796,-22.6731493759548,9.54208198474383,411.997639975031,0.060689999332428,0.060429999332428,6069,"2026_04_23_0058","2026_04_23_0058_ev00002_rec0","no",397410
3,0,0.151479999332428,-82.3949653641286,-100.679092931432,-18.2841275673031,1.97,4.19999999999998,5.23000000000001,-65.972081873208,-32.9229859750388,14.9109083475892,13.5708771257717,0.151349999332428,0.146259999332428,15148,"2026_04_23_0058","2026_04_23_0058_ev00003_rec0","no",397411
4,0,0.227339999332428,-78.1852766537494,-95.6662733087463,-17.4809966549968,0.54000000000004,6.58000000000003,7.24999999999998,-72.8489703825096,-27.3250413612741,8.64320246764865,-86.4128617647209,0.226459999332428,0.225859999332428,22734,"2026_04_23_0058","2026_04_23_0058_ev00004_rec0","no",397412
5,0,0.258429999332428,-78.1342211770003,-80.6263656482569,-2.49214447125661,0.0700000000000145,0.46999999999997,0.619999999999954,-64.2637727670753,-15.7546799349828,9.90040811924486,267.626023666977,0.258429999332428,0.258359999332428,25843,"2026_04_23_0058","2026_04_23_0058_ev00005_rec0","no",397413
6,0,0.359609999332428,-65.4933521994103,-71.8105019799215,-6.31714978051117,0.310000000000032,5.69999999999998,5.72,-63.7667804268359,-9.56228160237819,6.68595638540165,-17.7285850614216,0.358729999332428,0.358329999332428,35961,"2026_04_23_0058","2026_04_23_0058_ev00006_rec0","no",397414
7,0,0.434389999332428,-74.6049399184777,-86.392839857511,-11.7878999390333,2.61999999999996,11.38,12.6,-68.3934337287633,-18.4865996623831,22.544865428335,-156.454678035785,0.433679999332428,0.430909999332428,43439,"2026_04_23_0058","2026_04_23_0058_ev00007_rec0","no",397415
8,0,0.468149999332428,-68.458041915557,-75.1081092476858,-6.65006733212883,0.149999999999983,5.40999999999997,6.42000000000009,-57.4990444464063,-18.8764769906296,18.8044805475883,43.0658517524951,0.468039999332428,0.467879999332428,46815,"2026_04_23_0058","2026_04_23_0058_ev00008_rec0","no",397416
9,0,0.504909999332428,-66.0650820584552,-73.9411379284804,-7.87605587002524,0.190000000000023,0.250000000000083,0,-62.9197283586419,-3.11813868324974,2.78077417831472,85.3272660459696,0.504909999332428,0.504649999332428,50491,"2026_04_23_0058","2026_04_23_0058_ev00009_rec0","no",397417
10,0,0.576129999332428,-70.0028861154222,-96.7611315977639,-26.7582454823417,2.61999999999996,21.42,19.02,-33.568078639319,-69.6584321590177,46.6443362848773,-605.17043875693,0.572519999332428,0.568619999332428,57613,"2026_04_23_0058","2026_04_23_0058_ev00010_rec0","no",397418
11,0,0.631639999332428,-83.4867858073545,-101.139769289687,-17.6529834823321,1.35000000000007,13.76,10.6499999999999,-75.0372818153817,-35.1078872408882,12.5091302918008,-245.912024398346,0.627589999332428,0.626199999332428,63164,"2026_04_23_0058","2026_04_23_0058_ev00011_rec0","no",397419
