Amplitude..pA.,Decay.Fit.b1,corrected_peak_amp_pA,event_index,corrected_peak_pA,corrected_peak_index,AUC..pA.ms.,Baseline..pA.,Rise.Time..ms.,noise,Decay.Time..ms.,event_id,corrected_peak_time,event_entry_number,Event.Time..s.,Decay.Fit.b0,rise_max_time,Half.Width..ms.,Event.Number,baseline_time,file_prefix,Record,Decay.Fit.Tau..ms.,Peak..pA.
-2.10430341612618,-4.61907416732869,,1824,,,51.2853951706517,-51.482268551284,0.400000000000011,no,1.25,2023_08_23_0033_ev00001_rec0,,33005,0.0912,-49.3146502650395,0.091,1.45000000000001,1,0.0906,2023_08_23_0033,0,2.77190457449483,-53.5865719674102
-2.13443733065721,-1.99506772240326,,6019,,,28.8846688198626,-44.9152180282771,0.099999999999989,no,0,2023_08_23_0033_ev00002_rec0,,33006,0.30095,-43.449097735807,0.30075,0.250000000000028,2,0.30065,2023_08_23_0033,0,7.56151336216977,-47.0496553589343
-4.78054403790706,-1.57709664944398,,6388,,,-24.1422483698521,-42.9782451940798,0.200000000000033,no,0.900000000000012,2023_08_23_0033_ev00003_rec0,,33007,0.3194,-43.586173331477,0.3192,0.249999999999972,3,0.3189,2023_08_23_0033,0,3.00539308556204,-47.7587892319869
-2.37041832204444,5728.10485207027,,7944,,,40.3250670197051,-46.0368500368533,0.899999999999956,no,30,2023_08_23_0033_ev00004_rec0,,33008,0.3972,-5772.55870805305,0.3967,30.25,4,0.39455,2023_08_23_0033,0,375756.996103767,-48.4072683588977
-2.87425804118101,0.920244204398102,,8695,,,-83.8258441079166,-41.602494832171,0.300000000000022,no,0,2023_08_23_0033_ev00005_rec0,,33009,0.43475,-44.8114375107812,0.4337,0.350000000000017,5,0.43335,2023_08_23_0033,0,29.6094667682381,-44.476752873352
-3.68242500341618,-2.59196401028153,,9376,,,15.8515789847858,-45.326235291946,0.649999999999984,no,0.5,2023_08_23_0033_ev00006_rec0,,33010,0.4688,-44.3877286951805,0.46865,1,6,0.4677,2023_08_23_0033,0,4.13897812959894,-49.0086602953622
-3.99337455159367,-4.1701126321014,,10322,,,32.793580778795,-44.5004657038254,0.249999999999972,no,0.699999999999923,2023_08_23_0033_ev00007_rec0,,33011,0.5161,-43.1121311594167,0.516,0.650000000000039,7,0.51575,2023_08_23_0033,0,1.90057254906835,-48.4938402554191
-5.36886940845529,-10567.8867053168,,11374,,,54.6072868493859,-45.6821759780331,0.099999999999989,no,0,2023_08_23_0033_ev00008_rec0,,33012,0.5687,10523.0127426593,0.56865,0.099999999999989,8,0.5683,2023_08_23_0033,0,153614.977931873,-51.0510453864884
-10.852907490375,-8.67808286654196,,12416,,,-117.393451013912,-42.0600328117099,2.34999999999996,no,9.40000000000008,2023_08_23_0033_ev00009_rec0,,33013,0.6208,-42.6319483117558,0.62075,8.1,9,0.6178,2023_08_23_0033,0,10.172000820573,-52.9129403020849
-2.52655092008504,-5.98877352255469,,13826,,,38.0461648684516,-44.4416021928303,0.400000000000067,no,3.45000000000006,2023_08_23_0033_ev00010_rec0,,33014,0.6913,-41.7455820630748,0.6907,3.54999999999994,10,0.69025,2023_08_23_0033,0,6.862432093761,-46.9681531129154
-3.65579586971866,14367.853045756,,16440,,,31.017409133736,-43.6988438680363,0.199999999999978,no,30,2023_08_23_0033_ev00011_rec0,,33015,0.822,-14409.7040347784,0.82195,30.2,11,0.82175,2023_08_23_0033,0,268726.898698369,-47.354639737755
-3.91171999659893,-2.17267986999593,,17439,,,-1.88233066503662,-44.1713471870535,0.149999999999983,no,0.950000000000006,2023_08_23_0033_ev00012_rec0,,33016,0.87195,-43.9318802298471,0.8718,0.249999999999972,12,0.8716,2023_08_23_0033,0,3.79739796651337,-48.0830671836524
-3.01262269967642,21855.3093167669,,19795,,,-39.4456710268897,-48.0657462900185,0.300000000000189,no,14.0000000000001,2023_08_23_0033_ev00013_rec0,,33017,0.98975,-21902.7371625847,0.9893,17.4500000000001,13,0.989,2023_08_23_0033,0,174876.79005533,-51.0783689896949
-23.5679193018518,-22.6536493289174,,20237,,,-128.168614950908,-47.0706165606376,0.600000000000156,no,1.34999999999996,2023_08_23_0033_ev00014_rec0,,33018,1.01185,-50.0574298650446,1.01145,1.64999999999993,14,1.0108,2023_08_23_0033,0,0.964469271609218,-70.6385358624894
-10.5155313445792,-8.51672103489415,,20721,,,-112.52335999932,-48.6893005037375,2.09999999999999,no,2.99999999999989,2023_08_23_0033_ev00015_rec0,,33019,1.03605,-51.810762164376,1.0357,2.25000000000009,15,1.03355,2023_08_23_0033,0,1.24615899492047,-59.2048318483167
-26.4875607290334,-24.0169671302408,,21103,,,-66.4799863067629,-48.1492678875358,0.650000000000039,no,1.70000000000003,2023_08_23_0033_ev00016_rec0,,33020,1.05515,-48.4045145278104,1.055,1.74999999999992,16,1.0543,2023_08_23_0033,0,1.81870029747385,-74.6368286165693
-15.3107863264431,-2.7347492986097,,24055,,,-104.863931482866,-47.5540750748901,0.450000000000061,no,0.099999999999989,2023_08_23_0033_ev00017_rec0,,33021,1.20275,-50.5655236714172,1.2025,0.450000000000061,17,1.20205,2023_08_23_0033,0,3.37352226390677,-62.8648614013332
