"Event.Number","Record","Event.Time..s.","Baseline..pA.","Peak..pA.","Amplitude..pA.","Rise.Time..ms.","Half.Width..ms.","Decay.Time..ms.","Decay.Fit.b0","Decay.Fit.b1","Decay.Fit.Tau..ms.","AUC..pA.ms.","rise_max_time","baseline_time","event_index","file_prefix","event_id","noise","event_entry_number"
1,0,0.106549999198914,117.527689860289,125.570052429849,8.04236256955978,0.349999999999989,0.100000000000017,0,112.213287242368,6.01517067958702,8.8235879575624,-105.472398158174,0.106099999198914,0.105599999198914,2131,"2025_01_16_0018","2025_01_16_0018_ev00001_rec0","no",221467
2,0,0.174299999198914,112.244552217045,115.934127400652,3.68957518360689,0.299999999999995,30.3,30,30734.4368462649,-30623.4532009679,381511.259357744,-0.0221741893262131,0.174299999198914,0.173949999198914,3486,"2025_01_16_0018","2025_01_16_0018_ev00002_rec0","no",221468
3,0,0.213149999198914,114.365230168514,124.904485992302,10.539255823788,0.149999999999983,0.099999999999989,0,110.827898272323,5.97199113436342,11.4678610982948,-42.2424128404683,0.213149999198914,0.212999999198914,4263,"2025_01_16_0018","2025_01_16_0018_ev00003_rec0","no",221469
4,0,0.295249999198914,116.486457931798,120.792488774114,4.30603084231636,0.149999999999983,0.750000000000028,1,114.337796102033,5.63541190182956,2.42212594587612,-50.4874559869369,0.295249999198914,0.295099999198914,5905,"2025_01_16_0018","2025_01_16_0018_ev00004_rec0","no",221470
5,0,0.408849999198914,116.815453374039,121.828585319445,5.01313194540678,0.099999999999989,1,0.5,114.103908560988,6.2666161810318,1.62122505057246,-68.5616604208914,0.408299999198914,0.407749999198914,8177,"2025_01_16_0018","2025_01_16_0018_ev00005_rec0","no",221471
6,0,0.582899999198914,114.073059194528,119.53343150981,5.46037231528227,0.1000000000001,4.19999999999998,6.05,113.486916405558,5.59641922000213,7.92673352386624,27.0901647305048,0.582699999198914,0.582599999198913,11658,"2025_01_16_0018","2025_01_16_0018_ev00006_rec0","no",221472
7,0,0.679749999198914,114.00017370613,125.143521060175,11.1433473540445,0.950000000000006,13.4,14.45,113.618588726407,10.4487299089297,17.1960831844362,170.498555360107,0.677049999198914,0.675549999198914,13595,"2025_01_16_0018","2025_01_16_0018_ev00007_rec0","no",221473
8,0,0.763449999198914,113.814781595476,116.402445872622,2.58766427714561,0.400000000000067,3,3.09999999999999,80.1433207817556,37.6733525742503,36.5538744921855,-238.071411461315,0.763449999198914,0.763049999198913,15269,"2025_01_16_0018","2025_01_16_0018_ev00008_rec0","no",221474
9,0,1.02119999919891,119.496002435385,122.566395276363,3.07039284097864,0.250000000000083,0.250000000000083,0,118.419294316889,1.60442304681449,2.51044195213336,-27.073651393228,1.02119999919891,1.02094999919891,20424,"2025_01_16_0018","2025_01_16_0018_ev00009_rec0","no",221475
10,0,1.05424999919891,118.950939947708,123.844312488289,4.89337254058185,0.150000000000095,30.0500000000001,30,49912.3273374648,-49796.8577605953,314975.480474253,-32.6630766055594,1.05424999919891,1.05404999919891,21085,"2025_01_16_0018","2025_01_16_0018_ev00010_rec0","no",221476
11,0,1.07719999919891,119.693358280199,131.226418437082,11.5330601568832,0.0499999999998835,0.150000000000095,0,113.684112761109,10.1934684580837,9.79309321561805,-82.9196722504813,1.07694999919891,1.07684999919891,21544,"2025_01_16_0018","2025_01_16_0018_ev00011_rec0","no",221477
12,0,1.13174999919891,119.356915088967,124.617931130919,5.26101604195242,0.299999999999967,0.55000000000005,0.500000000000167,117.875983299557,5.53823298104713,1.03170702402689,-37.9139814164944,1.13174999919891,1.13144999919891,22635,"2025_01_16_0018","2025_01_16_0018_ev00012_rec0","no",221478
13,0,1.15804999919891,116.077492404001,125.713567218279,9.63607481427768,2.1500000000001,7.24999999999998,9.90000000000002,118.552651020783,5.14215384157602,6.39247747547036,128.304674875276,1.15714999919891,1.15394999919891,23161,"2025_01_16_0018","2025_01_16_0018_ev00013_rec0","no",221479
14,0,1.18184999919891,119.68698547797,124.064182885438,4.37719740746759,0.0500000000001055,0.199999999999978,0,115.833538349796,5.20876603606086,3.23991331602597,-97.4437767479506,1.18159999919891,1.18154999919891,23637,"2025_01_16_0018","2025_01_16_0018_ev00014_rec0","no",221480
15,0,1.29944999919891,117.219798390703,129.454160904795,12.2343625140919,2.34999999999985,2.65000000000004,4.79999999999992,113.467734335266,12.0005030271089,12.892295162749,50.4499246895298,1.29704999919891,1.29464999919891,25989,"2025_01_16_0018","2025_01_16_0018_ev00015_rec0","no",221481
16,0,1.34859999919891,104.861766734583,109.76343223356,4.90166549897734,0.0499999999998835,30.3,30,108.875856565409,3.78743219254588,4.63394150012178,140.519780534922,1.34829999919891,1.34824999919891,26972,"2025_01_16_0018","2025_01_16_0018_ev00016_rec0","no",221482
17,0,1.55664999919891,112.53235719319,140.307183450955,27.7748262577646,0.750000000000028,21.9499999999999,28.5,114.885307453776,26.5464516269171,23.5580910356989,582.040993068478,1.55484999919891,1.55394999919891,31133,"2025_01_16_0018","2025_01_16_0018_ev00017_rec0","no",221483
