corrected_baseline_pA,event_id,Record,Peak..pA.,corrected_amplitude_pA,Decay.Fit.b0,rise_max_time,event_entry_number,Event.Time..s.,file_prefix,Event.Number,corrected_baseline_index,corrected_baseline_time,Decay.Fit.Tau..ms.,event_index,baseline_time,Rise.Time..ms.,noise,Amplitude..pA.,Half.Width..ms.,Decay.Fit.b1,AUC..pA.ms.,Decay.Time..ms.,Baseline..pA.
,2024_08_27_0015_ev00001_rec0,0,-64.5506106661363,,-53.0136059420584,0.331,207714,0.3312,2024_08_27_0015,1,,,5.24544292643933,6624,0.3308,0.199999999999978,no,-10.2288335043817,0.900000000000012,-7.17226500957356,-0.974083641662084,1.79999999999997,-54.3217771617546
,2024_08_27_0015_ev00002_rec0,0,-69.7786150556329,,-52.3761377047846,0.4601,207715,0.4601,2024_08_27_0015,2,,,10.1501851434065,9202,0.45955,0.149999999999983,no,-11.9998778924934,0.350000000000017,-9.27737403094902,71.3736456769338,0,-57.7787371631395
,2024_08_27_0015_ev00003_rec0,0,-54.7973530281189,,-53.9735785168355,1.15995,207716,1.15995,2024_08_27_0015,3,,,6.57108240927801,23199,1.1596,0.34999999999985,no,-6.045589602112,30.3499999999999,-4.95146313895779,-193.191522900765,30,-48.7517634260069
,2024_08_27_0015_ev00004_rec0,0,-70.5238787068835,,-54.3917557709366,1.30865,207717,1.30865,2024_08_27_0015,4,,,0.560799379503534,26173,1.3078,0.350000000000072,no,-14.858062756302,0.55000000000005,-12.9869899500778,27.0000021807572,0.350000000000072,-55.6658159505815
,2024_08_27_0015_ev00005_rec0,0,-56.4189044984182,,-55.7900311132277,1.8485,207718,1.84875,2024_08_27_0015,5,,,6.79805458694799,36975,1.848,0.499999999999945,no,-4.44957803374601,30.2500000000001,-4.92875573039959,-155.244337446881,30,-51.9693264646722
,2024_08_27_0015_ev00006_rec0,0,-77.4425397514782,,-59.1921369430024,2.2342,207719,2.2346,2024_08_27_0015,6,,,1.753110024288,44692,2.2338,0.150000000000095,no,-15.4774432654158,1.19999999999987,-14.7940805708239,47.5857972856033,0.950000000000006,-61.9650964860624
,2024_08_27_0015_ev00007_rec0,0,-57.6386351411366,,-55.2013027825285,2.38565,207720,2.386,2024_08_27_0015,7,,,1.59347098509672,47720,2.38545,0.199999999999978,no,-4.45356332319793,4.8499999999998,-3.29671597442231,-68.7397607210788,30.0000000000002,-53.1850718179386
,2024_08_27_0015_ev00008_rec0,0,-78.7990345072142,,-56.1057443572264,2.6195,207721,2.62,2024_08_27_0015,8,,,3.2635421744308,52400,2.61835,1.14999999999998,no,-19.7653317547865,3.35000000000019,-26.2195191918626,-20.9691695020698,3.05,-59.0337027524277
,2024_08_27_0015_ev00009_rec0,0,-62.0286385581764,,-56.9716694026436,2.8599,207722,2.8599,2024_08_27_0015,9,,,1.63508819160676,57198,2.8596,0,no,-2.47261801889366,0,-3.44821720344575,70.0263665372843,0,-59.5560205392827
,2024_08_27_0015_ev00010_rec0,0,-63.1368038949205,,-60.0626534433579,2.89605,207723,2.89605,2024_08_27_0015,10,,,21.7388809822914,57921,2.8956,0.300000000000189,no,-6.41821829760985,30.1999999999998,4.96121879092872,-21.6741469585497,29.9999999999998,-56.7185855973106
