Amplitude..pA.,Decay.Fit.b1,corrected_peak_amp_pA,event_index,corrected_peak_pA,corrected_peak_index,AUC..pA.ms.,Baseline..pA.,Rise.Time..ms.,noise,Decay.Time..ms.,event_id,corrected_peak_time,event_entry_number,Event.Time..s.,Decay.Fit.b0,rise_max_time,Half.Width..ms.,Event.Number,baseline_time,file_prefix,Record,Decay.Fit.Tau..ms.,Peak..pA.
-11.196606152694,-12.8028443778544,,1085,,,86.7982021977285,-100.677328471509,0.25,no,1.70000000000001,2026_04_28_0002_ev00001_rec0,,404455,0.05425,-94.6207905309363,0.05425,0.799999999999995,1,0.054,2026_04_28_0002,0,7.4605953268543,-111.873934624203
-5.80590988677525,-8.0362091246332,,1884,,,137.896641650439,-100.627962322738,0.0499999999999945,no,0,2026_04_28_0002_ev00002_rec0,,404456,0.0942,-94.3358195370201,0.0942,0.400000000000011,2,0.0938,2026_04_28_0002,0,6.19360461754041,-106.433872209513
-17.6309205605858,-30.2332397499548,,2587,,,-188.459715625096,-96.1873360356104,0.450000000000006,no,8.19999999999999,2026_04_28_0002_ev00003_rec0,,404457,0.12935,-96.2092843253896,0.12855,7.75000000000001,3,0.1281,2026_04_28_0002,0,5.32817503471793,-113.818256596196
-34.9867876459406,-33.5953772172297,,3690,,,-264.302119665632,-97.7175916443065,3.15000000000001,no,5.3,2026_04_28_0002_ev00004_rec0,,404458,0.1845,-98.6027050523615,0.1843,5.84999999999999,4,0.18095,2026_04_28_0002,0,5.17144488311679,-132.704379290247
-16.4212565411878,114730.192353941,,5648,,,-66.0786384853517,-105.238104394762,0.549999999999995,no,28.2,2026_04_28_0002_ev00005_rec0,,404459,0.2824,-114832.863563235,0.28215,30.5,5,0.2816,2026_04_28_0002,0,374260.985085833,-121.65936093595
-23.1089012875187,-24.1089856217515,,6058,,,-178.600401355903,-99.6786480082733,3,no,6.45000000000001,2026_04_28_0002_ev00006_rec0,,404460,0.3029,-96.6085251451486,0.3021,7.84999999999997,6,0.29905,2026_04_28_0002,0,8.85742764553644,-122.787549295792
-8.48850977997559,-10.9202694441108,,9657,,,-50.2950301292324,-99.6550534644867,0.149999999999983,no,3.90000000000001,2026_04_28_0002_ev00007_rec0,,404461,0.48285,-99.8979895603801,0.4815,3.95000000000001,7,0.4811,2026_04_28_0002,0,2.95101949635517,-108.143563244462
-13.3843891661042,-11.148502232439,,11485,,,-27.6423705342393,-100.401817961742,0.399999999999956,no,2,2026_04_28_0002_ev00008_rec0,,404462,0.57425,-99.9229449777457,0.57405,2.54999999999994,8,0.5725,2026_04_28_0002,0,2.80602800146546,-113.786207127847
-45.6166152299387,-43.9115836354914,,13598,,,-364.243838342331,-101.331807009222,1.74999999999992,no,6.00000000000001,2026_04_28_0002_ev00009_rec0,,404463,0.6799,-103.185584189078,0.6793,5.70000000000004,9,0.6775,2026_04_28_0002,0,5.59054833992675,-146.948422239161
-13.4473448009931,-24.9764476155496,,18969,,,-94.0779715352039,-102.784611501758,0.549999999999939,no,8.29999999999997,2026_04_28_0002_ev00010_rec0,,404464,0.94845,-98.348517928803,0.9475,8.24999999999998,10,0.94695,2026_04_28_0002,0,8.47994483168727,-116.231956302751
