corrected_baseline_pA,event_id,Record,Peak..pA.,corrected_amplitude_pA,Decay.Fit.b0,rise_max_time,event_entry_number,Event.Time..s.,file_prefix,Event.Number,corrected_baseline_index,corrected_baseline_time,Decay.Fit.Tau..ms.,event_index,baseline_time,Rise.Time..ms.,noise,Amplitude..pA.,Half.Width..ms.,Decay.Fit.b1,AUC..pA.ms.,Decay.Time..ms.,Baseline..pA.
,2024_06_20_0025_ev00001_rec0,0,-150.137944681045,,-109.143207812284,0.0143,173934,0.0144,2024_06_20_0025,1,,,10.3122532807424,288,0.0118,2.35,no,-18.0525434412839,5,-44.1993477900567,227.626569887761,4.14999999999999,-132.085401239761
,2024_06_20_0025_ev00002_rec0,0,-124.574365011825,,-103.04640538801,0.0591,173935,0.0609,2024_06_20_0025,2,,,6.36992981368185,1218,0.05755,1.35,no,-18.3004219488878,6.00000000000001,-21.5298643437473,-79.7817923929433,4.89999999999999,-106.273943062937
,2024_06_20_0025_ev00003_rec0,0,-121.688396015134,,-106.804145212551,0.09715,173936,0.09735,2024_06_20_0025,3,,,12.088341328058,1947,0.0913,5.8,no,-19.6194548051855,16.3,-13.439890311706,-367.494396039809,20.2,-102.068941209948
,2024_06_20_0025_ev00004_rec0,0,-146.717634841774,,-113.32190635535,0.14675,173937,0.1478,2024_06_20_0025,4,,,6.02556094356933,2956,0.1441,2.55,no,-42.9781608593388,8.60000000000002,-33.1826811800839,-582.764351837983,10,-103.739473982435
,2024_06_20_0025_ev00005_rec0,0,-107.041609235442,,-148.887994475235,0.21725,173938,0.2173,2024_06_20_0025,5,,,182.205290162379,4346,0.2168,0.449999999999978,no,-3.83214515594635,17.45,48.0819108968833,-41.5975934525024,15.1,-103.209464079496
,2024_06_20_0025_ev00006_rec0,0,-116.832440252689,,-416311.891597535,0.23695,173939,0.23815,2024_06_20_0025,6,,,538645.371226545,4763,0.23395,2.94999999999995,no,-16.4780190834805,15,416212.866324068,-348.475493885413,9.6,-100.354421169208
,2024_06_20_0025_ev00007_rec0,0,-146.988485394632,,-99.8941488519183,0.26635,173940,0.2682,2024_06_20_0025,7,,,12.0359908977429,5364,0.2621,4.05,no,-40.790864732547,11.45,-49.7234391842444,-513.408449808919,10.15,-106.197620662085
,2024_06_20_0025_ev00008_rec0,0,-120.367940219332,,-102.532797725561,0.31205,173941,0.3121,2024_06_20_0025,8,,,6.91134373866384,6242,0.30735,4.40000000000001,no,-10.6916969969817,7.69999999999999,-20.4639214131941,46.8284339563455,4.24999999999998,-109.67624322235
,2024_06_20_0025_ev00009_rec0,0,-140.317745625795,,-117.905537803364,0.3438,173942,0.3451,2024_06_20_0025,9,,,3.19959171856486,6902,0.34205,1.55000000000005,no,-36.4695786962001,8.50000000000001,-29.7888135860774,-592.421456746684,30,-103.848166929595
,2024_06_20_0025_ev00010_rec0,0,-133.41674325557,,-98.9100696836675,0.368,173943,0.3686,2024_06_20_0025,10,,,10.5107195157449,7372,0.36465,3.25000000000003,no,-23.4214768043008,7.30000000000003,-37.0301110823077,-90.9746205150101,6.59999999999999,-109.995266451269
