corrected_baseline_pA,event_id,Record,Peak..pA.,corrected_amplitude_pA,Decay.Fit.b0,rise_max_time,event_entry_number,Event.Time..s.,file_prefix,Event.Number,corrected_baseline_index,corrected_baseline_time,Decay.Fit.Tau..ms.,event_index,baseline_time,Rise.Time..ms.,noise,Amplitude..pA.,Half.Width..ms.,Decay.Fit.b1,AUC..pA.ms.,Decay.Time..ms.,Baseline..pA.
,2024_05_17_0024_ev00001_rec0,0,131.017098915205,,124.782751090504,0.04135,98244,0.04145,2024_05_17_0024,1,,,3.03639171667077,829,0.04105,0.150000000000011,no,4.48285514118072,0.099999999999989,3.10259710903664,-42.6439561344689,0,126.534243774024
,2024_05_17_0024_ev00002_rec0,0,150.10771860672,,128.533952308343,0.08095,98245,0.08115,2024_05_17_0024,2,,,17.3402479219221,1623,0.07405,6.55,no,22.7618634900664,18.6,22.6213428651683,439.149885402542,19.75,127.345855116653
,2024_05_17_0024_ev00003_rec0,0,137.085943163287,,83.1721816668513,0.19165,98246,0.19165,2024_05_17_0024,3,,,118.003559152552,3833,0.19135,0.200000000000006,no,4.89994914327002,0.150000000000011,48.115620667007,-195.101735117676,0,132.185994020017
,2024_05_17_0024_ev00004_rec0,0,123.713241892041,,-32468.3808459716,0.2343,98247,0.2345,2024_05_17_0024,4,,,130971.221589314,4690,0.234,0.299999999999967,no,2.76088812231612,0.400000000000011,32589.3962006758,-109.141446690298,0,120.952353769725
,2024_05_17_0024_ev00005_rec0,0,138.182074287705,,458495.617393643,0.32755,98248,0.33335,2024_05_17_0024,5,,,1400334.66142118,6667,0.30905,18.05,no,28.0051661566875,13.55,-458368.225606172,1090.06816003252,0,110.176908131017
,2024_05_17_0024_ev00006_rec0,0,142.998877001229,,111.592678328015,0.36545,98249,0.3655,2024_05_17_0024,6,,,40.3970294188125,7310,0.35745,6.59999999999999,no,5.31648251700315,5.45000000000001,28.5290865365695,-166.016658136801,0.649999999999984,137.682394484226
,2024_05_17_0024_ev00007_rec0,0,139.62022815151,,109.333135295316,0.4136,98250,0.4154,2024_05_17_0024,7,,,96.0830488626352,8308,0.40705,6.55,no,16.0006841465287,21.15,26.2014614696975,319.436682138946,24.95,123.619544004981
,2024_05_17_0024_ev00008_rec0,0,131.556920580057,,432287.004545984,0.5335,98251,0.54025,2024_05_17_0024,8,,,377464.850924501,10805,0.52675,6.00000000000001,no,11.4901621467032,7.24999999999998,-432167.372461726,594.65837646312,4.09999999999999,120.066758433353
,2024_05_17_0024_ev00009_rec0,0,156.774327816744,,-89.4426591218888,0.56525,98252,0.571,2024_05_17_0024,9,,,233.226601278285,11420,0.55575,9.44999999999996,no,30.7344352171708,24.35,243.862986099052,725.915256655478,16.85,126.039892599573
,2024_05_17_0024_ev00010_rec0,0,131.963837781341,,127.014139780887,0.63175,98253,0.6362,2024_05_17_0024,10,,,4.17716204146155,12724,0.62495,5.90000000000002,no,13.1409281828155,36.55,4.3931723269013,349.809123696497,29.9999999999999,118.822909598526
,2024_05_17_0024_ev00011_rec0,0,145.677738890709,,131.179924781053,0.71035,98254,0.71045,2024_05_17_0024,11,,,12.3173632121998,14209,0.70875,0.149999999999983,no,4.14265344590612,1.19999999999998,13.4571242412937,-161.531591723439,1.55000000000005,141.535085444803
,2024_05_17_0024_ev00012_rec0,0,128.227019102483,,117.980031752971,0.7692,98255,0.7693,2024_05_17_0024,12,,,5.96982330864406,15386,0.76895,0.199999999999978,no,3.00661118035332,1.09999999999999,10.0867587297305,-156.783899470358,1.14999999999998,125.22040792213
,2024_05_17_0024_ev00013_rec0,0,124.320840630294,,-8469.88903595383,0.82395,98256,0.82445,2024_05_17_0024,13,,,31370.3506042695,16489,0.82245,1.14999999999998,no,3.51179291598741,6.14999999999999,8593.76075531572,-26.3634890722123,6.45000000000007,120.809047714307
,2024_05_17_0024_ev00014_rec0,0,122.219301888232,,292522.158512664,0.86085,98257,0.86085,2024_05_17_0024,14,,,561416.552354383,17217,0.8606,0.199999999999978,no,4.48622262445792,15.25,-292410.064670861,65.4968177798637,14,117.733079263775
