"Event.Number","Record","Event.Time..s.","Baseline..pA.","Peak..pA.","Amplitude..pA.","Rise.Time..ms.","Half.Width..ms.","Decay.Time..ms.","Decay.Fit.b0","Decay.Fit.b1","Decay.Fit.Tau..ms.","AUC..pA.ms.","rise_max_time","baseline_time","event_index","file_prefix","event_id","noise","event_entry_number"
1,0,0.0321,537.972484923554,553.066883210375,15.0943982868216,1.6,0.949999999999996,1,535.85896080699,8.7609134071892,7.60438372842326,9.36520511891843,0.0321,0.03045,642,"2026_06_04_0008","2026_06_04_0008_ev00001_rec0","no",435634
2,0,0.14175,536.890764095083,543.619679731718,6.72891563663484,0.400000000000011,0.899999999999984,1,531.45414637415,9.9525778423481,4.2850526152565,-119.701213068423,0.14165,0.14125,2835,"2026_06_04_0008","2026_06_04_0008_ev00002_rec0","no",435635
3,0,0.17075,523.309129872967,529.998164889945,6.68903501697878,0.150000000000011,14.45,15.9,520.525167387509,16.4134749978922,13.9836448595629,135.292237102121,0.16965,0.1695,3415,"2026_06_04_0008","2026_06_04_0008_ev00003_rec0","no",435636
4,0,0.32585,522.760270997439,528.294775647964,5.53450465052504,0.300000000000022,3.30000000000003,0.800000000000023,134488.527276934,-133963.972492951,412115.809711394,204.416499164787,0.32585,0.32555,6517,"2026_06_04_0008","2026_06_04_0008_ev00004_rec0","no",435637
5,0,0.35825,521.050839141698,529.146916190626,8.09607704892881,2.05,5.19999999999998,0,5314.61882518014,-4786.23158044526,478222.562624365,306.644092798994,0.35495,0.3529,7165,"2026_06_04_0008","2026_06_04_0008_ev00005_rec0","no",435638
6,0,0.3921,534.989746414206,546.010850649412,11.0211042352054,1,23.55,21,586601.777770929,-586077.206918759,848352.76323085,1.79743626159362,0.39185,0.39065,7842,"2026_06_04_0008","2026_06_04_0008_ev00006_rec0","no",435639
7,0,0.425,533.074961394191,557.496637742171,24.4216763479803,7.24999999999998,12.85,7.14999999999999,538.673334981489,14.7964540117079,4.90936830476437,403.207732415732,0.42295,0.4149,8500,"2026_06_04_0008","2026_06_04_0008_ev00007_rec0","no",435640
8,0,0.59985,518.163463258711,531.039274279092,12.8758110203813,5.05,4.49999999999995,3.34999999999996,516.796429305943,9.96511682037136,6.85475950073433,48.1965967859186,0.5997,0.59415,11997,"2026_06_04_0008","2026_06_04_0008_ev00008_rec0","no",435641
9,0,0.6542,530.022053900405,538.388040474479,8.36598657407399,0.099999999999989,0.0499999999999945,0,524.053930309933,8.23871863088267,2.80767174313412,-155.736528485541,0.6542,0.6541,13084,"2026_06_04_0008","2026_06_04_0008_ev00009_rec0","no",435642
10,0,0.7775,529.945578809553,532.463185620136,2.51760681058374,0.0499999999999945,30.0499999999999,29.9999999999999,128865.46086656,-128341.12472738,643882.071696232,-78.3173307145087,0.7775,0.7773,15550,"2026_06_04_0008","2026_06_04_0008_ev00010_rec0","no",435643
