corrected_baseline_pA,event_id,Record,Peak..pA.,corrected_amplitude_pA,Decay.Fit.b0,rise_max_time,event_entry_number,Event.Time..s.,file_prefix,Event.Number,corrected_baseline_index,corrected_baseline_time,Decay.Fit.Tau..ms.,event_index,baseline_time,Rise.Time..ms.,noise,Amplitude..pA.,Half.Width..ms.,Decay.Fit.b1,AUC..pA.ms.,Decay.Time..ms.,Baseline..pA.
,2023_08_31_0005_ev00001_rec0,0,-94.4050643718555,,-85.886115702831,0.0729,40390,0.07305,2023_08_31_0005,1,,,4.81721785970602,1461,0.0719,1,no,-6.53341558444799,1.20000000000001,-5.6178233107476,29.573011663225,1.14999999999998,-87.8716487874075
,2023_08_31_0005_ev00002_rec0,0,-91.4024894069267,,-88.7817029491431,0.33645,40391,0.33645,2023_08_31_0005,2,,,14.2827991007645,6729,0.33615,0.300000000000022,no,-2.76122756687634,30.25,3.55557079453975,39.8423942351169,30,-88.6412618400503
,2023_08_31_0005_ev00003_rec0,0,-92.6074299839092,,-5425.02962311066,0.41975,40392,0.41975,2023_08_31_0005,3,,,503108.948370505,8395,0.41925,0.450000000000006,no,-2.77051528902831,30.05,5337.20171936647,55.5702565070276,30,-89.8369146948809
,2023_08_31_0005_ev00004_rec0,0,-92.4549640800779,,19966.2690530827,0.45505,40393,0.45615,2023_08_31_0005,4,,,268065.763376864,9123,0.4509,1.69999999999998,no,-3.47554432630986,4.59999999999999,-20055.3649348412,17.3287457834298,0,-88.979419753768
,2023_08_31_0005_ev00005_rec0,0,-93.2271908399405,,-86.7096463488732,0.47645,40394,0.47645,2023_08_31_0005,5,,,1.02461798926715,9529,0.4761,0.300000000000022,no,-3.79648212343068,0.350000000000017,-5.04268772347453,75.6624907552831,0.199999999999978,-89.4307087165098
,2023_08_31_0005_ev00006_rec0,0,-94.4048533021245,,-87.4761517353669,0.6111,40395,0.6111,2023_08_31_0005,6,,,14.4120655577361,12222,0.6108,0.250000000000083,no,-4.43069824984933,0.099999999999989,-3.36220836313402,32.0832076690535,0,-89.9741550522752
,2023_08_31_0005_ev00007_rec0,0,-88.8330930064847,,-84.134429308159,0.6571,40396,0.6571,2023_08_31_0005,7,,,6.12072702280832,13142,0.6568,0.299999999999967,no,-2.13806931892202,0.55000000000005,-3.80083565007766,52.7895003921183,0.750000000000028,-86.6950236875627
,2023_08_31_0005_ev00008_rec0,0,-86.9896515435219,,-23344.2861998673,0.6976,40397,0.6976,2023_08_31_0005,8,,,363634.501682482,13952,0.6972,0.399999999999956,no,-2.76949211618346,30.3,23261.6546726624,17.9920786447084,30,-84.2201594273384
,2023_08_31_0005_ev00009_rec0,0,-94.2464521144298,,-89.9932866305953,0.9614,40398,0.9615,2023_08_31_0005,9,,,0.102499644062214,19230,0.96125,0.149999999999983,no,-2.37441429886293,0.149999999999983,-4.80991239152322,55.6805840681961,0.0499999999999945,-91.8720378155668
,2023_08_31_0005_ev00010_rec0,0,-96.4710170148464,,-89.5006070384081,1.037,40399,1.03725,2023_08_31_0005,10,,,1.98879895460976,20745,1.0354,0.150000000000095,no,-3.88117719555417,2.39999999999996,-7.82050091047659,75.6564235631628,1.09999999999988,-92.5898398192922
,2023_08_31_0005_ev00011_rec0,0,-98.4837717782543,,-89.7351868983515,1.10405,40400,1.10485,2023_08_31_0005,11,,,9.1680875612895,22097,1.09795,5.55000000000017,no,-10.093692900991,6.79999999999992,-6.56464567284637,-133.464055585158,9.24999999999998,-88.3900788772633
,2023_08_31_0005_ev00012_rec0,0,-87.3970282264527,,-17750.7309649476,1.21455,40401,1.2153,2023_08_31_0005,12,,,168789.274918718,24306,1.2141,0.399999999999956,no,-2.38523931986172,4.05000000000011,17664.8815938899,-75.1777125770104,0.450000000000061,-85.011788906591
,2023_08_31_0005_ev00013_rec0,0,-98.6244644361905,,-87.4838186156492,1.3872,40402,1.3879,2023_08_31_0005,13,,,5.83763859828701,27758,1.38615,0.750000000000028,no,-11.7825797863917,4.95000000000001,-9.85268772224384,-91.9405996767893,5.70000000000004,-86.8418846497988
,2023_08_31_0005_ev00014_rec0,0,-94.8373584483636,,4858.00301535906,1.58535,40403,1.58585,2023_08_31_0005,14,,,40087.6254458117,31717,1.5847,0.34999999999985,no,-4.41147882799858,0.449999999999839,-4948.9058998558,39.4574291652602,0,-90.425879620365
,2023_08_31_0005_ev00015_rec0,0,-93.4209776856891,,-88.1015669061788,1.62965,40404,1.6297,2023_08_31_0005,15,,,5.91496660425095,32594,1.629,0.399999999999956,no,-4.23368235417682,0.650000000000039,-2.36675570009997,17.1240228499752,0,-89.1872953315122
,2023_08_31_0005_ev00016_rec0,0,-92.4979732244734,,-86.7817787722627,1.7075,40405,1.7075,2023_08_31_0005,16,,,3.67991356510658,34150,1.7074,0.099999999999989,no,-4.13138936264293,0.0499999999998835,-2.65751497782387,37.6980757119128,0,-88.3665838618305
,2023_08_31_0005_ev00017_rec0,0,-90.7936652154748,,-84.2080281490961,1.85015,40406,1.85045,2023_08_31_0005,17,,,30.2981494234439,37009,1.85,0.149999999999872,no,-3.35292584259356,5.50000000000006,-5.81331441082721,-15.2259519284699,7.9499999999999,-87.4407393728813
,2023_08_31_0005_ev00018_rec0,0,-91.1890718491404,,-85.6715269984867,1.9815,40407,1.98235,2023_08_31_0005,18,,,20.7778344477914,39647,1.98135,0.150000000000095,no,-2.09683805575975,8.1500000000001,-6.37146646805673,-1.21191016729767,8.70000000000015,-89.0922337933806
,2023_08_31_0005_ev00019_rec0,0,-93.7162652892294,,-6113.27065089721,2.09875,40408,2.0989,2023_08_31_0005,19,,,204812.385744587,41978,2.0974,0.399999999999956,no,-4.90593650444031,30.6500000000001,6025.74468017169,22.8674795818429,29.9999999999998,-88.8103287847891
,2023_08_31_0005_ev00020_rec0,0,-93.982767599967,,-88.0634970130752,2.13525,40409,2.13535,2023_08_31_0005,20,,,6.72834121916666,42707,2.1342,0.249999999999861,no,-6.43748541712394,0.900000000000123,-1.99423275941646,-32.3290858854423,0.449999999999839,-87.545282182843
,2023_08_31_0005_ev00021_rec0,0,-95.3805704076671,,-88.2490319684848,2.1746,40410,2.1772,2023_08_31_0005,21,,,5.93755908482063,43544,2.1704,4.19999999999998,no,-6.91058631301864,7.85000000000036,-4.76109117195378,-53.2234305153971,3.19999999999965,-88.4699840946484
,2023_08_31_0005_ev00022_rec0,0,-90.3202337763717,,-35.4161213110686,2.2478,40411,2.24885,2023_08_31_0005,22,,,397.461498840957,44977,2.24705,0.55000000000005,no,-2.62390679504118,9.34999999999997,-54.765549495911,-18.4746353461754,11.1499999999998,-87.6963269813305
,2023_08_31_0005_ev00023_rec0,0,-92.0324829988492,,-8643.4474210208,2.30595,40412,2.30595,2023_08_31_0005,23,,,189965.686240418,46119,2.30565,0.299999999999745,no,-2.78415078968449,30.2500000000001,8556.27559306723,41.4103106813058,30.0000000000002,-89.2483322091647
