Amplitude..pA.,Decay.Fit.b1,corrected_peak_amp_pA,event_index,corrected_peak_pA,corrected_peak_index,AUC..pA.ms.,Baseline..pA.,Rise.Time..ms.,noise,Decay.Time..ms.,event_id,corrected_peak_time,event_entry_number,Event.Time..s.,Decay.Fit.b0,rise_max_time,Half.Width..ms.,Event.Number,baseline_time,file_prefix,Record,Decay.Fit.Tau..ms.,Peak..pA.
-11.1934029233343,-8.47463769632764,,62,,,127.082917786964,-44.978976618815,0.299999999999998,no,0,2026_04_23_0012_ev00001_rec0,,378848,0.00309999999999999,-38.4358926884216,0.00309999999999999,0.25,1,0.00279999999999999,2026_04_23_0012,0,8.26404328290205,-56.1723795421493
-19.4623949361935,-19.4862540723485,,1634,,,-241.213985771504,-40.2607149654555,1.94999999999998,no,10.6,2026_04_23_0012_ev00002_rec0,,378849,0.0817,-41.6114363721272,0.08125,9.6,2,0.0791,2026_04_23_0012,0,8.82210555841899,-59.723109901649
-3.10699619710469,-9.95523302232993,,2534,,,183.700423009845,-47.8949699992511,0.399999999999984,no,0.600000000000017,2026_04_23_0012_ev00003_rec0,,378850,0.1267,-40.447961184503,0.1267,0.700000000000006,3,0.12625,2026_04_23_0012,0,3.99314594164402,-51.0019661963558
-26.8835429363494,-35.0110234230324,,3166,,,-350.194060613303,-37.1665667701797,4.90000000000002,no,11.75,2026_04_23_0012_ev00004_rec0,,378851,0.1583,-27.9881411685681,0.15685,13.8,4,0.1517,2026_04_23_0012,0,19.395327934761,-64.0501097065292
-10.5251469296561,-13.4909782388321,,4432,,,-86.8802726815678,-40.3813259343953,0.850000000000017,no,7.90000000000002,2026_04_23_0012_ev00005_rec0,,378852,0.2216,-36.4092037813677,0.2191,8.45000000000001,5,0.21435,2026_04_23_0012,0,14.6613818613982,-50.9064728640515
-7.72331752263449,-6.88366532462301,,7215,,,91.1972390954925,-45.6470502659951,0.450000000000006,no,0,2026_04_23_0012_ev00006_rec0,,378853,0.36075,-41.6229171969372,0.35995,0.299999999999967,6,0.35895,2026_04_23_0012,0,4.28705035928461,-53.3703677886296
-5.66833347295004,-5.35587297174004,,7784,,,-249.294441258018,-30.4243702866542,0.099999999999989,no,30,2026_04_23_0012_ev00007_rec0,,378854,0.3892,-37.1309835806563,0.38805,31.15,7,0.38795,2026_04_23_0012,0,6.24859162432866,-36.0927037596042
-19.4876436666532,-137437.885264736,,8690,,,-147.341676888162,-42.6239986598197,1.05,no,6.65000000000004,2026_04_23_0012_ev00008_rec0,,378855,0.4345,137384.853265988,0.43145,2.85000000000002,8,0.429,2026_04_23_0012,0,286426.707373737,-62.111642326473
-34.0437690869109,-34.866222244979,,10625,,,-696.683210853448,-38.6406280777209,3.45000000000006,no,15.1,2026_04_23_0012_ev00009_rec0,,378856,0.53125,-36.1451519850219,0.5243,19.8,9,0.52015,2026_04_23_0012,0,18.0179189754625,-72.6843971646318
-6.70978837322076,-20.2739022020205,,14501,,,58.2635020218678,-43.1555322715457,0.300000000000078,no,6.29999999999997,2026_04_23_0012_ev00010_rec0,,378857,0.72505,-33.817983791555,0.72505,5.54999999999994,10,0.72475,2026_04_23_0012,0,11.6789642098034,-49.8653206447664
-4.21103149913956,-6.50430279005837,,15575,,,66.9803830562556,-45.4392539324868,0.300000000000078,no,1,2026_04_23_0012_ev00011_rec0,,378858,0.77875,-42.6374484850805,0.77855,0.950000000000006,11,0.77825,2026_04_23_0012,0,2.45620704562766,-49.6502854316264
-48.5473777475778,-361.64878758459,,16869,,,-912.194670804858,-46.4413399753539,6.40000000000007,no,17.7,2026_04_23_0012_ev00012_rec0,,378859,0.84345,272.707458087722,0.8422,19.1,12,0.83525,2026_04_23_0012,0,252.264046524086,-94.9887177229317
-2.20101921819984,-40.2514550506175,,17778,,,394.064410312964,-55.9598538397988,0.399999999999956,no,0,2026_04_23_0012_ev00013_rec0,,378860,0.8889,-14.4943038697537,0.8889,0.099999999999989,13,0.8885,2026_04_23_0012,0,40.0378015413084,-58.1608730579987
-4.48728266352572,-24.929650948574,,19467,,,303.4041757549,-49.7322426707082,0.099999999999989,no,0,2026_04_23_0012_ev00014_rec0,,378861,0.97335,-23.3834493293911,0.97335,0.099999999999989,14,0.97325,2026_04_23_0012,0,32.2511818005468,-54.2195253342339
-10.1223526671608,15.4156291301212,,21416,,,-348.845391738898,-35.4502277514162,2.04999999999989,no,0,2026_04_23_0012_ev00015_rec0,,378862,1.0708,-56.1419104788168,1.07065,0.600000000000156,15,1.0686,2026_04_23_0012,0,30.1968283322269,-45.572580418577
-16.7227221923073,-17.3846661262622,,21843,,,-135.26715245249,-41.3911402662716,1.90000000000001,no,6.04999999999989,2026_04_23_0012_ev00016_rec0,,378863,1.09215,-37.3278911496407,1.0867,8.79999999999992,16,1.0845,2026_04_23_0012,0,11.4846542269138,-58.1138624585789
-176.060807121051,-315.198689591043,,23516,,,-2741.96448333828,-49.5315244516234,1.00000000000011,no,19.05,2026_04_23_0012_ev00017_rec0,,378864,1.1758,108.699564553879,1.17515,14.6999999999999,17,1.1741,2026_04_23_0012,0,55.3617152799101,-225.592331572675
-6.5251784522883,-6.48508278462709,,26173,,,-163.277507510481,-31.2201667260594,0.099999999999989,no,30,2026_04_23_0012_ev00018_rec0,,378865,1.30865,-35.9857243465002,1.30845,30.2,18,1.30835,2026_04_23_0012,0,2.61346218060898,-37.7453451783477
-7.2595976738811,-16.313202929779,,27312,,,48.1447834015767,-38.8511181704121,1.34999999999996,no,4.69999999999993,2026_04_23_0012_ev00019_rec0,,378866,1.3656,-31.3511179311735,1.36455,5.39999999999985,19,1.3627,2026_04_23_0012,0,10.0320595920248,-46.1107158442932
-7.84791548455075,-10.4590747043946,,28642,,,-2.37918648116794,-38.250945501965,0.299999999999967,no,5.09999999999988,2026_04_23_0012_ev00020_rec0,,378867,1.4321,-34.0744911286308,1.43205,3.84999999999991,20,1.4312,2026_04_23_0012,0,13.0578406878109,-46.0988609865157
-22.7280303787579,-29.28396905635,,30665,,,-544.091545735139,-36.3978519667056,9.54999999999995,no,16.2500000000001,2026_04_23_0012_ev00021_rec0,,378868,1.53325,-34.9085417281059,1.5302,17.0499999999998,21,1.5199,2026_04_23_0012,0,14.9592797523769,-59.1258823454635
-18.5421112575745,-12.7259320683278,,33084,,,-334.703519518024,-38.5294131190652,0.950000000000006,no,30,2026_04_23_0012_ev00022_rec0,,378869,1.6542,-45.8260184152558,1.65285,11.8,22,1.6511,2026_04_23_0012,0,5.99649145498449,-57.0715243766398
