"Event.Number","Record","Event.Time..s.","Baseline..pA.","Peak..pA.","Amplitude..pA.","Rise.Time..ms.","Half.Width..ms.","Decay.Time..ms.","Decay.Fit.b0","Decay.Fit.b1","Decay.Fit.Tau..ms.","AUC..pA.ms.","rise_max_time","baseline_time","event_index","file_prefix","event_id","noise","event_entry_number"
1,0,0.054969999332428,-162.674444250793,-167.506970803072,-4.83252655227949,0.0700000000000145,0.120000000000009,0,-158.614399443895,-5.65525813219616,12.9268218867413,55.5580082676569,0.054939999332428,0.054829999332428,5497,"2025_01_16_0030","2025_01_16_0030_ev00001_rec0","no",228928
2,0,0.095579999332428,-165.80947961317,-181.825338125371,-16.0158585122009,0.920000000000004,5.42000000000001,5.02,-165.565918633769,-17.0207945429968,4.94636886475958,-102.512926901593,0.094619999332428,0.093259999332428,9558,"2025_01_16_0030","2025_01_16_0030_ev00002_rec0","no",228929
3,0,0.238909999332428,-165.28991614859,-184.418385533804,-19.1284693852139,0.609999999999999,4.52999999999998,5.26000000000004,-161.614581042126,-22.1039351974841,7.29447544570317,-62.1172095450915,0.238569999332428,0.237929999332428,23891,"2025_01_16_0030","2025_01_16_0030_ev00003_rec0","no",228930
4,0,0.322029999332428,-162.925549790249,-174.954112229635,-12.0285624393863,1.63000000000002,4.33,6.06000000000001,-164.811038737739,-9.4279487846336,4.6585342249765,-116.42350761503,0.321959999332428,0.319799999332428,32203,"2025_01_16_0030","2025_01_16_0030_ev00004_rec0","no",228931
5,0,0.496889999332428,-163.544772743019,-172.765351123037,-9.22057838001862,3.31000000000004,4.65000000000004,6.00999999999996,58352.8555531366,-58522.4145620145,135209.976794835,-6.12772542493933,0.496849999332428,0.493059999332428,49689,"2025_01_16_0030","2025_01_16_0030_ev00005_rec0","no",228932
6,0,0.577469999332428,-159.782693992424,-163.827809809899,-4.04511581747522,0.099999999999989,17.62,15.69,-284720.094010876,284564.860364661,738567.489447793,-38.6474606741035,0.576999999332428,0.576899999332428,57747,"2025_01_16_0030","2025_01_16_0030_ev00006_rec0","no",228933
7,0,0.604889999332428,-162.008317781914,-173.830739073315,-11.822421291401,1.98000000000009,5.51999999999997,5.06000000000006,-157.538822547922,-15.756221979984,8.769320042446,-24.9045637969789,0.603779999332428,0.601739999332428,60489,"2025_01_16_0030","2025_01_16_0030_ev00007_rec0","no",228934
8,0,0.667089999332428,-160.901840693117,-177.548300599511,-16.6464599063943,1.51999999999997,31.71,30,-170.531375902624,-11.5947598720214,3.91604794595032,-358.978146982207,0.666699999332428,0.665119999332428,66709,"2025_01_16_0030","2025_01_16_0030_ev00008_rec0","no",228935
9,0,0.690049999332428,-165.417860562841,-178.457296313803,-13.0394357509616,1.14999999999998,3.64000000000009,3.88999999999995,-158.124770326012,-19.0822195251075,8.56329525595539,45.3761164112463,0.689349999332428,0.688109999332428,69005,"2025_01_16_0030","2025_01_16_0030_ev00009_rec0","no",228936
10,0,0.731279999332428,-158.312095878641,-176.174045801062,-17.861949922421,2.17000000000001,5.41999999999998,6.70999999999999,-158.999683649246,-10.758872247935,11.24084114083,-168.975086474408,0.729899999332428,0.727639999332428,73128,"2025_01_16_0030","2025_01_16_0030_ev00010_rec0","no",228937
